eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199609103,1996-09-02,1996 Macedonian Open,ON,42,106342,4.0,2418,2411,R
199610088,1996-10-14,TO Thanksgiving Open,ON,50,100902,4.0,2332,2402,R
199611052,1996-11-10,Remembrance Day Open,ON,36,106693,3.5,2317,2394,R
199611064,1996-10-27,TO Paul Keres Active Open,ON,21,0,4.5,2537,2414,Q
199611078,1996-11-17,Scarborough Active,ON,39,0,5.5,2438,2423,Q
199701070,1996-12-29,Toronto Xmas Open,ON,44,100902,3.5,2350,2391,R
199703024,1997-02-15,Toronto Closed,ON,12,0,8.0,2508,2417,R
199703097,1997-03-09,Toronto Class Open,ON,21,0,3.5,2528,2428,R
199704055,1997-03-30,Toronto Open,ON,41,0,4.5,2489,2435,R
199705093,1997-05-19,Toronto International Open,ON,45,100902,4.5,2397,2431,R
200109022,2001-09-03,Macedonian Labour Day Open,ON,30,0,3.5,2356,2423,R
200109084,2001-09-22,DCC Saturday Active 17 Open,ON,21,0,5.5,2635,2448,Q
200110065,2001-10-08,DCC Thanksgiving Open,ON,24,0,3.5,2239,2408,R
200110152,2001-10-27,DCC Halloween Active 18,ON,34,0,4.0,2244,2430,Q
200111032,2001-11-11,DCC Toronto Remembrance Day Open,ON,25,0,2.0,2317,2401,R
200111111,2001-11-24,DCC Saturday Active 19 Open,ON,16,0,4.0,2264,2417,Q
200201007,2001-12-30,2001 Toronto Christmas Open,ON,22,0,3.0,2226,2387,R
200201016,2001-12-22,DCC Christmas Active Open,ON,28,0,5.0,2319,2413,Q
200201019,2002-01-05,DCC Saturday Active 21 Open,ON,26,0,3.0,2106,2381,Q
200202065,2002-02-09,2002 Toronto Closed Championship,ON,12,0,6.5,2170,2346,R
200202089,2002-02-17,DCC St Valentines Open,ON,24,0,3.5,2398,2351,R
200203047,2002-03-02,DCC Saturday Active 23,ON,33,0,5.0,2358,2382,Q
200203081,2002-03-10,DCC Toronto Class Open,ON,19,0,4.0,2532,2368,R
200204043,2002-03-31,DCC Toronto Open,ON,23,0,3.5,2289,2359,R
200204104,2002-04-06,DCC Spring Active 24 Open,ON,22,0,5.0,2367,2384,Q
200205063,2002-05-04,DCC May Day Saturday Active,ON,38,0,3.5,2144,2358,Q
200205107,2002-05-20,DCC Victoria Day 2002 Open,ON,21,0,5.0,2469,2372,R
200206044,2002-06-05,GTCL 2001 2002 Season,ON,61,0,6.0,2481,2392,R
200206062,2002-06-01,DCC June Active,ON,24,0,5.0,2348,2360,Q
200206091,2002-06-16,DCC Fathers Day Open,ON,19,0,3.5,2382,2391,R
200207020,2002-07-01,DCC 2002 Canada Day Open,ON,29,0,4.0,2318,2382,R
200207059,2002-07-06,DCC Summer Sizzler Active 27,ON,30,0,3.0,2149,2344,Q
200208011,2002-07-28,CMA Futurity Qualifier at DCC,ON,14,0,4.0,2445,2388,R
200208015,2002-08-05,DCC Simcoe Day Open,ON,12,0,4.5,2329,2385,R
200208036,2002-08-11,Guelph Pro Am International Open,ON,49,0,5.0,2309,2373,R
