eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199612013,1996-11-24,Championnat Outaouais Open,QC,47,0,4.0,2388,2320,R
199708056,1997-08-02,Quebec Open,QC,53,101027,5.5,2415,2336,R
199709052,1997-09-28,Ottawa Open,ON,79,100944,2.5,2297,2332,R
199803057,1998-03-08,Toronto Class Open,ON,24,0,3.0,2386,2338,R
199806007,1998-05-18,Toronto International Open,ON,54,0,4.5,2376,2345,R
199809001,1998-06-14,CIQ 1998,QC,10,0,7.0,2558,2383,R
199812003,1998-11-08,Ch Ouvert de L Abitibi Tem 98,QC,18,123913,3.5,2309,2379,R
199908047,1999-08-08,99 FCGIO Open,ON,67,0,5.0,2353,2373,R
199909001,1999-08-01,Quebec Open 1999,QC,75,0,6.0,2441,2384,R
199909017,1999-06-25,Quebec Closed,QC,15,0,7.0,2516,2416,R
199909031,1999-09-09,1999 Canadian Closed,ON,26,104137,6.0,2508,2433,R
200007007,2000-06-27,Quebec Closed 2000,QC,8,0,0.5,2042,2417,R
200009001,2000-08-01,2000 Quebec Open,QC,70,0,4.5,2363,2409,R
200009003,2000-08-14,Tournoi international de Montreal,QC,12,0,2.5,2296,2385,R
200203043,2002-02-17,ICC February Active,ON,49,0,3.0,2045,2192,Q
200204043,2002-03-31,DCC Toronto Open,ON,23,0,2.5,2248,2372,R
200207012,2002-06-26,Champ Invitation du Quebec 2002,QC,10,0,3.5,2330,2364,R
200207046,2002-07-21,2002 Canadian Open,QC,326,0,7.0,2315,2361,R
200210204,2002-09-15,ICC September Active,ON,35,0,2.0,1772,2104,Q
200212047,2002-11-17,ICC November Active,ON,28,0,4.5,2276,2140,Q
200301052,2002-12-15,ICC December Active,ON,37,0,3.0,2047,2124,Q
200302082,2003-01-22,Nuits d Automne 2002,QC,10,0,7.0,2418,2371,R
200305044,2003-04-25,CMA Futurity III 2003,QC,10,0,5.0,2384,2374,R
200308003,2003-07-05,2003 Quebec Closed,QC,10,0,2.0,2097,2324,R
200509047,2005-07-24,Quebec Open 2005,QC,45,0,6.0,2369,2332,R
200512059,2005-11-28,Montreal Cup 2005,QC,6,0,4.0,2502,2348,R
200610013,2006-09-16,2006 Quebec Closed,QC,10,101027,4.5,2195,2324,R
200706184,2007-07-15,2007 Canadian Open,ON,280,100944,6.0,2304,2329,R
200706201,2007-07-28,2007 Quebec Open Section A,QC,39,131182,1.0,2083,2315,R
201505018,2015-05-03,McGill Open 2015,QC,39,148330,3.5,2240,2312,R
201507003,2015-06-21,Championnat Ouvert de Laval 2015,QC,34,0,3.0,2131,2301,R
201508001,2015-07-25,2015 Championnats Francophonie Open,QC,157,106007,6.0,2173,2285,R
201508016,2015-07-20,2015 Francophonie Blitz Open,QC,74,106007,6.5,2233,2307,Q
201508041,2015-07-26,2015 Francophonie Rapide Open,QC,73,106007,5.0,2133,2297,Q
201509030,2015-09-13,2015 Montreal Open Championship,QC,40,131928,3.5,2479,2302,R
201511029,2015-11-09,8th Varennes Open,QC,21,142188,2.5,2189,2293,R
201602071,2016-02-21,Carnaval de Québec 2016,QC,35,148369,3.0,2136,2280,R
201605031,2016-05-01,Championnat Ouvert de McGill 2016,QC,37,148323,2.5,2084,2262,R
201606071,2016-06-26,Choc des générations 2016,QC,10,131928,2.0,2182,2254,R
