eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200706014,2007-05-27,ChessAcademy27May Advanced 1,ON,4,108387,0.0,1050,1050
200807038,2008-07-17,CJCE CYCC Boys Garcons U10,QC,28,128388,6.5,1884,1635
200907022,2009-07-24,2009 CYCC U10 Open,BC,19,129909,5.5,1685,1676
201007018,2010-07-09,2010 CYCC U12 Open,ON,40,107872,5.0,1810,1736
201008029,2010-08-19,2010 NA Youth Ch U12 Open,QC,37,101034,4.0,1655,1744
201107018,2011-07-09,2011 Canadian Youth Ch U12 Open,ON,45,127489,4.5,1832,1779
201307027,2013-07-12,2013 CYCC - U14,ON,45,106856,4.0,2014,2095
201308029,2013-08-18,2013 NAYCC - U14,ON,40,107391,5.5,1988,2064
201407048,2014-07-18,CJCE CYCC 2014 - U16 OUVERT OPEN,QC,23,106007,3.5,1797,2025
201507045,2015-07-09,CYCC2015 U16 Open,ON,26,160235,4.0,1725,1971
201608022,2016-08-11,2016  NAYCC U18,ON,33,102868,4.5,2272,2167
201908018,2019-08-11,2019 CJCC Open,ON,22,135185,6.5,2535,2325
