eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199607053,1996-06-30,TO Canada Day Open,ON,36,0,2.0,2246,2304,R
199611064,1996-10-27,TO Paul Keres Active Open,ON,21,0,3.0,2238,2372,Q
199707048,1997-06-29,Canada Day Open,ON,24,0,2.0,2253,2303,R
199709032,1997-09-01,Macedonian Labour Day Open,ON,30,0,3.5,2384,2313,R
199709064,1997-09-27,North York Active,ON,43,106693,4.5,2290,2367,Q
199710032,1997-09-13,Blue Mountain Active,ON,14,0,4.5,2415,2377,Q
199711035,1997-10-26,Keres Memorial Active Master,ON,21,0,3.0,2250,2362,Q
199802072,1998-02-11,Toronto Closed Champ Premier,ON,12,0,3.0,2222,2298,R
199806007,1998-05-18,Toronto International Open,ON,54,0,4.0,2386,2313,R
199809041,1998-09-07,Macedonian Open,ON,73,106342,3.5,2295,2311,R
199909031,1999-09-09,1999 Canadian Closed,ON,26,104137,4.5,2308,2311,R
200002139,2000-02-20,Scarborough Winter Active,ON,35,0,4.0,2238,2358,Q
200005019,2000-04-23,2000 Toronto Open Chess Champ,ON,46,0,5.0,2660,2332,R
200006068,2000-05-22,Ontario Open Championship,ON,46,0,2.0,2285,2330,R
200910021,2009-10-12,2009 Toronto Thanksgiving Open,ON,26,106974,1.0,1948,2310,R
