eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200706150,2007-07-06,2007 CYCC U12 Boys,ON,36,100944,4.0,1685,1686
200807053,2008-07-17,CJCE CYCC Boys Garcons U12,QC,31,128388,5.0,1807,1750
200807060,2008-07-27,Canadian Open 2008 Section C,QC,77,106007,4.5,1885,1803
201709016,2017-09-10,2017 Montreal Open B,QC,48,106007,4.5,2056,1906
201807003,2018-06-24,Championnat Ouvert de Laval 2018,QC,34,134227,3.0,2185,2015
201907002,2019-06-23,CHAMPIONNAT OUVERT DE LAVAL 2019,QC,47,134227,3.0,2118,2064
201907057,2019-07-27,Championnat Ouvert du Québec A,QC,51,106007,4.0,2076,2088
201909022,2019-09-08,2019 Montreal Open,QC,28,170035,3.0,2347,2201
201910068,2019-10-13,Canadian International Open O2100,QC,55,0,2.0,2171,2196
201911024,2019-11-03,7e Open de Contrecoeur A,QC,17,109633,3.0,2354,2238
202001041,2020-01-19,Le Blanc et Noir de St-Jean Section,QC,22,157694,3.0,2237,2250
202203010,2022-03-06,2022 RA March Open,ON,38,106856,3.0,2182,2243
202209047,2022-09-06,Quebec Open 2022 Section A,QC,46,106007,3.0,2147,2237
202302001,2023-01-29,CUCC - Championship Section,ON,48,167285,4.5,2541,2291
202305105,2023-05-21,46e Championnat Ouvert dela Maurice,QC,34,170035,3.5,2312,2306
202306069,2023-06-11,Cdn Transnational Classic Crown,QC,55,158338,1.0,2152,2290
202306070,2023-06-11,Cdn Transnational Classic Open,QC,38,158338,1.0,0,2290
202306129,2023-06-25,Championnat Ouvert de Laval 2023,QC,54,134227,3.5,2189,2282
