eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199805073,1998-05-01,Vancouver YMCA,BC,12,0,3.0,2103,2187
199805082,1998-05-18,Keres Memorial Open,BC,56,100314,4.0,2075,2155
199806018,1998-05-26,Surrey Club Open 2,BC,15,0,4.0,1975,2159
199811066,1998-10-31,Surrey Chess Club Open 3,BC,22,0,4.0,2054,2150
199811070,1998-11-06,Fall Rated,BC,11,0,2.0,1775,2114
199901013,1998-12-20,Vancouver Christmas,BC,9,0,1.0,1504,2030
199902011,1999-01-26,Surrey Chess Club Jan 99,BC,24,0,4.0,2065,2046
199903080,1999-03-02,Surrey Open Super Series 1,BC,10,0,3.0,2124,2064
199904066,1999-04-02,BC Open 1999,BC,38,100238,3.5,2075,2074
199905059,1999-03-30,Surrey Chess Club Open,BC,31,0,4.0,1964,2075
199906008,1999-05-04,Surrey Chess Club Open April 99,BC,27,0,4.5,1874,2079
199910048,1999-10-12,Surrey Chess Club Sept 99,BC,16,0,3.0,1827,2078
199912007,1999-11-22,Surrey Chess Club November 99,BC,17,0,4.0,2134,2101
200002122,2000-02-20,West Coast Open,BC,29,100238,3.5,2083,2097
200002126,2000-02-21,Surrey Chess Club Feb 2000,BC,14,0,3.5,1913,2090
200004127,2000-04-03,Surrey Chess Club April 2000,BC,20,0,4.0,2139,2109
200006032,2000-05-01,Surrey Chess Club May,BC,10,0,7.0,2061,2119
200210144,2002-10-14,Thanksgiving Open,BC,36,0,4.0,2095,2116
200305150,2003-05-19,2003 Keres Memorial Open,BC,49,0,3.5,2134,2129
200501006,2004-11-21,Southern Alberta Open    Open,AB,28,0,3.5,1982,2117
200610083,2006-09-24,2006 Calgary Fall Sectional B,AB,6,109502,3.5,2240,2141
200903025,2009-03-01,Northern Alberta Open,AB,57,109502,3.5,1977,2138
200904049,2009-04-12,2009 Alberta Reserves,AB,20,104137,4.0,2317,2188
201005063,2010-05-24,2010 Calgary International Reserves,AB,20,104137,4.0,2162,2188
201008039,2010-08-21,2010 Battle of Alberta,AB,24,104137,1.0,2213,2192
201109028,2011-09-24,2011 Battle of Alberta,AB,24,104137,0.0,1904,2170
201201025,2012-01-22,2012 John Schleinich Memorial B,AB,6,104137,2.0,2061,2147
201205024,2012-05-21,2012 Calgary International Reserves,AB,19,101768,6.0,2333,2214
201305003,2013-05-19,2013 Calgary Int - Reserves,AB,28,101768,4.0,2109,2205
201307014,2013-07-07,2013 Fort McMurray Open,AB,25,154251,3.0,1987,2192
201309024,2013-09-07,2013 Battle of Alberta,AB,24,154453,0.0,1718,2154
201403008,2014-02-25,2014 Calgary Closed,AB,8,101468,6.0,2381,2232
201409025,2014-09-13,2014 Battle of Alberta,AB,24,135072,1.0,2285,2234
201410022,2014-10-13,2014 Alberta Open,AB,43,145711,4.0,1986,2218
201411060,2014-11-11,7th Calgary International Classic,AB,10,135072,3.5,2290,2229
201604095,2016-04-24,2016 Alberta Seniors,AB,17,101768,4.0,2220,2234
201606065,2016-06-26,2016 Canadian Senior Ch 50,BC,35,104186,4.0,2056,2221
201610029,2016-10-10,2016 Alberta Open,AB,39,135072,3.5,1985,2200
201704095,2017-04-09,2017 Alberta Seniors Championship,AB,12,140705,4.0,2304,2211
201708027,2017-08-07,10th Calgary International,AB,34,135072,3.0,1918,2126
201709026,2017-09-09,Battle of Alberta 2017,AB,24,154453,1.0,2040,2118
201805104,2018-05-13,2018 Alberta Seniors Championship,AB,12,155325,3.0,1947,2109
201808024,2018-08-06,2018 Canadian Seniors Ch 50plus,AB,20,135072,4.0,2144,2123
201903088,2019-03-24,2019 Calgary Seniors Championship,AB,9,102345,3.5,2219,2144
201905068,2019-05-12,Alberta Seniors Championship 2019,AB,8,140705,2.5,2076,2132
201911057,2019-11-11,2019 Banff Open,AB,54,101737,3.5,2079,2123
202111021,2021-11-14,2021 Banff Open over 1800,AB,61,101737,3.0,2034,2104
202112033,2021-12-12,Alberta Seniors Frank Kluytmans Mem,AB,11,135072,4.5,2180,2129
202310073,2023-10-22,2023 Alberta Seniors Championship,AB,16,172253,3.0,1787,2101
202311062,2023-11-12,Banff Open Over 2000,BC,41,101737,3.5,2141,2114
202410110,2024-10-20,Alberta Seniors Championship,AB,7,140705,4.0,2102,2121
