eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
200706141,2007-06-28,Silver Knights Junior CC 2007,BC,17,121063,13.0,417,486,R
200802121,2008-02-17,Fraser Valley K12 Regional Kinderga,BC,8,106340,5.0,791,568,R
200803054,2008-03-08,BC Chess Challenge Kindergarten,BC,6,145502,4.5,678,602,R
200804140,2008-04-27,BC Youth Chess Championship U8,BC,9,145502,3.0,665,622,R
200806025,2008-06-05,Golden Knights B14,BC,20,106340,11.0,852,890,R
200811068,2008-11-09,BC Junior Championship Booster,BC,23,121063,3.0,736,873,R
200812080,2008-12-11,Golden Knights Junior Chess Club C4,BC,12,106340,6.5,916,913,R
200902104,2009-02-22,Fraser Valley Regionals Kind - Gr1,BC,15,145502,5.0,854,936,R
200904035,2009-04-04,BC Chess Challenge Grade 1,BC,15,145502,3.5,604,911,R
200904066,2009-04-02,Golden Knights Junior Chess Club,BC,13,106340,8.5,1055,1007,R
200904078,2009-04-25,BCYCC Under 8,BC,11,145502,4.0,1005,1020,R
200907031,2009-07-24,2009 CYCC U8 Open,BC,13,129909,4.0,1180,1070,R
200911047,2009-11-08,St George's Jr Gr 1 & 2,BC,18,130074,4.0,932,1066,R
200911091,2009-11-22,November Jr Open Reserve U1500,BC,11,145502,3.0,1308,1124,R
201001045,2010-01-24,Sprott Shaw Scholastic Gr 5,BC,10,145502,3.5,1047,1132,R
201002079,2010-02-27,2010 Fraser Valley Chess Chal Gr 2,BC,11,145502,5.0,966,1146,R
201004012,2010-04-04,4th Annual Grand Pacific Open-U1400,BC,14,129909,4.0,1148,1169,R
201004021,2010-04-11,2010 BC Provincials Gr 2,BC,15,145502,4.5,1110,1184,R
201004063,2010-04-25,2010 BCYCC Under 8,BC,6,145502,4.5,1170,1204,R
201004082,2010-03-29,Langley CC Spring Active,BC,9,110646,2.0,1744,1741,Q
201007025,2010-07-09,2010 CYCC U8 Open,ON,15,107872,7.0,1477,1316,R
201009009,2010-09-06,2010 Langley Club Labor Day Open,BC,44,110351,2.5,1631,1370,R
201009029,2010-09-26,2010 EAC Chess-Arts Open 1,BC,18,102330,1.5,1595,1376,R
201011022,2010-11-14,2010 BC Jr Ch Reserve U1500,BC,11,108715,5.0,1576,1433,R
201101021,2011-01-15,New Year Open,BC,23,145502,2.0,1656,1449,R
201103006,2011-03-05,Fraser Valley Grade 3,BC,24,145502,5.0,983,1450,R
201104021,2011-04-09,2011 BC Chess Challenge Gr 3,BC,24,111251,5.0,1365,1465,R
201104069,2011-04-25,5th Annual Grand Pacific Open,BC,86,129909,2.0,1677,1503,R
201105006,2011-05-01,2011 BCYCC U10 Open,BC,17,108715,4.5,1330,1498,R
201105036,2011-05-15,2011 BC Elementary Teams,BC,36,103074,5.0,1285,1502,R
201107016,2011-07-09,2011 Canadian Youth Ch U10 Open,ON,40,127489,5.0,1458,1499,R
201107028,2011-07-17,48th Canadian Open Ch U1600,ON,52,100234,5.5,1485,1494,R
201108001,2011-08-01,2011 BC Open U1800,BC,28,103043,3.5,1534,1507,R
201109007,2011-09-05,2011 Langley Club Labour Day Open,BC,43,110351,2.5,1660,1538,R
201111019,2011-11-13,2011 BC Junior Ch,BC,12,145502,1.0,1464,1519,R
201112003,2011-12-03,BC December Open,BC,15,145502,1.5,1333,1473,R
201204008,2012-04-09,6th Annual Grand Pacific Open U1800,BC,53,129909,5.5,1700,1646,R
201204020,2012-04-22,2012 BCYCC U10 Open,BC,13,145502,4.0,1346,1628,R
201207009,2012-07-06,2012 Canadian Youth Ch U10 Open,BC,40,145502,6.5,1572,1637,R
201207022,2012-07-13,2012 Canadian Open Ch U2000,BC,47,103043,6.0,1931,1886,R
201209008,2012-09-03,2012 Langley Club Labour Day Open,BC,60,110351,3.0,1545,1828,R
201210008,2012-10-08,2012 Vancouver Open,BC,43,102330,3.5,1803,1841,R
201210035,2012-10-29,2012 Langley CC Ch,BC,16,110351,3.5,1922,1859,R
201212007,2012-12-02,2012 BC Junior Ch,BC,17,152691,3.0,1896,1866,R
201301025,2013-01-13,SFU January 2013 Invitational RR,BC,6,105650,0.5,1736,1838,R
201302016,2013-02-11,2013 BC Open Ch Premier,BC,43,104186,2.0,1821,1832,R
201304002,2013-04-01,7th Annual Grand Pacific Open,BC,66,103043,3.0,1749,1809,R
201305006,2013-05-20,2013 Keres Memorial U2000,BC,40,103043,4.5,1902,1833,R
201307001,2013-07-01,8th Edmonton International Reserves,AB,21,109502,3.0,1917,1848,R
201307025,2013-07-12,2013 CYCC - U12,ON,49,106856,4.5,1694,1851,R
201307035,2013-07-20,2013 Canadian Open,ON,178,110490,4.5,1871,1856,R
201308027,2013-08-18,2013 NAYCC - U12,ON,52,107391,6.0,1731,1841,R
201309005,2013-09-02,2013 Langley Open,BC,55,110351,4.0,2050,1968,R
201311039,2013-10-15,2013 Vancouver Open,BC,42,102330,5.0,1980,2007,R
201311040,2013-10-21,2013 Langley CC Ch,BC,15,110646,3.5,1938,2030,R
