eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
201402006,2014-01-19,2014 Quebec YCC - U8,QC,13,144425,4.0,1048,1007,R
201407051,2014-07-18,CJCE CYCC 2014 - U8 OUVERT OPEN,QC,45,106007,5.0,1202,1121,R
201408005,2014-07-26,Canadian Open 2014 - Section E,QC,72,106007,5.0,1033,1086,R
201504062,2015-01-18,Quebec Youth CC U10,QC,22,144425,3.5,1110,1095,R
201508002,2015-07-25,2015 Championnats FrancophonieU1600,QC,64,106007,5.0,1407,1314,R
201508018,2015-07-26,2015 Francophonie Rapide U1600,QC,31,106007,4.0,1367,1367,Q
201606036,2016-06-04,Ch Jeunesse du Quebec 2016 U10,QC,27,134227,4.5,1687,1500,Q
201702058,2017-02-12,"CMA Futurity # 01, Section E - Open",QC,25,101034,3.5,1566,1412,R
201704068,2017-04-16,"CMA Futurity # 02, Section C",QC,6,101034,4.0,1978,1664,R
201705035,2017-03-05,Québec Youth Ch U12,QC,15,134227,4.5,1668,1691,R
201705070,2017-05-12,Rating adjustments,ON,3,108202,0.0,0,1923,R
201705075,2017-05-14,CMA Quebec Young Starts Closed 1,QC,6,101034,1.5,1811,1877,R
201705100,2017-05-22,2017 Ontario Open U2200,ON,25,107391,3.0,1963,1898,R
201706094,2017-06-25,Championnat Ouvert de Laval 2017,QC,38,160324,3.5,2320,2093,R
201706103,2017-05-27,Quebec Youth Rapid U12,QC,20,160324,4.5,1585,1911,Q
201709015,2017-09-10,2017 Montreal Open A,QC,41,106007,3.0,2334,2200,R
201710048,2017-10-08,2017 Varennes Open,QC,59,142188,3.0,2297,2219,R
201712002,2017-11-26,2017 Gramby Open,QC,26,157964,2.5,2190,2217,R
201804002,2018-03-18,2018 Trois-Rivières Open A,QC,47,165872,2.5,2142,2211,R
201806036,2018-06-03,Montreal CYCC Qualifier U12,QC,27,139695,5.0,1727,1920,Q
201807003,2018-06-24,Championnat Ouvert de Laval 2018,QC,34,134227,3.0,1977,2190,R
201807019,2018-07-05,2018 CYCC U12 Open,QC,69,160222,5.5,1888,2163,R
201808008,2018-07-28,Quebec Open 2018,QC,51,160222,4.0,2015,2113,R
201808038,2018-08-03,2018 Montreal Summer Classic Open,QC,13,160222,3.0,2126,2117,R
201811005,2018-11-04,6e Ouvert de Contrecoeur A,QC,13,109633,2.5,2060,2107,R
201811067,2018-11-25,Tournoi Ouvert de Granby (OUVERTE),QC,20,134227,3.0,2077,2107,R
201903030,2019-03-05,Quebec Youth Championship U14,QC,12,106007,4.0,2059,2112,R
201903082,2019-03-17,COM 2019 A,QC,35,106802,3.0,2365,2179,R
201907002,2019-06-23,CHAMPIONNAT OUVERT DE LAVAL 2019,QC,47,134227,3.0,2068,2166,R
201907057,2019-07-27,Championnat Ouvert du Québec A,QC,51,106007,5.0,2191,2180,R
201908038,2019-08-20,NAYCC 2019 U14 Open,ON,63,101034,7.0,2298,2216,R
201909022,2019-09-08,2019 Montreal Open,QC,28,170035,2.0,1971,2186,R
201910068,2019-10-13,Canadian International Open O2100,QC,55,0,2.5,2212,2190,R
202002034,2020-01-16,Championnats Jeunesse du Quebec U14,QC,7,107464,4.5,1951,2189,R
202102038,2021-01-30,Championnat jeunesse du Québec U18,QC,23,157964,7.5,1847,2084,Q
202104028,2021-02-27,Championnat jeunesse du Québec U16,QC,9,157964,4.5,1920,2112,Q
202105003,2021-03-28,Ch jeunesse du Quebec U18,QC,25,157964,4.0,2086,2153,Q
202106042,2021-03-14,L'open québécois de parties rapides,QC,29,157964,8.0,2013,2151,Q
202107024,2021-07-03,CYCC 2021 Online U16 OPEN,ON,47,167893,5.0,2118,2184,Q
202204020,2022-04-18,2022 Canada Zonal,ON,28,107391,3.5,2283,2210,R
202208017,2022-06-26,Ch ouvert de Laval Section A,QC,52,134227,4.0,2294,2232,R
202209014,2022-08-14,NAYCC U18 Open,AB,27,135072,6.0,2202,2246,R
202209047,2022-09-06,Quebec Open 2022 Section A,QC,46,106007,6.0,2220,2257,R
202210067,2022-10-09,Championnat International Canada A,QC,32,106007,3.0,2347,2275,R
202211031,2022-11-06,2022 National Capital Open,ON,37,106856,1.0,2034,2261,R
202212001,2022-11-27,3rd Quebec Young Stars Sec A,QC,6,160222,7.5,2229,2260,R
202304077,2023-04-02,Choc des générations 2023,QC,11,131928,2.0,2248,2259,R
202305105,2023-05-21,46e Championnat Ouvert dela Maurice,QC,34,170035,4.0,2539,2309,R
202306069,2023-06-11,Cdn Transnational Classic Crown,QC,55,158338,3.0,2347,2325,R
202308021,2023-08-04,2023 Quebec Open Section A,QC,42,106007,5.5,2322,2338,R
202310025,2023-10-08,8ème Ch Ouvert du Pion Fringant A,QC,20,109633,2.0,2077,2320,R
202401028,2023-12-30,2023 Tournoi du Pere Noel A,QC,67,106007,4.5,2492,2353,R
202407087,2024-07-18,Canadian Open 2024 Section  A,QC,134,106007,6.5,2503,2395,R
202410001,2024-09-15,Championnat ouvert de Montréal,QC,54,157964,4.5,2511,2418,R
202501010,2024-12-30,Tournoi du père Noël A 2024,QC,61,106007,4.5,2329,2417,R
