eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199611016,1996-10-24,Scarb CC Thurs Fall Open,ON,49,0,6.5,2389,2264,R
199701093,1997-01-16,Scarborough CC 1,ON,10,0,8.0,2371,2301,R
199703090,1997-03-06,Scarborough Thursday,ON,41,0,4.5,2227,2296,R
199705072,1997-05-08,Scarborough Thursday 1,ON,8,100904,5.5,2411,2314,R
199708030,1997-07-31,Scarborough Thursday Summer,ON,38,0,3.0,1969,2289,R
199710076,1997-10-23,Scarborough Thurs Fall O,ON,36,100904,3.0,1970,2214,R
199802017,1998-01-22,Scarborough 97 98 Club Champ 1,ON,10,0,3.5,2115,2178,R
199805089,1998-05-24,SCC Thursday Spring RR 1,ON,8,0,1.5,1965,2118,R
199807031,1998-06-25,Scarborough CC Spring Swiss,ON,49,0,2.5,1662,2067,R
199902044,1999-02-14,Scarborough Club Champ Grp 1,ON,10,0,6.5,2319,2159,R
199906065,1999-05-31,1999 West Hill CC Champ Grp A,ON,8,100962,1.0,1994,2139,R
199911009,1999-10-21,Scarborough Thursday Autumn Swiss,ON,36,0,4.5,2271,2166,R
200002030,2000-01-20,Scarborough CC Champ A,ON,11,0,2.5,1777,2104,R
200101071,2001-01-11,Scarborough Chess Club Championship,ON,10,0,5.0,1980,2060,R
200103039,2001-02-22,SCC Thursday Spring Swiss,ON,31,0,4.0,1913,2047,R
200104060,2001-04-05,Scarborough Thursday Spring RR1,ON,6,0,2.5,2207,2073,R
200106043,2001-05-29,GTCL 2000 2001 League,ON,56,0,1.5,1855,2030,R
200409020,2004-09-06,Macedonian Labour Day  U2200,ON,19,0,3.5,1952,2011,R
200812102,2008-12-18,SCC Fall Swiss Open,ON,39,106974,5.0,2037,2022,R
200902068,2009-02-19,Jack Frost Swiss (Open),ON,38,106974,1.5,1330,1996,R
200905003,2009-04-23,SCC Reserves A,ON,34,106974,0.0,1285,1919,R
