eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199707060,1997-07-20,Canadian Open,MB,188,100925,3.5,2429,2422
199708038,1997-08-10,NBIO Open,ON,59,120817,4.5,2400,2419
199909001,1999-08-01,Quebec Open 1999,QC,75,0,4.5,2352,2412
199909031,1999-09-09,1999 Canadian Closed,ON,26,104137,6.0,2565,2439
200007030,2000-07-16,2000 Canadian Open,AB,193,0,7.5,2351,2433
200107017,2001-07-15,Canadian Open,NB,169,0,6.5,2173,2397
200204047,2002-04-01,2002 Canadian Closed,BC,36,0,6.5,2347,2385
200307077,2003-07-20,2003 Canadian Open,ON,141,0,5.0,2237,2362
200308018,2003-08-03,Tournoi International de Montreal,QC,12,0,2.0,2303,2350
201603087,2016-03-28,10th Grand Pacific Open Premier,BC,52,103043,3.5,2293,2345
