eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
201207009,2012-07-06,2012 Canadian Youth Ch U10 Open,BC,40,145502,2.5,810,810
201208011,2012-08-06,2012 Canadian Amateur Ch Rookies,ON,22,127489,4.5,1178,994
201209005,2012-09-03,2012 Labour Day at Hart House-U1600,ON,55,127516,2.5,1271,1077
201209010,2012-09-05,Hamilton August Series 2012,ON,14,102646,1.5,1377,1106
201209014,2012-09-16,2012 KW Fall Open U1600,ON,23,106868,3.0,1279,1152
201210039,2012-10-30,Burlington Autumn 2012,ON,17,108202,2.0,1417,1242
201211003,2012-11-04,2012 Guelph Fall ProAm U1600,ON,28,111830,2.5,1420,1294
201211023,2012-11-16,2012 Hamilton CC Ch,ON,20,102646,3.5,1448,1336
201211034,2012-11-24,London November Standard 2,ON,16,109477,2.0,1542,1396
201212028,2012-12-11,Willi Wettengl Memorial 2012,ON,20,108202,1.5,1484,1432
201301006,2013-01-06,2013 Hart House Winter U1900,ON,50,127516,2.0,1627,1492
201301017,2013-01-11,HCCC Holiday Series 2012,ON,17,102646,2.0,1529,1516
201302012,2013-02-10,2013 Guelph Winter ProAm U2000,ON,36,111830,2.5,1677,1565
201302018,2013-02-12,2013 Burlington Club Ch,ON,20,108202,3.0,1590,1590
201303016,2013-03-10,2013 KW Riedstra Memorial U2000,ON,29,103023,3.0,1829,1691
201303041,2013-03-24,2013 Hamilton Winter U2000,ON,28,102646,2.0,1651,1684
201303046,2013-03-26,2013 Burlington Winter Closeout,ON,17,108202,4.0,1853,1752
201303050,2013-03-30,London March Standard,ON,15,109477,2.5,1318,1711
201304006,2013-04-07,2013 Guelph Spring ProAm U2000,ON,31,111830,2.0,1475,1672
201304015,2013-04-14,2013 Niagara Falls Open,ON,36,103011,2.5,1719,1682
201304064,2013-04-19,2013 Hamilton Winter Series,ON,22,102646,3.0,1281,1648
201304073,2013-04-28,2013 OYCC U10,ON,33,127489,4.0,1562,1653
201304099,2013-05-07,2013 Burlington Early Spring,ON,18,108202,4.5,1831,1712
201305038,2013-05-31,2013 Hamilton May Series,ON,21,102646,3.0,1729,1715
201306004,2013-06-02,2013 Guelph PreSummer ProAm - U2000,ON,31,111830,3.0,1883,1746
201306044,2013-06-18,2013 Burlington CC Late Spring,ON,18,108202,4.5,1950,1825
201306075,2013-06-28,2013 London June Standard,ON,16,109477,3.5,1948,1868
201307023,2013-07-12,2013 CYCC - U10,ON,53,106856,3.0,1372,1788
201307048,2013-07-30,2013 Burlington Summer Swiss,ON,15,108202,3.5,1803,1798
201308005,2013-08-06,2013 Canadian Amateur Ch - O1600,ON,27,111830,3.5,1720,1775
201308025,2013-08-18,2013 NAYCC - U10,ON,62,107391,6.5,1735,1771
201308035,2013-08-23,2013 Hamilton Emmanuel Series,ON,14,102646,1.5,1481,1760
201308043,2013-08-25,2013 Mississauga Open - U2000,ON,32,102646,2.5,1825,1775
201309004,2013-09-02,2013 KW Labour Day U1900,ON,14,103023,3.5,1698,1757
201309036,2013-09-17,2013 Burlington Summer Closeout,ON,17,108202,3.5,1644,1743
201310019,2013-10-14,2013 Toronto Thanksgiving U1900,ON,20,106342,3.0,1760,1747
201311007,2013-10-29,2013 Burlington Autumn,ON,19,108202,5.0,2020,1845
201311019,2013-11-01,2013 Hamilton CC Ch,ON,23,102646,4.0,1775,1825
201311027,2013-11-03,2013 Guelph Fall ProAm - U2000,ON,22,111830,3.5,2055,1878
201311069,2013-11-17,2013 Campbellville Open - Elite,ON,19,108202,2.0,1909,1903
201312003,2013-12-08,2013 U of Waterloo December Closed,ON,10,106868,2.5,1841,1928
201312013,2013-12-10,2013 Willi Wettengl Memorial,ON,15,108202,4.0,1850,1918
201312028,2013-12-22,2013 Hart House Holidays - U2200,ON,37,125156,1.5,1820,1899
201312054,2013-12-29,CFC Junior Grand Prix 1 - U12,ON,16,127778,5.0,1469,1900
201401028,2014-01-26,2014 Guelph Winter ProAm - extra,ON,10,111830,1.0,1115,1900
201401029,2014-01-26,2014 Guelph Winter ProAm - Pro,ON,18,111830,2.5,2056,1924
201402019,2014-02-11,2014 Burlington CC Ch,ON,16,108202,4.5,1936,1953
201402039,2014-02-17,2014 Hart House Reading Wk - U2200,ON,37,127516,2.5,1946,1952
201402063,2014-02-23,2014 Winter Blues RR,ON,6,106868,3.5,1998,1981
201403004,2014-03-02,2014 Mississauga March Open,ON,18,154420,2.0,1916,1966
201403009,2014-03-09,2014 Aurora Spring Open,ON,17,153005,1.5,1896,1954
201403025,2014-03-16,2014 KW Riedstra Memorial Open,ON,8,103023,1.0,1849,1933
201404058,2014-04-20,2014 OYCC - U12,ON,37,127489,4.0,1774,1941
201405014,2014-05-11,2014 Mississauga May Reg - Open,ON,26,154420,2.0,1795,1918
201407045,2014-07-18,CJCE CYCC 2014 - U12 OUVERT OPEN,QC,68,106007,5.0,1707,1893
201408013,2014-08-04,2014 Canadian Amateur over 1600,ON,19,127489,4.5,2132,2006
201408017,2014-08-05,Burlington Summer Open 2014,ON,14,108202,4.0,1985,2031
201408037,2014-08-23,Hamilton Summer Open 2014 - Top Gun,ON,24,102646,1.5,1947,2013
201409007,2014-09-01,2014 Toronto Labour Day Open,ON,31,106342,2.5,2080,2031
201409031,2014-09-14,Mississauga Open 2014 Top Guns,ON,25,108202,3.0,2018,2029
201410016,2014-10-06,Aurora Fall Open 2014 - OPEN,ON,22,153005,3.0,2198,2086
201410041,2014-10-19,Mississauga October Standard Open,ON,18,154420,1.5,2075,2083
201411011,2014-11-02,2014 Guelph Fall ProAm Pro,ON,21,111830,1.5,1719,2040
201411042,2014-11-07,Hamilton Club Championship 2014,ON,25,102646,6.0,2096,2061
201412006,2014-11-30,Campbellville Open 2014 Elite,ON,16,108832,2.0,2001,2051
201412039,2014-12-09,KWCC Club Championship 2014,ON,20,106868,3.0,1942,2025
201412061,2014-12-21,Hart House Holidays Open U2200,ON,39,156644,3.0,2026,2024
201502005,2015-02-03,Burlington Club Championship 2015,ON,15,108202,3.0,1725,1988
201502014,2015-02-08,Guelph Winter ProAm Pro Section,ON,25,111830,3.0,2293,2074
201502033,2015-02-16,2015 Hart House Reading Week U2200,ON,33,156644,3.0,2009,2057
201503025,2015-03-16,Burlington Winter Closeout 2015,ON,19,108202,3.0,1860,2047
201504116,2015-04-26,Niagara Falls Open 2015,ON,56,103011,3.0,1904,2040
201505034,2015-05-11,Eugene Hua vs Tom Bark match,ON,2,108202,4.0,2157,2068
201505061,2015-05-18,2015 Ontario Open - Open Section,ON,41,112426,2.5,2084,2072
201505088,2015-05-24,OYCC 2015 Under 12 Open,ON,46,127489,4.0,1779,2068
201506009,2015-06-06,Mississauga June Standard Premier,ON,15,154420,2.5,2435,2188
201506060,2015-06-21,2015 Guelph Summer ProAm Pro,ON,20,0,1.5,2074,2165
201507041,2015-07-09,CYCC2015 U12 Open,ON,59,160235,5.5,1870,2133
201508004,2015-07-30,2015 North American Junior,ON,47,111830,2.5,1832,2027
201508012,2015-08-03,2015 Canadian Amateur over2000,ON,4,127489,3.5,2357,2175
201508030,2015-08-16,2015 Hamilton Open  Top Guns,ON,16,102646,3.5,2304,2211
201509006,2015-08-30,2015 Mississauga Open Open,ON,28,108202,3.5,2262,2226
201509036,2015-09-20,2015 Kitchener Fall Open,ON,12,103023,4.0,2126,2221
201510009,2015-10-05,2015 Aurora Fall Open,ON,19,153005,2.0,2049,2204
201510022,2015-10-11,Southwestern Ontario Fall Open,ON,20,0,3.5,2127,2198
201512006,2015-11-29,2015 Campbellville Open,ON,10,108832,3.0,2225,2202
201512046,2015-12-20,2015 Hart House Holidays Crown,ON,25,0,1.0,1988,2162
201601028,2016-01-10,Guelph Winter Pro Am Pro,ON,20,111830,3.0,2242,2173
201602065,2016-02-21,2016 Hart House Reading Week Open,ON,21,135360,2.0,2213,2179
201603039,2016-03-13,2016 Riedstra Memorial Open,ON,14,103023,2.5,2194,2177
201603053,2016-03-20,2016 Aurora Spring Pro-Am - PRO,ON,11,153005,3.0,2258,2192
201604011,2016-04-03,Guelph Spring ProAm Pro,ON,10,111830,3.0,2308,2208
201604040,2016-04-10,Southwestern Ontario Spring Open,ON,6,0,4.0,2230,2210
201605033,2016-05-07,Mississauga May Standard Premier,ON,14,108202,2.5,2256,2213
201605061,2016-05-15,OYCC 2016 U14,ON,34,127489,4.0,2082,2213
201606050,2016-06-19,Guelph Summer ProAm Pro,ON,23,111830,2.5,2092,2201
201607021,2016-07-08,CYCC 2016 U14 Open,ON,45,102868,6.0,2247,2215
201607034,2016-07-17,2016 Canadian Open,ON,48,102868,4.5,2333,2249
201607040,2016-07-19,Bark Hua match,ON,2,108202,4.0,2144,2236
