eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199611002,1996-10-08,West Van Oct Tuesday Night,BC,9,0,3.0,1841,2110
199611058,1996-11-12,West Van Tuesday Night,BC,10,100195,3.0,1790,2064
200007003,2000-06-19,Vancouver NWCC Champ,BC,10,0,8.5,2101,2109
200105150,2001-05-21,Keres Memorial 2001 Open,BC,53,0,4.0,2234,2139
200205104,2002-05-20,2002 Keres Memorial Open Section,BC,48,0,4.0,2161,2157
200205123,2002-05-15,North Vancouver CC Championship,BC,12,0,10.5,2049,2156
200207042,2002-07-14,Kelowna Summerfest,BC,27,0,3.0,1906,2115
200305105,2003-04-30,North West CC Championship,BC,8,0,5.0,2003,2097
200305150,2003-05-19,2003 Keres Memorial Open,BC,49,0,4.0,2121,2109
200308037,2003-08-04,2003 BC Open,BC,41,0,3.0,2038,2095
200401045,2004-01-18,North Shore Open January 2004,BC,24,0,3.0,2142,2113
200405122,2004-05-24,Keres Memorial 2004 Open,BC,32,0,4.5,2343,2181
200407079,2004-07-18,Western Canadian Open,BC,97,0,6.5,2139,2172
200702080,2007-02-03,North Shore Open,BC,6,100195,2.0,1928,2161
201001041,2010-01-24,New Years Open,BC,18,145502,3.0,1833,2114
201101009,2011-01-06,UBC Thursday Nights,BC,11,135013,4.5,1962,2119
201102044,2011-02-20,2011 Valentines Open,BC,20,108715,3.0,2003,2099
201810029,2018-10-08,New West Open 2018 Premier,BC,15,162670,3.0,1898,2053
201902048,2019-02-18,2019 BC Open Premier,BC,32,104186,2.0,1863,2014
201907013,2019-07-01,BC Senior,BC,30,104186,4.0,2027,2021
202207004,2022-07-03,BC-WA Match,BC,30,104186,2.5,1841,1991
202207040,2022-07-17,BC Senior Championship 2022,BC,29,104186,3.0,1710,1957
202210055,2022-10-16,Jack Taylor Memorial 2022 - Premier,BC,30,103043,2.0,1719,1910
202305043,2023-05-07,2023 BC vs Alberta,BC,21,104186,2.0,1797,1893
202306068,2023-06-11,BC Senior Championship,BC,37,104186,3.0,1478,1838
