eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199607053,1996-06-30,TO Canada Day Open,ON,36,0,1.5,2084,2299,R
199607066,1996-07-22,Canadian Open 1996,AB,147,0,6.5,2244,2277,R
199610046,1996-09-22,Hamilton Memorial Open,ON,27,0,4.0,2293,2284,R
199701001,1996-11-15,Hamilton City CC,ON,23,100991,7.0,2302,2296,R
199703013,1997-02-09,Burlington Winter Open,ON,26,0,4.0,2410,2307,R
199703043,1997-03-02,Guelph Open,ON,16,0,3.5,2116,2296,R
199704063,1997-04-06,Cambridge Open,ON,24,110732,4.0,2304,2300,R
199705070,1997-05-05,Peter Vanderwel Open,ON,26,100991,3.5,2297,2303,R
199708038,1997-08-10,NBIO Open,ON,59,120817,4.0,2264,2296,R
199806007,1998-05-18,Toronto International Open,ON,54,0,3.0,2172,2271,R
199806012,1998-05-18,Toronto International U2300,ON,38,0,0.5,2137,2266,R
199809029,1998-08-22,Susies Chess Party,ON,22,0,2.0,1892,2067,Q
199903038,1999-03-07,99 TO Class Master,ON,25,0,3.0,2105,2252,R
199904029,1999-04-04,1999 Toronto Open,ON,53,0,3.5,2306,2258,R
199908047,1999-08-08,99 FCGIO Open,ON,67,0,3.5,2116,2235,R
199911017,1999-10-23,DCC 1999 Saturday Active 3,ON,30,100942,4.0,2006,2055,Q
200005070,2000-04-29,Burlington Rite of Spring Active,ON,16,0,5.5,1923,2053,Q
200212092,2002-12-19,2002 RA Active Championship,ON,31,0,2.0,1967,2049,Q
200312040,2003-12-14,RA December Active,ON,21,0,2.5,2039,2049,Q
200503009,2005-02-17,2005 RA Club Championship,ON,61,0,4.0,2064,2221,R
200504051,2005-03-31,2005 RA Spring Thaw  Section 1,ON,4,0,1.0,1944,2176,R
200505126,2005-04-21,RA Spring Active,ON,36,0,3.5,1591,1993,Q
200512062,2005-12-01,2005 Autumn Frost Pick up Games,ON,21,0,0.0,1664,2155,R
200512093,2005-11-20,RA November Active,ON,13,0,3.0,2151,2009,Q
200601053,2005-12-15,RA Active Championship,ON,27,107184,4.0,1942,2009,Q
200602077,2006-02-16,2006 RA Club Championship,ON,43,120736,5.0,2163,2160,R
200603047,2006-03-05,RA Spring Open 2006 A Section,ON,23,107391,2.5,2116,2151,R
200604087,2006-04-06,RACC 2006 Spring Thaw RR Section 1,ON,4,107184,2.0,2043,2125,R
200703132,2007-04-19,RA Spring Active,ON,31,102011,4.0,1791,1969,Q
200706184,2007-07-15,2007 Canadian Open,ON,280,100944,6.0,1963,2095,R
200806015,2008-06-01,Eastern Ontario Open,ON,62,107391,1.0,1933,2064,R
200906002,2009-04-30,2009 RA Double RR Sec B,ON,4,112806,4.0,2259,2118,R
200906060,2009-06-18,RA Pickup I,ON,49,102011,2.5,2089,2117,R
200907043,2009-07-30,RA Pickup 2,ON,51,103050,2.0,1935,2104,R
200909006,2009-09-03,RA Pickup 3,ON,48,106629,2.5,2166,2113,R
201006061,2010-06-20,RA Olympic Waive Active,ON,7,101925,3.0,1956,1977,Q
201803010,2018-03-04,2018 RA March Open,ON,23,106856,2.5,2117,2110,R
201901035,2019-01-13,CUCC 2019 Reserves,ON,77,149068,3.0,1687,2059,R
201902013,2019-01-10,RA Double Active 2019,ON,39,103050,1.5,1880,2081,Q
202001039,2020-01-19,CUCC 2020 Championship,ON,42,168908,3.0,2090,2071,R
202112022,2021-12-12,RA December Open extra games,ON,2,106856,0.0,1431,2045,R
