eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199709052,1997-09-28,Ottawa Open,ON,79,100944,4.0,2566,2436
199710065,1997-10-13,Prairie Open,SK,48,103999,5.0,2302,2438
199803073,1998-03-15,RA Spring Open,ON,87,0,3.0,2446,2439
199806055,1998-06-14,Eastern Ontario Open,ON,74,0,3.0,2329,2428
199807016,1998-07-05,Toronto Canada Day Open,ON,38,0,3.5,2446,2431
199807046,1998-07-19,1998 Canadian Open,ON,223,101613,7.0,2428,2434
199811025,1998-10-12,Ontario Open,ON,19,0,5.5,2479,2445
199904010,1999-03-21,RA Spring Open Sec 1,ON,16,101613,3.5,2537,2454
199905078,1999-05-02,Arnprior Open,ON,37,0,4.0,2447,2457
199906064,1999-05-30,Guelph Spring Open,ON,20,111830,4.0,2492,2464
199906076,1999-06-13,Eastern Ontario Open Sec 1,ON,23,101613,4.0,2595,2478
199906110,1999-06-20,1999 Fathers Day Open,ON,43,100942,4.5,2516,2489
199907017,1999-07-11,1999 Canadian Open,BC,204,100205,8.0,2337,2476
199910010,1999-09-26,Ottawa Open,ON,69,100944,4.0,2554,2484
199911034,1999-10-24,Outaouais Open Sec A,QC,38,0,3.5,2220,2469
199911079,1999-11-14,NS Remembrance Day Open,NS,10,0,4.5,2438,2470
199911091,1999-11-21,Cornwall Grand Prix Open,ON,8,0,4.0,2270,2460
200002029,2000-01-17,RA Winter Open,ON,13,0,3.5,2392,2456
200002098,2000-02-13,Kingston Open,ON,19,0,4.0,2488,2461
200004064,2000-03-19,RA Spring Open,ON,18,0,2.5,2262,2442
200004130,2000-04-09,Guelph Spring Open,ON,10,0,4.5,2384,2444
200005055,2000-05-07,Arnprior Open,ON,30,107494,4.0,2466,2449
200006104,2000-06-11,Eastern Ontario June Open Sec A,ON,16,0,4.0,2455,2451
200007030,2000-07-16,2000 Canadian Open,AB,193,0,7.5,2278,2434
200008023,2000-08-07,Charlottetown Invitational,PE,12,0,9.5,2465,2445
200009019,2000-09-01,Labour Day Open,NS,28,0,8.0,2328,2453
200010022,2000-09-17,Ottawa EOCA Open,ON,17,100944,3.5,2516,2460
200102023,2001-01-14,RA Winter Open,ON,19,0,3.5,2443,2458
200105142,2001-05-21,2001 Ontario Open Pro Section,ON,26,0,4.5,2422,2454
200107017,2001-07-15,Canadian Open,NB,169,0,7.5,2428,2460
200108029,2001-07-29,2001 Atlantic Invitational Chp,PE,6,0,4.5,2436,2462
200108041,2001-07-02,George Beals Tournament,NS,25,0,7.5,2225,2460
200108048,2001-08-06,Unamaki Open,NS,13,0,5.5,2323,2461
200109003,2001-08-26,Renfrew Open,ON,26,0,3.5,2302,2453
200109058,2001-09-23,Ottawa Open 2001 Open,ON,12,0,3.5,2462,2453
200306052,2003-06-08,Eastern Ontario Open,ON,33,0,1.0,2065,2453
200308007,2003-07-27,UPEI Open,PE,25,0,5.0,2448,2462
200408015,2004-07-25,2004 UPEI Open,PE,32,0,4.5,2225,2458
200509046,2005-07-24,2005 PEI Open,PE,20,0,5.0,2354,2465
200608026,2006-07-28,UPEI Open,PE,14,100145,5.0,2245,2468
200703028,2007-03-04,RA Spring Open Section A,ON,27,107391,4.0,2289,2465
200706110,2007-06-10,Eastern Ontario Open Section A,ON,27,107391,4.0,2471,2467
200706184,2007-07-15,2007 Canadian Open,ON,280,100944,6.5,2500,2473
200706205,2007-07-29,2007 UPEI OPEN,PE,14,100145,4.5,2432,2476
200711017,2007-10-21,2007 National Capitial Open A,ON,27,107391,3.5,2400,2471
200711054,2007-11-01,Ron F Rodgers 2007,ON,39,106856,2.5,0,2471
200803034,2008-03-02,2008 RA Spring Open Section A,ON,15,107391,3.5,2365,2464
200806015,2008-06-01,Eastern Ontario Open,ON,62,107391,1.5,2151,2458
200808003,2008-07-27,UPEI Open,PE,16,100145,3.5,2130,2442
200808015,2008-08-04,Halifax Dartmouth Natal Day Open 08,NS,34,105141,6.5,2303,2443
200809026,2008-09-07,RA Fall Open,ON,55,107391,3.0,2351,2438
200811102,2008-11-23,2008 National Capital Open,ON,65,107391,2.5,2235,2426
200905098,2009-05-18,Calgary International Chess Classic,AB,20,104137,5.5,2465,2438
200907019,2009-07-19,2009 UPEI Open,PE,18,100145,4.0,2306,2434
200909009,2009-09-06,Good Luck to Kevin and Karoly,ON,8,106245,2.5,2418,2436
200909046,2009-09-27,2009 RA Fall Open Section A,ON,29,107391,1.5,2099,2426
201001037,2010-01-24,2010 RA Winter Open,ON,16,107391,3.0,2412,2426
201003012,2010-03-07,2010 RA Spring Open,ON,22,107391,4.0,2565,2452
201006029,2010-06-13,2010 Eastern Ontario Open,ON,23,107391,3.0,2393,2450
201007033,2010-07-18,2010 UPEI Open,PE,20,100145,4.0,2141,2444
201009030,2010-09-26,2010 Ottawa Autumn Open,ON,13,107391,2.0,2318,2434
201011024,2010-11-14,2010 National Capital Open,ON,63,107391,3.5,2565,2451
201103016,2011-03-06,2011 Ottawa Spring Open,ON,38,107391,3.5,2436,2449
201107007,2011-07-03,2011 Eastern Ontario Open,ON,30,107391,4.0,2394,2444
201107033,2011-07-24,2011 UPEI Open,PE,16,100145,4.5,2370,2444
201110002,2011-10-02,2011 Ottawa Autumn Open A,ON,6,107391,2.5,2454,2445
201112013,2011-12-11,2011 National Capital Open A,ON,17,107391,3.5,2357,2437
201202013,2012-02-19,2012 Ottawa Winter Open,ON,26,107391,3.5,2429,2437
201207043,2012-07-29,2012 UPEI Open,PE,21,100145,4.5,2290,2434
201307043,2013-07-28,2013 Maritime Open,PE,29,100145,3.5,2177,2418
