eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199610080,1996-10-14,Alberta Open,AB,41,0,4.5,2211,2243
199611031,1996-10-31,Battle of Alberta,AB,24,101750,2.0,2621,2273
199701002,1996-11-17,Edmonton Open,AB,24,100907,0.5,1640,2248
199701036,1996-12-22,Weekend Before XMas,AB,19,0,3.0,2168,2238
199703070,1997-02-23,Northern AB Open,AB,28,104728,3.0,2078,2223
199703086,1997-03-05,Edmonton Closed,AB,8,100907,6.5,2434,2300
199708062,1997-08-16,Battle of Alberta,AB,24,0,1.0,2358,2302
199710048,1997-09-21,ACA O1800,AB,11,106052,2.0,2072,2281
199710051,1997-09-25,ECC September,AB,20,0,3.5,2326,2301
199710061,1997-10-13,Alberta Open,AB,32,101750,5.5,2403,2319
199801013,1997-12-21,Weekend Before Xmas,AB,39,0,4.0,2153,2316
199803019,1998-02-22,Northern Albera Open,AB,25,0,4.0,2341,2323
199805010,1998-04-12,Alberta Closed,AB,8,0,4.0,2421,2335
199805076,1998-05-10,Used To Be U of A Open,AB,13,100909,4.0,2518,2350
199806001,1998-03-30,Schnitka Memorial,AB,21,100907,4.0,2186,2343
199806020,1998-05-28,Memories of Fischer Open,AB,4,0,1.5,2076,2327
199809008,1998-08-15,Battle of Alberta 1998,AB,25,0,2.0,2642,2340
199809034,1998-08-27,1998 Summer Open,AB,18,100907,3.5,2279,2342
199901020,1998-12-30,Vancouver Year End 98,BC,16,100238,4.0,2273,2339
199903013,1999-02-19,Edmonton Closed,AB,8,0,6.0,2347,2348
199903059,1999-02-21,Northern Alberta,AB,25,0,4.0,2354,2351
199905062,1999-04-04,Alberta Closed,AB,8,100909,5.5,2514,2373
199906062,1999-05-27,May Open,AB,8,108124,1.0,1592,2351
199907017,1999-07-11,1999 Canadian Open,BC,204,100205,8.0,2350,2355
199908006,1999-06-30,Skeel Memorial,AB,12,106052,1.0,1551,2318
199908045,1999-08-02,Vancouver Open,BC,30,0,5.5,2408,2335
199909002,1999-08-14,Battle of Alberta,AB,24,101750,0.5,2103,2326
199909031,1999-09-09,1999 Canadian Closed,ON,26,104137,5.0,2401,2339
199911004,1999-10-11,Thanksgiving Tourney,MB,17,100925,5.5,2310,2344
200001022,1999-12-19,Weekend Before Christmas,AB,23,100909,4.5,2276,2347
200002004,2000-01-01,Kirton vs Fullbrook,MB,2,0,1.5,2074,2319
200002049,2000-01-16,New Year Open,BC,22,100934,4.5,2408,2332
200002122,2000-02-20,West Coast Open,BC,29,100238,4.5,2350,2337
200006127,2000-05-01,Keres Open 2000,BC,42,100314,4.5,2256,2323
200009011,2000-08-27,24 Hour Marathon,BC,32,0,6.0,2113,2306
200010065,2000-10-09,Thanksgiving Open,BC,23,0,3.5,2104,2287
200105019,2001-04-15,BC Closed Championship 2001,BC,10,0,4.5,2224,2275
200105036,2001-04-24,SCC April 2001,BC,11,0,3.5,1854,2260
200108043,2001-07-20,SCC072001,BC,10,0,4.0,2044,2254
200110138,2001-10-24,SCC200110 Tourney,BC,8,0,3.5,1999,2243
200202063,2002-02-05,SCC02 Open,BC,12,0,3.5,1974,2226
200204081,2002-04-02,SCC03 Open,BC,11,0,3.0,1876,2207
200205104,2002-05-20,2002 Keres Memorial Open Section,BC,48,0,4.5,2128,2197
200206079,2002-06-11,SCC200205RR,BC,7,0,5.5,1950,2192
200210158,2002-10-12,SCC2002OCT Open,BC,16,0,3.5,2090,2186
200212016,2002-11-26,SCCNOV2002,BC,16,0,4.0,2032,2189
200303109,2003-03-11,SCC 2003 March,BC,14,0,4.0,1905,2179
200304019,2003-03-25,SCC2003April,BC,16,0,4.0,2182,2187
200305059,2003-04-27,English Bay FIDE Event,BC,6,0,1.5,2046,2159
200305098,2003-05-06,SCC2003May,BC,16,0,4.5,2199,2175
200305150,2003-05-19,2003 Keres Memorial Open,BC,49,0,4.0,2150,2167
200306049,2003-06-03,SCC2003June,BC,14,0,4.0,2147,2179
200308037,2003-08-04,2003 BC Open,BC,41,0,4.5,2381,2214
200311033,2003-11-11,SCC 2003 November,BC,12,0,2.5,1927,2200
200404053,2004-04-12,2004 BC Closed Ch,BC,8,0,1.5,2026,2152
200405111,2004-05-18,SCC May 2004,BC,8,0,4.0,1875,2157
200405122,2004-05-24,Keres Memorial 2004 Open,BC,32,0,3.5,2105,2147
200812036,2008-12-01,Langley Chess Club Open,BC,13,102330,4.0,2091,2147
200812057,2008-12-07,Sprott Shaw December Open,BC,26,145502,3.0,1840,2109
201009029,2010-09-26,2010 EAC Chess-Arts Open 1,BC,18,102330,3.5,1881,2090
201010017,2010-10-11,2010 EAC Chess-Arts Open No 2,BC,12,102330,3.5,1820,2057
