eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199707046,1997-06-15,Quebec Closed 1997,QC,10,0,5.0,2416,2370
199708038,1997-08-10,NBIO Open,ON,59,120817,5.0,2362,2369
199708056,1997-08-02,Quebec Open,QC,53,101027,5.0,2361,2368
199711041,1997-11-02,Outaouais A,QC,29,122008,3.5,2397,2371
199801001,1997-12-20,Maitres vs Juniors,QC,12,0,2.0,2358,2369
199801005,1998-01-02,Canadian Junior,MB,12,0,9.5,2437,2388
199802058,1998-02-01,Canadian Youth Under 18,QC,10,0,2.0,2047,2363
199803073,1998-03-15,RA Spring Open,ON,87,0,3.5,2325,2362
199806007,1998-05-18,Toronto International Open,ON,54,0,5.5,2488,2385
199808031,1998-08-09,FCGIO Open,ON,65,0,4.5,2236,2358
199809001,1998-06-14,CIQ 1998,QC,10,0,4.5,2334,2354
199809005,1998-08-01,Quebec Open Chess Champ 1998,QC,72,0,5.0,2311,2346
199809041,1998-09-07,Macedonian Open,ON,73,106342,4.5,2466,2360
199811035,1998-10-25,Outaouais Open,QC,36,0,3.5,2273,2353
199908047,1999-08-08,99 FCGIO Open,ON,67,0,6.0,2481,2377
199909001,1999-08-01,Quebec Open 1999,QC,75,0,2.0,1871,2323
199909017,1999-06-25,Quebec Closed,QC,15,0,1.0,2128,2307
200001029,1999-12-28,Pan Am Open,ON,36,106974,3.5,2336,2312
200003052,2000-03-12,2000 Toronto Class Master Sec,ON,19,0,3.0,2374,2317
200005019,2000-04-23,2000 Toronto Open Chess Champ,ON,46,0,4.0,2334,2321
200006042,2000-05-07,Canadian Junior,QC,36,0,6.0,2204,2318
200007015,2000-07-03,Canada Day Open,ON,16,0,3.5,2287,2315
200009001,2000-08-01,2000 Quebec Open,QC,70,0,5.0,2274,2307
200009003,2000-08-14,Tournoi international de Montreal,QC,12,0,3.5,2378,2322
200107017,2001-07-15,Canadian Open,NB,169,0,6.5,2297,2322
200109037,2001-08-13,Tournoi International de Montreal,QC,12,0,2.5,2312,2318
