eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199609108,1996-09-02,Victoria Labor Day,BC,21,0,5.0,2329,2308
199702023,1997-01-26,Victoria Masters,BC,4,0,2.5,2219,2297
199709023,1997-09-01,Victoria Labor Day,BC,29,0,5.0,2295,2304
199712015,1997-11-23,Jack Taylor Memorial,BC,16,0,3.5,2029,2291
199809042,1998-09-07,Victoria Labor Day 98,BC,24,0,5.0,2143,2278
199812019,1998-11-22,Jack Taylor Memorial 98,BC,18,100205,1.5,1971,2262
199901063,1999-01-24,MacAdam Memorial 99,BC,19,0,2.5,2107,2251
199905046,1999-04-25,Victoria Spring Open,BC,19,0,4.0,2241,2252
199909014,1999-09-06,Victoria Labour Day Open,BC,33,0,5.0,2265,2259
200002032,2000-01-23,Dan MacAdam Memorial,BC,22,0,1.0,1735,2245
200004133,2000-04-16,Victoria Spring Open,BC,13,0,3.5,2203,2245
200009029,2000-09-05,Victoria Labour Day,BC,19,0,4.0,2268,2248
200011084,2000-11-19,Jack Taylor Memorial,BC,24,0,4.5,2325,2261
200102036,2001-01-21,Dan MacAdam Memorial 2001,BC,22,0,3.0,2088,2248
200103119,2001-03-25,Mikes March Madness,BC,6,0,3.0,2316,2255
200106060,2001-06-17,BC Alberta Masters A,BC,6,0,2.5,2243,2254
200109066,2001-09-03,Victoria Labor Day,BC,21,0,4.5,2127,2257
200111089,2001-11-18,Jack Taylor Memorial,BC,12,0,3.5,2294,2265
200201054,2002-01-20,Dan MacAdam Memorial,BC,18,0,3.0,2174,2262
200209015,2002-09-02,Victoria Labor Day Open,BC,22,0,4.0,2299,2266
200210140,2002-10-14,2002 BC Closed,BC,15,0,5.5,2395,2284
200211094,2002-11-24,Jack Taylor 2002,BC,18,0,3.5,2149,2277
200301048,2003-01-19,MacAdam Memorial,BC,19,0,4.0,2243,2278
200307086,2003-07-13,Victoria Summer Quad,BC,4,0,2.0,2198,2274
200308041,2003-08-18,Mike s Summer RR 2003,BC,4,0,2.0,2217,2268
200309032,2003-09-01,Victoria Labor Day 2003,BC,31,0,5.0,2290,2275
200310086,2003-10-13,BC Closed,BC,15,0,4.0,2289,2276
200401067,2004-01-25,Dan MacAdam Memorial,BC,21,0,4.0,2229,2279
200405042,2004-04-25,Daffodil Open,BC,17,0,4.5,2287,2288
200409042,2004-09-06,Victoria Labour Day Open,BC,25,0,2.5,2124,2280
200412052,2004-11-21,Jack Taylor  2004,BC,21,0,1.5,2202,2277
200501112,2005-01-23,Dan MacAdam Memorial,BC,24,0,3.5,2264,2285
200503117,2005-03-13,Valeria Master RR Victoria,BC,6,0,4.0,2513,2308
200504165,2005-04-24,Daffodil Open,BC,22,0,3.5,2175,2305
200506084,2005-06-19,VIC Summer 05 Standings,BC,14,0,3.0,2083,2301
200509038,2005-09-05,Victoria Labor Day 05,BC,17,0,4.0,2078,2282
200512038,2005-11-23,Jack Taylor 2005,BC,10,0,3.0,2107,2282
200601093,2006-01-22,MacAdam Memorial Jan 22,BC,11,100205,4.5,2297,2290
200612037,2006-11-26,Jack Taylor 06,BC,13,103043,3.5,2191,2282
200706023,2007-04-09,2007 BC Closed Championship,BC,8,108715,4.0,2323,2303
200711132,2007-11-25,Jack Taylor Memorial 2007,BC,20,100205,3.5,2028,2288
200803084,2008-03-24,2008 Grand Pacific Open,BC,83,100317,4.0,2019,2265
200810117,2008-10-26,Valaria Gansvind Training Games,BC,3,103043,2.5,2210,2263
200811094,2008-11-16,Jack Taylor Memorial Chess 2008,BC,20,100317,4.0,2188,2264
201004011,2010-04-04,4th Annual Grand Pacific Open Ch,BC,73,129909,4.5,2313,2275
201104069,2011-04-25,5th Annual Grand Pacific Open,BC,86,129909,4.5,2284,2279
201207023,2012-07-13,2012 Canadian Open Ch,BC,78,103043,4.0,2071,2245
201304002,2013-04-01,7th Annual Grand Pacific Open,BC,66,103043,3.0,1985,2215
201404068,2014-04-21,8th Grand Pacific Open - Premier,BC,64,104186,3.0,1939,2174
201504041,2015-04-06,9th Grand Pacific Open Premier,BC,45,103043,4.5,2277,2200
201505064,2015-05-18,2015 Paul Keres Memorial Premier,BC,32,104330,3.5,2226,2204
201510026,2015-10-12,2015 BC Closed,BC,8,102330,3.0,2213,2206
201601045,2016-01-17,2016 Victoria Championship Schev,BC,10,104186,2.5,2275,2213
201602019,2016-02-08,2016 BC Open Premier,BC,30,103043,3.5,2135,2207
201603087,2016-03-28,10th Grand Pacific Open Premier,BC,52,103043,3.0,2072,2186
201606002,2016-05-23,2016 Paul Keres Open,BC,19,102330,3.5,2277,2205
201611061,2016-11-20,Jack Taylor Memorial Premier,BC,27,103043,3.0,2068,2196
201701043,2017-01-15,Victoria-Vancouver,BC,10,104186,3.0,2201,2197
201704070,2017-04-17,11th Grand Pacific Open Premier,BC,33,103043,5.0,2224,2205
201711072,2017-11-19,Jack Taylor Memorial Premier,BC,38,103043,4.0,2201,2209
201804016,2018-04-02,Grand Pacific Open Premier,BC,43,104186,1.0,1720,2164
201810094,2018-10-28,2018 Jack Taylor Memorial Premier,BC,42,103043,3.5,2124,2163
201901053,2019-01-20,2019 Victoria Open Premier,BC,41,104186,4.0,2170,2171
201904097,2019-04-22,GPO 2019 Premier,BC,49,127485,3.5,2012,2133
202001037,2020-01-19,2020 Victoria Open - Premier,BC,27,104186,3.5,1860,2099
