eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199607053,1996-06-30,TO Canada Day Open,ON,36,0,3.0,2309,2319,R
199609016,1996-05-20,Ontario O,ON,43,0,3.5,2350,2348,R
199609080,1996-08-11,NBIO Open Section,ON,79,103427,5.5,2356,2367,R
199611064,1996-10-27,TO Paul Keres Active Open,ON,21,0,3.5,2343,2355,Q
199705055,1997-04-19,Scarborough Active,ON,45,0,4.5,2273,2326,Q
199705093,1997-05-19,Toronto International Open,ON,45,100902,4.0,2481,2383,R
199708038,1997-08-10,NBIO Open,ON,59,120817,4.0,2208,2352,R
199709064,1997-09-27,North York Active,ON,43,106693,4.0,2201,2296,Q
199711072,1997-11-22,Metro Toronto Active,ON,39,0,4.5,2267,2301,Q
199803057,1998-03-08,Toronto Class Open,ON,24,0,3.0,2458,2360,R
199804034,1998-03-29,Scarborough CC Active,ON,34,0,4.0,2162,2292,Q
199901027,1998-12-13,Scarb CC XMas Active,ON,57,0,5.5,2432,2311,Q
199906057,1999-05-24,Victoria Day Open,ON,25,0,1.0,1958,2327,R
199908018,1999-08-01,Simcoe Day Open,ON,14,0,3.0,2160,2315,R
199908025,1999-08-02,Simcoe Day Active Open,ON,18,100942,4.0,2394,2321,Q
199908066,1999-08-22,1999 August Summer Open,ON,27,100942,3.0,2244,2310,R
199909026,1999-09-06,Macedonian Open,ON,33,0,3.5,2243,2301,R
199911103,1999-11-27,99 PI Active,ON,22,100942,0.0,1479,2306,Q
199912026,1999-12-12,Scarborough Christmas Active,ON,51,0,4.0,2279,2306,Q
200001032,1999-12-29,Pan American Intercollegiate Team,ON,135,110210,1.5,1853,2275,R
200004099,2000-03-18,Scarborough Spring Active,ON,34,0,3.5,2043,2283,Q
200005019,2000-04-23,2000 Toronto Open Chess Champ,ON,46,0,4.0,2437,2295,R
200012105,2000-12-10,Scarborough Christmas Active,ON,24,0,5.0,2338,2294,Q
200101040,2000-12-30,2000 Toronto Christmas Champs Open,ON,22,0,4.0,2248,2289,R
200108059,2001-08-25,DCC Summer Active 16,ON,40,0,5.0,2254,2294,Q
200111111,2001-11-24,DCC Saturday Active 19 Open,ON,16,0,5.0,2427,2314,Q
200302004,2003-01-11,ON InterUniversity Team Challenge,ON,50,0,5.0,2460,2312,R
200303096,2003-03-09,2003 Toronto Class Ch Masters 2,ON,6,0,3.0,2385,2319,R
200309025,2003-09-01,Labour Day Macedonian Open,ON,37,0,3.0,2172,2302,R
200310072,2003-10-08,BGC September Masters,ON,8,0,3.0,2296,2302,R
200407085,2004-07-22,U of Toronto Hart House Closed,ON,4,0,4.0,2354,2307,R
200409031,2004-08-29,Canadian Closed 2004,ON,69,0,5.0,2235,2293,R
200412012,2004-10-31,BGC  No 53  Masters,ON,8,0,5.0,2429,2311,R
200506032,2005-05-29,BGC May Open,ON,35,0,4.0,2272,2315,R
200508044,2005-06-24,2005 Hart House Closed,ON,4,0,4.0,2322,2315,R
200512015,2005-11-13,BGC Autumn Open 2005,ON,31,0,4.0,2240,2311,R
200601007,2005-10-25,Tipu vs Thavandiran,ON,2,128173,3.0,2460,2323,R
200601034,2005-12-30,Holidays Open,ON,31,128173,4.5,2291,2321,R
200603077,2006-03-05,Toronto Closed 2006 Premier Section,ON,8,128173,3.5,2311,2319,R
