eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200103046,2001-02-25,Chess Academy of Canada Feb 25 Sec5,ON,4,0,1.0,842,842
200104083,2001-03-24,Toronto CYCC Qualifier 1 U10,ON,9,0,2.0,863,858
200104092,2001-04-01,Chess Academy April Advanced 3,ON,4,0,3.0,1367,1011
200105099,2001-05-06,Chess Ac of Canada Adv sec 3,ON,4,0,1.0,773,958
200105123,2001-05-13,Chess Academy Adv 3 May 13,ON,4,0,1.5,899,951
200105135,2001-05-20,Chess Academy 4 May 20,ON,4,0,2.0,1067,975
200106009,2001-05-27,Chess Academy Adv 4 May 27,ON,4,0,0.0,647,932
200110095,2001-10-07,Optimist Youth,NB,17,0,7.5,1292,1138
200111022,2001-11-04,PEI Open,PE,11,0,2.5,1351,1156
200111053,2001-11-03,PEI Open Junior Pick up,PE,4,0,2.0,1000,1144
200111075,2001-11-17,PEI Junior Championship,PE,4,0,4.0,1149,1161
200205077,2002-05-05,Charlottetown Open,PE,17,0,0.5,1351,1153
200208010,2002-07-28,2002 PEI Open,PE,15,0,1.5,1276,1157
200210077,2002-09-02,Labour Day Open,NS,34,0,3.5,1517,1223
200210163,2002-10-14,2002 Maritime Open,PE,18,0,2.5,1368,1238
200304058,2003-03-30,March Knights,NL,8,0,3.0,1464,1300
200305052,2003-04-27,April Knights,NL,8,0,3.5,1810,1448
200306003,2003-05-12,CBS Jr Spring Warm Up 2003,NL,8,0,4.0,1366,1461
200306072,2003-06-01,May Knights 2003,NL,9,0,4.0,1970,1627
200308001,2003-06-23,June Knights 2003,NL,14,0,2.0,1719,1641
200308013,2003-08-02,August Knights 2003,NL,4,0,1.5,1496,1624
200308040,2003-08-17,CBS Summer Challenge,NL,10,0,3.0,1744,1646
200309017,2003-08-30,2003 NL Open,NL,16,0,3.5,2005,1737
200309079,2003-09-27,September Knights 2003,NL,3,0,2.0,1794,1745
200311014,2003-11-02,Halloween Knights,NL,10,0,4.0,1792,1762
200311061,2003-11-24,2003 CBS Open,NL,10,0,3.0,1898,1785
200311077,2003-11-30,2003 November Knights,NL,8,0,4.5,1938,1817
200312028,2003-12-28,NL Xmas Open and Junior Ch,NL,14,0,4.0,1870,1831
200402013,2004-02-01,January Knights 2004,NL,8,0,5.0,1898,1856
200402043,2004-02-15,2004 Eastern NL Open,NL,14,0,2.5,1615,1816
200402090,2004-02-29,February Knights 2004,NL,13,0,5.0,2109,1910
200405049,2004-05-01,April Knights 2004,NL,10,0,4.0,1874,1912
200407012,2004-05-30,May Knights 2004,NL,12,0,5.0,2053,1958
200407022,2004-06-20,June Knights 2004,NL,13,0,3.5,1909,1963
200408003,2004-07-10,CYCC National Ch Boys U12,ON,18,0,4.5,1582,1900
200408025,2004-08-01,July Knights,NL,7,0,4.0,1935,1916
200409039,2004-09-05,Newfoundland Open 2004,NL,18,0,4.0,2084,1947
200409044,2004-09-07,NL Hex Tournament,NL,6,0,3.0,1938,1944
200409074,2004-09-27,September Knights  2004,NL,8,0,4.0,2000,1964
200411041,2004-10-31,Halloween Knights,NL,8,0,4.0,1795,1968
200501056,2004-12-31,Christmas Knights 2004,NL,12,0,4.5,2020,1986
200503004,2005-01-30,January Knights 2005,NL,8,0,1.5,1574,1963
200504040,2005-03-27,CYCC 2005 U14 Boys,BC,29,0,4.5,1816,1937
200505032,2005-05-01,April Knights 2005,NL,11,0,0.0,871,1905
200509031,2005-09-04,NLOpen 2005,NL,15,0,2.5,1782,1891
200510115,2005-10-10,Toronto Thanskgiving U2000,ON,21,0,4.0,1908,1893
200601025,2005-12-18,Toronto Junior Championship,ON,8,128173,5.0,1947,1907
200603076,2006-03-05,Toronto Closed 2006 3rd Reserves,ON,8,128173,6.0,2178,1982
200605022,2006-04-15,OYCC 2006 U14 Boys,ON,20,127489,3.5,1866,1975
200607023,2006-06-29,Scarborough CC Summer 2006,ON,32,106974,6.0,2083,2000
200608008,2006-07-09,Canadian Junior Qualifier,ON,16,111830,1.0,1621,1938
200608014,2006-07-13,CYCC 2006 U14 Boys,ON,35,111830,4.0,1952,1948
200609044,2006-09-04,Toronto Labour Day U2200 Section,ON,17,106974,2.5,1834,1926
200610046,2006-10-09,2006 Toronto Thanksgiving U2200,ON,10,100905,5.0,2199,1995
200611015,2006-11-05,Guelph Fall Pro Am 2006 Open,ON,10,111830,3.5,2290,2031
200702006,2006-12-21,Scarborough Winter Swiss,ON,46,106974,6.0,2070,2113
200703196,2007-04-07,2007 OYCC U16,ON,11,127489,3.0,1795,2083
200706046,2007-05-27,2007 GuelphSpring ProAm ProSection,ON,29,111830,2.0,1990,2066
