eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199803057,1998-03-08,Toronto Class Open,ON,24,0,2.5,2149,2335
199805016,1998-04-12,Toronto Open,ON,38,0,5.5,2680,2376
199806007,1998-05-18,Toronto International Open,ON,54,0,4.5,2356,2372
199808028,1998-08-03,Simcoe Day Open,ON,15,100182,2.5,2270,2362
199808031,1998-08-09,FCGIO Open,ON,65,0,5.5,2442,2376
199811078,1998-11-08,Remembrance Day Open,ON,32,0,2.5,2235,2362
199906057,1999-05-24,Victoria Day Open,ON,25,0,3.0,2282,2354
199906110,1999-06-20,1999 Fathers Day Open,ON,43,100942,4.0,2507,2369
199908047,1999-08-08,99 FCGIO Open,ON,67,0,5.5,2389,2372
199909038,1999-09-12,1999 September Open,ON,22,100942,3.0,2376,2372
199910055,1999-10-17,1999 October Fall Open,ON,26,100942,2.5,2191,2353
