eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
202101002,2021-01-03,New Year's Event - Sigma 12,ON,117,161221,5.0,1872,2400,Q
202101016,2021-01-17,2021 BC-WA Match,BC,24,104186,3.5,2213,2387,Q
202206053,2022-06-26,Sunday Metro Vancouver Chess,BC,34,173027,4.0,1690,2420,R
202207004,2022-07-03,BC-WA Match,BC,30,104186,5.0,2597,2451,R
202301054,2023-01-22,Greater Vancouver 1 Premier,BC,24,173027,4.5,2352,2463,R
202302077,2023-02-20,BC Open Premier,BC,64,104186,4.5,2267,2453,R
202304016,2023-04-10,Grand Pacific Open Premier,BC,41,104186,5.0,2415,2452,R
202306040,2023-06-04,Greater Vancouver Chess Premier,BC,28,173027,3.5,2236,2436,R
202401067,2024-01-21,GVCT4 Premier,BC,25,173027,4.5,2523,2446,R
202402126,2024-02-18,BC Open 2024 - Blitz,BC,49,173027,6.0,2272,2399,Q
202404030,2024-04-02,2024 Canadian Zonal,ON,64,150532,5.5,2366,2429,R
202406105,2024-06-16,EMA Classical 1  - Premier Section,BC,17,173027,3.0,2060,2408,R
202408036,2024-08-05,BC Day Open Blitz,BC,57,150533,7.0,2231,2390,Q
202412041,2024-12-08,GVCT6  Premier,BC,26,173027,4.5,2570,2429,R
202501055,2025-01-04,NYO Blitz,BC,46,150533,7.5,2384,2401,Q
