eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
201604026,2016-03-28,2016 Eastern Ontario CYCC Qual U8,ON,4,107391,3.0,830,830,Q
201606068,2016-06-26,2016 Eastern Ontario U1600,ON,10,106856,1.0,985,985,R
201607025,2016-07-08,CYCC 2016 U8 Open,ON,34,102868,2.0,494,673,R
201704091,2017-04-17,2017 Eastern Ontario CYCC Qual U8,ON,8,107391,4.5,1177,988,Q
201705098,2017-05-22,2017 Ontario Open U1600,ON,26,107391,2.0,1058,809,R
201706091,2017-06-25,2017 Eastern Ontario U1600,ON,14,106856,2.0,1122,869,R
201707026,2017-07-10,2017 CYCC U8 Open,ON,29,101770,6.0,1452,1183,R
201708001,2017-07-27,2017 RA Pickup 2,ON,62,106856,2.0,1080,1174,R
201709004,2017-08-31,2017 RA Pickup # 3,ON,62,106856,3.0,1249,1185,R
201710003,2017-10-01,2017 RA Fall U1600,ON,20,106856,2.0,1231,1211,R
201711027,2017-10-29,Almonte Open 2017,ON,29,103050,2.5,1427,1274,R
201711049,2017-11-12,2017 National Capital U1600,ON,21,106856,2.5,1300,1300,R
201711064,2017-11-09,RA Ron Rodgers 2017 U1600,ON,27,151235,3.0,1167,1270,R
201712026,2017-12-10,2017 RA December U1600,ON,19,106856,3.5,1550,1393,R
201801006,2017-12-28,2017 RA Winter Frost F,ON,6,106856,4.0,1498,1432,R
201801063,2018-01-14,2018 Tandem Active,ON,40,103050,4.0,1362,1088,Q
201803011,2018-03-04,2018 RA March U1600,ON,14,106856,4.0,1560,1476,R
201803017,2018-02-19,Eastern Ont Family Day CYCC Q U10,ON,4,107391,4.0,1009,1068,Q
201805041,2018-05-06,Arnprior Open 2018,ON,26,100319,2.5,1747,1566,R
201806016,2018-05-17,RA Active Championship 2018,ON,46,103050,3.5,1921,1318,Q
201806058,2018-06-21,2018 RA Pickup 1,ON,55,106856,3.0,1820,1664,R
201806066,2018-06-24,2018 Eastern Ont U1600,ON,22,106856,4.5,1559,1688,R
201807017,2018-07-05,2018 CYCC U10 Open,QC,72,160222,4.5,1357,1631,R
201808002,2018-07-26,RACC 2018 Pickup 2,ON,57,106856,2.0,1620,1629,R
201808046,2018-08-12,2018 Canadian Junior U1800,ON,40,154420,5.5,1561,1604,R
201808055,2018-08-19,2018 Smiths Falls Open,ON,26,162452,2.5,1926,1696,R
201809004,2018-08-30,RA 2018 PickUp 3,ON,76,106856,3.0,1834,1740,R
201809020,2018-09-09,2018 Montreal Open U2000,QC,39,160222,3.0,1794,1770,R
201809040,2018-09-16,2018 RA Fall U1900,ON,17,106856,4.5,2112,1929,R
201809047,2018-09-13,2018 RACC Intro Active,ON,42,101925,6.0,1896,1725,Q
201810025,2018-10-07,2018 Varennes Open U2100,QC,38,142188,1.0,1619,1866,R
201810047,2018-10-14,Almonte Open 2018,ON,33,103050,3.0,1993,1894,R
201811018,2018-11-08,2018 RA Ron Rodgers Open,ON,39,151235,2.5,1899,1892,R
201812027,2018-12-09,2018 RA December Open,ON,14,106856,0.5,1761,1862,R
201901003,2018-12-20,2018 Winter Frost RR B,ON,6,106856,3.5,2173,1984,R
201901050,2019-01-20,2019 Ottawa Winter Open,ON,21,106856,2.5,2084,2025,R
201902013,2019-01-10,RA Double Active 2019,ON,39,103050,5.0,1907,1813,Q
201903023,2019-03-03,2019 RA March Open,ON,25,106856,1.5,2020,2024,R
201903034,2019-03-07,2019 RA Chess Club Championship,ON,63,106856,3.5,1826,1988,R
201903082,2019-03-17,COM 2019 A,QC,35,106802,1.0,1946,1979,R
201904090,2019-04-22,2019 Canada Zonal  Easter Extras,ON,23,107391,1.0,1777,1980,R
201904093,2019-04-22,2019 Canada Zonal & Easter U2200,ON,13,107391,4.0,1712,1915,R
201905045,2019-05-05,2019 Arnprior Open,ON,20,100319,3.0,1866,1910,R
201905071,2019-05-12,OYCC 2019 U10 Open,ON,24,127489,5.0,1626,1914,R
201905106,2019-04-29,2019 RA Spring Thaw Pickup,ON,21,103754,2.0,1432,1879,R
201905109,2019-04-29,RA Spring Thaw 2019 C,ON,4,106856,3.5,2138,1991,R
201906059,2019-06-16,2019 Eastern Ontario Open,ON,25,106856,1.5,1869,1964,R
201906077,2019-06-20,RACC Pickup 1,ON,57,151235,3.5,2148,2026,R
201907002,2019-06-23,CHAMPIONNAT OUVERT DE LAVAL 2019,QC,47,134227,2.0,1590,1971,R
201907029,2019-07-10,2019 CYCC U10 Open,SK,30,160222,6.5,1789,1983,R
201907054,2019-07-25,2019 RA Pickup #2,ON,55,106856,3.0,2218,2011,R
201909003,2019-08-29,2019 RA Pickup 3,ON,54,106856,3.0,2245,2029,R
201910003,2019-09-29,2019 RA Fall Open,ON,20,106856,2.0,1895,2005,R
201910068,2019-10-13,Canadian International Open O2100,QC,55,0,1.5,1984,2002,R
201911045,2019-11-07,RA Ron Rodgers Open,ON,41,151235,4.0,1975,1996,R
201911047,2019-11-10,2019 National Capital Open,ON,23,106856,2.0,2046,2005,R
201912031,2019-12-08,2019 RA December Open,ON,15,106856,2.5,2041,2009,R
201912106,2019-12-19,2019 Winter Frost B,ON,6,106856,3.0,2018,2010,R
202001034,2020-01-19,2020 Ottawa Winter Open,ON,20,106856,3.5,2302,2133,R
202003007,2020-03-01,2020 RA March Open,ON,17,106856,3.0,2340,2201,R
202003031,2020-03-05,2020 RA CC Championship,ON,63,106856,5.5,2187,2216,R
202006011,2020-06-07,Juniors to Masters Charity Chess Op,ON,35,105650,2.5,1734,2094,Q
202011021,2020-11-08,National Youth Online U12 Open,ON,23,172857,4.5,1745,2061,Q
202107007,2021-04-18,L'open printanier d'échecs Ouverte,QC,14,157964,4.0,1883,2042,Q
