eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199809038,1998-09-07,98 Macedonian U 1600,ON,43,0,1.5,1223,1235
199811036,1998-10-25,Outaouais U1600,QC,22,0,3.0,1306,1271
199906023,1999-05-09,CYCC Quebec Prov Champ U16,QC,8,0,0.0,1422,1317
199908048,1999-08-08,99 FCGIO U1600,ON,41,0,6.5,1781,1482
199911036,1999-10-24,Outaouais Open Sec C,QC,17,0,4.5,1928,1633
199911092,1999-11-21,Cornwall Grand Prix U1600,ON,10,0,2.0,1744,1644
200003055,2000-03-12,2000 Toronto Class U1800,ON,19,0,3.5,1880,1714
200004028,2000-03-05,CYCC Quebec Prov Champ U16,QC,8,0,3.5,1948,1808
200006042,2000-05-07,Canadian Junior,QC,36,0,4.0,1949,1862
200007021,2000-07-07,CYCC U16 Boys National Final,AB,20,0,3.5,2008,1904
200007030,2000-07-16,2000 Canadian Open,AB,193,0,6.5,2089,1999
200008038,2000-08-20,Toronto Summer International U2000,ON,55,100942,6.0,2086,2025
200010022,2000-09-17,Ottawa EOCA Open,ON,17,100944,2.5,2081,2034
200011060,2000-11-05,Outaouais Open,QC,22,106922,3.5,2249,2078
200012075,2000-11-19,Seaway Valley EOCA Open 2000,ON,17,0,4.0,2196,2102
200102009,2001-01-07,Canadian Junior 2001,QC,40,0,4.5,2002,2076
200104023,2001-03-10,CYCC Quebec Provincial Champs U18,QC,6,0,3.0,2067,2074
200107016,2001-07-07,CYCC 2001 U18 BOYS,NB,18,0,4.5,1970,2065
200107017,2001-07-15,Canadian Open,NB,169,0,6.5,2049,2067
200108044,2001-07-28,Championnat Ouvert du Quebec 2001,QC,49,0,5.0,2188,2110
200109005,2001-08-29,Canadian Closed  Zonal 2001,QC,31,0,4.5,2238,2149
200109058,2001-09-23,Ottawa Open 2001 Open,ON,12,0,3.0,2290,2178
200110120,2001-10-21,Championnat Ouvert de L Outaouais,QC,27,0,2.0,2088,2160
200201048,2002-01-13,RA Winter Open 2002 Open,ON,15,0,3.0,2373,2200
200204047,2002-04-01,2002 Canadian Closed,BC,36,0,6.5,2445,2253
200207038,2002-07-12,CYCC Championship U18B,QC,20,0,5.5,2178,2245
200207046,2002-07-21,2002 Canadian Open,QC,326,0,7.0,2215,2243
200208052,2002-08-21,2nd CMA Futurity,ON,10,0,2.5,2254,2245
200210200,2002-10-27,National Capital Open,ON,21,0,3.0,2280,2249
200305044,2003-04-25,CMA Futurity III 2003,QC,10,0,2.0,2131,2227
200307077,2003-07-20,2003 Canadian Open,ON,141,0,3.0,2336,2243
200308021,2003-08-10,2003 Guelph ProAm Int Open,ON,38,0,4.0,2313,2255
200309072,2003-09-21,RA Fall Open,ON,42,0,4.0,2326,2264
200407028,2004-06-21,Bolduc III Section A,QC,10,0,7.0,2309,2273
200407067,2004-07-04,Quebec Closed,QC,10,0,5.5,2363,2289
200408014,2004-07-24,Quebec Open 2004,QC,67,0,5.5,2332,2297
200408050,2004-08-15,Montreal International B 2004,QC,12,0,5.5,2467,2336
200409031,2004-08-29,Canadian Closed 2004,ON,69,0,7.0,2504,2365
200502011,2005-01-21,Montreal World Chess Tournament,QC,10,0,2.5,2337,2361
200506026,2005-05-22,Eric Lawson at HB Global Challenge,FO,10,0,5.0,2426,2373
200507066,2005-07-17,2005 Canadian Open,AB,222,0,6.5,2305,2374
200509073,2005-08-16,Eric Lawson at 2005 Continental,FO,12,0,6.5,2428,2387
200510053,2005-09-25,2005 Quebec Closed,QC,10,0,6.5,2385,2390
200512059,2005-11-28,Montreal Cup 2005,QC,6,0,3.5,2410,2391
200603036,2006-02-25,Lawson at 22nd Cappelle la Grande,QC,10,123478,5.5,2391,2394
200608020,2006-07-23,2006 Canadian Open Open Section,ON,91,111830,5.0,2200,2363
200609008,2006-08-27,2006 Canadian Closed and Zonal,ON,65,100317,6.0,2488,2386
200609040,2006-09-04,Toronto Labour Day Open Section,ON,24,106974,4.0,2194,2370
200609050,2006-08-16,Montreal Empress 2006 Section B,QC,10,131182,3.5,2396,2376
200706201,2007-07-28,2007 Quebec Open Section A,QC,39,131182,5.0,2292,2401
201311053,2013-11-10,2013 Varennes Open,QC,24,142188,3.5,2416,2413
202210067,2022-10-09,Championnat International Canada A,QC,32,106007,2.5,2128,2386
202212018,2022-12-11,2022 RA December Open,ON,28,106856,3.5,2416,2389
202302081,2023-02-20,Hart House Reading Week Crown,ON,25,150532,3.0,2378,2387
202303120,2023-03-26,2023 Aurora Spring Open Master,ON,20,147050,2.0,2156,2364
202304077,2023-04-02,Choc des générations 2023,QC,11,131928,2.0,2347,2362
202305105,2023-05-21,46e Championnat Ouvert dela Maurice,QC,34,170035,3.0,2276,2353
202306069,2023-06-11,Cdn Transnational Classic Crown,QC,55,158338,4.0,2329,2349
202306129,2023-06-25,Championnat Ouvert de Laval 2023,QC,54,134227,3.5,2287,2346
202308021,2023-08-04,2023 Quebec Open Section A,QC,42,106007,4.5,2325,2342
202310025,2023-10-08,8ème Ch Ouvert du Pion Fringant A,QC,20,109633,3.5,2220,2334
202311043,2023-11-05,2023 National Capital Open,ON,38,106856,3.5,2223,2329
202312035,2023-12-10,2023 Ottawa December Open,ON,31,106856,4.5,2581,2365
202401064,2024-01-21,2024 Ottawa Winter Open,ON,34,106856,1.0,1849,2337
202403016,2024-03-03,2024 Ottawa March Open,ON,32,106856,3.5,2366,2341
202404030,2024-04-02,2024 Canadian Zonal,ON,64,150532,5.5,2398,2352
202405010,2024-04-28,Tournoi Germain Laplante 2024,QC,45,188678,3.5,2005,2334
202405105,2024-05-12,Championnat Ouvert de la Mauricie A,QC,41,189105,4.0,2409,2343
202406035,2024-06-02,Maplewood Professional Cup Open,QC,46,175344,2.0,2100,2324
202407087,2024-07-18,Canadian Open 2024 Section  A,QC,134,106007,6.0,2367,2334
202410001,2024-09-15,Championnat ouvert de Montréal,QC,54,157964,2.5,2192,2327
