eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199609108,1996-09-02,Victoria Labor Day,BC,21,0,5.0,2335,2373,R
199707012,1997-06-15,BC Open,BC,29,0,4.5,2219,2376,R
199709063,1997-09-27,Jablonski Active,BC,14,104911,4.5,2285,2403,Q
199710085,1997-10-25,Naslund Active,BC,12,104911,4.5,2140,2403,Q
199804047,1998-04-13,1998 BC Closed,BC,8,109715,6.0,2478,2394,R
199907017,1999-07-11,1999 Canadian Open,BC,204,100205,6.0,2332,2386,R
199911059,1999-10-23,Autumn Active,BC,16,0,3.5,2047,2383,Q
200002129,2000-02-23,BCIT Web February,BC,18,0,5.5,2298,2389,R
200003059,2000-02-25,February Active,BC,16,110942,6.0,2095,2385,Q
200005066,2000-03-04,John Prentice Memorial Active,BC,10,0,5.0,2181,2388,Q
200005068,2000-04-01,April Fools Active,BC,11,0,4.5,2249,2386,Q
200006127,2000-05-01,Keres Open 2000,BC,42,100314,4.0,2362,2384,R
200008027,2000-06-17,BC Active Championship 2000,BC,30,0,8.5,2313,2392,Q
200009011,2000-08-27,24 Hour Marathon,BC,32,0,7.5,2258,2372,R
200009031,2000-08-26,Mad Active,BC,24,100316,5.0,2317,2397,Q
200101061,2000-12-30,Double Trouble,BC,18,0,10.0,2493,2410,R
200305150,2003-05-19,2003 Keres Memorial Open,BC,49,0,4.5,2303,2397,R
200308047,2003-08-23,Mad Rapid Active,BC,15,0,2.5,2032,2371,Q
