eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200307077,2003-07-20,2003 Canadian Open,ON,141,0,6.0,2430,2543
200308018,2003-08-03,Tournoi International de Montreal,QC,12,0,4.0,2432,2519
201207039,2012-07-28,Ch Ouvert du Quebec Invitation 2012,QC,32,123360,4.5,2489,2514
201307035,2013-07-20,2013 Canadian Open,ON,178,110490,6.0,2413,2502
201307044,2013-07-28,2013 Quebec Open - Invitational,QC,55,126146,5.0,2497,2501
201408003,2014-07-26,Canadian Open - 2400+,QC,43,106007,5.0,2391,2481
201710048,2017-10-08,2017 Varennes Open,QC,59,142188,2.5,2144,2452
201810026,2018-10-07,2018 Varennes Open,QC,41,142188,3.5,2422,2451
201907057,2019-07-27,Championnat Ouvert du Québec A,QC,51,106007,7.0,2599,2485
202206032,2022-06-12,Eastern Ontario GM norm,ON,10,106856,2.0,2259,2445
202207039,2022-07-17,2022 Canadian Open,ON,251,111830,6.0,2337,2437
202209047,2022-09-06,Quebec Open 2022 Section A,QC,46,106007,5.0,2277,2412
202305108,2023-05-22,2023 Ontario Open,ON,32,106856,3.5,2312,2401
202407087,2024-07-18,Canadian Open 2024 Section  A,QC,134,106007,5.0,2297,2386
