eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199808031,1998-08-09,FCGIO Open,ON,65,0,5.5,2548,2442
199908047,1999-08-08,99 FCGIO Open,ON,67,0,6.5,2553,2459
199909001,1999-08-01,Quebec Open 1999,QC,75,0,4.0,2351,2445
200207046,2002-07-21,2002 Canadian Open,QC,326,0,6.5,2452,2449
200305044,2003-04-25,CMA Futurity III 2003,QC,10,0,6.5,2508,2460
200308021,2003-08-10,2003 Guelph ProAm Int Open,ON,38,0,4.0,2391,2448
200408014,2004-07-24,Quebec Open 2004,QC,67,0,6.0,2518,2461
200408030,2004-08-02,Guelph ProAm International 2004,ON,30,0,5.5,2526,2473
200508003,2005-07-25,Guelph Futurity 2005,ON,10,0,6.0,2387,2455
200508026,2005-08-01,Guelph ProAm 2005,ON,35,0,5.0,2420,2449
