eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200904051,2009-04-13,2009 Grand Pacific Open -3rd Annual,BC,62,100317,5.0,2410,2424
200905094,2009-05-18,2009 Keres Memorial Open,BC,32,145502,2.0,2154,2406
200907018,2009-07-19,2009 Canadian Open,AB,203,135072,6.0,2288,2396
201005064,2010-05-24,2010 Calgary International,AB,18,104137,5.5,2483,2416
201105059,2011-05-23,36th Annual Keres Memorial Open,BC,36,103043,4.5,2436,2419
201205030,2012-05-21,37th Paul Keres Memorial,BC,36,103043,4.5,2288,2410
201207005,2012-07-02,7th Edmonton International,AB,10,109502,2.5,2302,2390
201207023,2012-07-13,2012 Canadian Open Ch,BC,78,103043,6.0,2357,2385
201207039,2012-07-28,Ch Ouvert du Quebec Invitation 2012,QC,32,123360,4.5,2495,2405
201305004,2013-05-20,2013 Calgary International,AB,20,105606,5.0,2325,2392
201307035,2013-07-20,2013 Canadian Open,ON,178,110490,5.5,2366,2393
201307044,2013-07-28,2013 Quebec Open - Invitational,QC,55,126146,4.5,2379,2390
201309005,2013-09-02,2013 Langley Open,BC,55,110351,5.0,2331,2391
201405042,2014-05-19,2014 Keres Memorial - Premier,BC,26,103043,3.5,2171,2372
201508024,2015-08-03,8th Calgary International,AB,21,135072,5.0,2386,2380
201606066,2016-06-26,2016 Canadian Senior Ch 65,BC,14,104186,6.0,2197,2383
201705101,2017-05-22,Keres Memorial Premier,BC,34,104330,3.5,2259,2372
201807045,2018-07-15,BC Round Robin,BC,6,167762,3.0,2331,2367
201808025,2018-08-06,2018 Canadian Seniors Ch 65plus,AB,14,135072,7.0,2311,2376
202208006,2022-08-01,Canadian Senior Chess Champ 65plus,NS,21,126660,4.5,2339,2380
202308007,2023-07-30,2023 Canadian Open,ON,124,144419,6.5,2237,2360
202308069,2023-08-20,Lynn Stringer Memorial Premier,BC,33,104186,1.0,1969,2347
202311062,2023-11-12,Banff Open Over 2000,BC,41,101737,4.5,2332,2346
202403043,2024-03-10,VCF6 Classical Open,BC,15,152691,2.5,2075,2323
202404030,2024-04-02,2024 Canadian Zonal,ON,64,150532,4.0,2431,2335
202501085,2024-12-30,15th Calgary International,AB,20,135072,2.0,2024,2300
