eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
201101029,2011-01-15,New Year Scholastic Grade K to 1,BC,7,145502,4.5,994,994
201103011,2011-03-05,Fraser Valley Grade K,BC,7,145502,4.5,693,844
201104028,2011-04-09,2011 BC Chess Challenge Gr K,BC,7,111251,3.5,772,825
201104058,2011-04-22,2011GPSK3,BC,16,126641,4.0,1066,895
201105009,2011-05-01,2011 BCYCC U8 Open,BC,16,108715,2.5,653,850
201105036,2011-05-15,2011 BC Elementary Teams,BC,36,103074,3.0,988,881
201107025,2011-07-09,2011 Canadian Youth Ch U8 Open,ON,24,127489,4.0,1069,934
201108001,2011-08-01,2011 BC Open U1800,BC,28,103043,1.5,930,914
201109007,2011-09-05,2011 Langley Club Labour Day Open,BC,43,110351,1.0,1217,911
201111017,2011-11-13,2011 BC Junior Ch Boosters,BC,44,145502,3.5,872,904
201204008,2012-04-09,6th Annual Grand Pacific Open U1800,BC,53,129909,2.5,1263,1025
201204025,2012-04-22,2012 BCYCC U8 Open,BC,23,145502,5.0,1197,1090
201207018,2012-07-06,2012 Canadian Youth Ch U8 Open,BC,25,145502,6.5,1233,1174
201207021,2012-07-13,2012 Canadian Open Ch U1600,BC,32,103043,4.0,1268,1219
201209008,2012-09-03,2012 Langley Club Labour Day Open,BC,60,110351,1.5,1322,1245
201210008,2012-10-08,2012 Vancouver Open,BC,43,102330,2.0,1214,1236
201210035,2012-10-29,2012 Langley CC Ch,BC,16,110351,1.5,1373,1243
201212006,2012-12-02,2012 BC Junior Ch Reserves,BC,35,152691,4.0,1298,1276
201302017,2013-02-11,2013 BC Open Ch U1800,BC,36,103043,2.0,1170,1253
201304001,2013-04-01,7th Annual Grand Pacific Open U1800,BC,41,103043,3.0,1460,1336
201305005,2013-05-20,2013 Keres Memorial U1600,BC,23,103043,2.0,978,1256
201307001,2013-07-01,8th Edmonton International Reserves,AB,21,109502,0.0,1193,1228
