eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
200110065,2001-10-08,DCC Thanksgiving Open,ON,24,0,2.0,2162,2162,R
200202040,2002-01-20,ICC January Active,ON,43,0,0.0,1262,1262,Q
200204051,2002-03-17,ICC March Active,ON,31,0,4.0,2273,2105,Q
200208036,2002-08-11,Guelph Pro Am International Open,ON,49,0,4.5,2309,2264,R
200210132,2002-10-09,DCC Back to School 4,ON,35,0,2.5,1701,2158,R
200308021,2003-08-10,2003 Guelph ProAm Int Open,ON,38,0,4.0,2274,2194,R
200508026,2005-08-01,Guelph ProAm 2005,ON,35,0,4.5,2190,2202,R
200904068,2009-04-19,PWC Toronto Open,ON,83,101805,3.0,2440,2234,R
201005068,2010-05-24,2010 Ontario Open,ON,31,100234,4.0,2395,2261,R
201105058,2011-05-23,2011 Ontario Open,ON,23,108832,2.5,2216,2256,R
201107027,2011-07-17,48th Canadian Open Ch 2011,ON,152,100234,5.0,2327,2268,R
201205023,2012-05-21,2012 Calgary International Classic,AB,18,104137,4.5,2405,2304,R
201304115,2013-05-20,2013 Keres Memorial Open,BC,35,103043,5.0,2429,2329,R
201505064,2015-05-18,2015 Paul Keres Memorial Premier,BC,32,104330,4.0,2189,2318,R
201509015,2015-09-07,2015 Langley Open,BC,53,143038,5.0,2179,2316,R
201509048,2015-09-27,Vancouver West Open #7,BC,18,152691,5.5,2295,2323,R
201511042,2015-11-15,Vancouver West Open #8,BC,15,152691,4.0,2042,2307,R
201603087,2016-03-28,10th Grand Pacific Open Premier,BC,52,103043,3.5,2135,2292,R
201705101,2017-05-22,Keres Memorial Premier,BC,34,104330,2.0,1967,2261,R
201708007,2017-07-30,Festival St Denis Mont Royal,QC,31,101034,6.0,2396,2289,R
201708012,2017-08-07,2017 Semiahmoo Open Premier,BC,18,163200,5.0,2430,2306,R
201710020,2017-10-09,New West Open Premier,BC,15,162670,5.0,2290,2310,R
201802024,2018-02-12,2018 BC Open Premier,BC,37,104186,5.0,2421,2323,R
201804002,2018-03-18,2018 Trois-Rivières Open A,QC,47,165872,2.5,2127,2304,R
201804016,2018-04-02,Grand Pacific Open Premier,BC,43,104186,3.5,2298,2303,R
201805085,2018-05-21,2018 Paul Keres Memorial Premier,BC,36,103043,4.0,2281,2302,R
201807039,2018-07-14,2018 Canadian Open,QC,58,160222,7.0,2411,2334,R
201808008,2018-07-28,Quebec Open 2018,QC,51,160222,5.5,2368,2349,R
201809010,2018-09-03,2018 Langley Labour Day Open,BC,70,110646,5.5,2121,2349,R
201810027,2018-10-08,2018 BC Championship,BC,8,108715,4.5,2403,2366,R
201810094,2018-10-28,2018 Jack Taylor Memorial Premier,BC,42,103043,4.0,2132,2356,R
