eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199707060,1997-07-20,Canadian Open,MB,188,100925,6.5,2296,2368,R
199807046,1998-07-19,1998 Canadian Open,ON,223,101613,6.0,2174,2336,R
199906056,1999-05-24,Manitoba Open,MB,36,0,5.5,2390,2347,R
199907017,1999-07-11,1999 Canadian Open,BC,204,100205,8.0,2386,2361,R
200006065,2000-05-22,Manitoba Open 2000,MB,28,0,4.5,2095,2349,R
200007030,2000-07-16,2000 Canadian Open,AB,193,0,6.5,2245,2333,R
200010010,2000-09-04,Albert Boxer Classic,MB,35,0,4.5,2387,2341,R
200107017,2001-07-15,Canadian Open,NB,169,0,6.5,2278,2335,R
200109005,2001-08-29,Canadian Closed  Zonal 2001,QC,31,0,4.5,2203,2312,R
200207046,2002-07-21,2002 Canadian Open,QC,326,0,7.0,2104,2281,R
200210002,2002-09-02,Albert Boxer Classic,MB,40,0,4.5,2181,2276,R
200309022,2003-09-01,Abe Yanofsky Memorial Open,MB,35,0,3.5,2009,2252,R
200509054,2005-09-05,Abe Yanofsky Memorial 2005,MB,63,0,4.5,2218,2253,R
