eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199607018,1996-06-06,RA Pickup 1,ON,43,0,2.0,2115,2149,R
199607026,1996-06-16,Eastern Ontario Open A,ON,27,0,2.0,2052,2130,R
199609037,1996-07-11,RA Pickup 2,ON,44,0,2.0,2353,2157,R
199609080,1996-08-11,NBIO Open Section,ON,79,103427,4.5,2337,2253,R
199609100,1996-08-29,RA Pickup 3,ON,42,0,1.0,2303,2255,R
199609124,1996-07-20,Chess in the Park Act,ON,30,0,3.0,1846,2042,Q
199610008,1996-09-15,Ottawa Open,ON,24,101613,2.0,2152,2235,R
199610096,1996-10-24,RA OKeefe,ON,56,0,5.0,2242,2243,R
199612013,1996-11-24,Championnat Outaouais Open,QC,47,0,3.5,2266,2248,R
199701088,1997-01-12,RA Winter Open,ON,21,0,2.5,2104,2219,R
199702042,1997-02-10,Ottawa Reserves,ON,10,0,2.5,2016,2154,R
199703015,1997-02-09,Kingston Open,ON,17,0,2.5,2145,2152,R
199703034,1997-02-20,RA CC Champ,ON,58,0,4.5,2136,2161,R
199703045,1997-03-02,Paradoxicon Open,ON,13,0,1.0,1977,2139,R
199703046,1997-03-02,Paradoxicon U1800,ON,11,0,1.0,1966,2141,R
199703100,1997-03-16,RA Open,ON,16,101613,2.0,2054,2126,R
199703112,1997-03-13,RA Active,ON,38,0,2.0,1860,2039,Q
199706055,1997-06-05,RA Pickup 1,ON,38,0,1.5,2420,2149,R
199706060,1997-06-15,Eastern Ontario Open,ON,17,101613,2.0,2215,2162,R
199706073,1997-06-01,Chess in the Park Active,ON,25,107582,4.0,2013,2061,Q
199708038,1997-08-10,NBIO Open,ON,59,120817,3.5,2253,2192,R
199801023,1998-01-11,Ottawa RA Winter Open,ON,20,0,3.0,2137,2183,R
199807046,1998-07-19,1998 Canadian Open,ON,223,101613,5.0,2091,2191,R
199809007,1998-08-13,Renfrew Open,ON,31,100319,3.0,2312,2215,R
199809035,1998-08-27,RA Tandem Pick Up,ON,52,0,0.5,2186,2214,R
199810006,1998-09-20,Ottawa Open,ON,88,101613,0.0,1839,2184,R
199901004,1998-12-10,RA Autum Frost,ON,50,0,1.0,2224,2186,R
199902056,1999-02-18,RA Club Championship,ON,47,0,3.5,2028,2151,R
199911091,1999-11-21,Cornwall Grand Prix Open,ON,8,0,4.0,2385,2196,R
200004064,2000-03-19,RA Spring Open,ON,18,0,2.5,2240,2202,R
200006104,2000-06-11,Eastern Ontario June Open Sec A,ON,16,0,1.5,2076,2189,R
200008034,2000-08-20,Toronto Summer International Open,ON,60,100942,4.5,2289,2212,R
200010021,2000-09-17,Ottawa EOCA Extra,ON,10,100944,0.5,1851,2206,R
200010022,2000-09-17,Ottawa EOCA Open,ON,17,100944,1.5,1922,2184,R
200408047,2004-08-14,CMA Ottawa Futurity,ON,10,0,4.5,2273,2202,R
200409014,2004-08-29,Renfrew Open,ON,35,0,4.0,2221,2207,R
200409072,2004-09-26,RA Fall Open Open Section,ON,27,0,4.0,2212,2211,R
200411027,2004-10-24,National Capital Open   Open,ON,24,0,3.0,2183,2208,R
200412057,2004-11-21,Seaway Valley Open 2004,ON,31,0,4.5,2184,2209,R
200501011,2004-12-05,2004 Ottawa Reserve,ON,7,0,2.5,2033,2174,R
200501030,2004-12-12,Blackburn Open 2004,ON,31,0,3.5,2119,2171,R
200501047,2004-12-16,RA Autumn Frost 2004 Pickup,ON,20,0,0.0,1823,2157,R
200501106,2005-01-16,Ottawa RA Winter Open,ON,34,0,3.0,2104,2147,R
200502052,2005-01-30,Ottawa RA January Active,ON,19,0,3.5,2172,2082,Q
200503102,2005-03-06,RA Spring Open    Open Section,ON,22,0,3.5,2169,2150,R
200504050,2005-03-31,2005 RA Spring Thaw  Pick Up,ON,7,0,0.5,1852,2126,R
200504081,2005-04-03,McIntosh Open 2005,ON,37,0,2.5,1892,2085,R
200504179,2005-04-17,Ottawa RA April Sunday Active,ON,8,0,2.5,1940,2075,Q
200505031,2005-05-01,24th Arnprior Open,ON,31,0,3.5,2164,2103,R
200505124,2005-05-23,Ontario Open U1850,ON,26,0,1.0,2104,2106,R
200505125,2005-05-23,Ontario Open,ON,24,0,0.5,1901,2098,R
200505126,2005-04-21,RA Spring Active,ON,36,0,4.5,1922,2058,Q
200506036,2005-06-02,RA Pick up 1,ON,36,0,3.5,2285,2136,R
200506050,2005-06-12,Eastern Ontario Open 2005,ON,44,0,4.0,2213,2158,R
200507065,2005-07-14,RA Pickup 2,ON,40,0,4.0,2219,2170,R
200509024,2005-08-25,RA Pickup 3,ON,36,0,1.0,1826,2148,R
200509025,2005-08-28,1st Bryon Nickoloff Open,ON,24,0,4.0,2219,2162,R
200509070,2005-09-08,RACC Intro Active 2005,ON,37,0,3.5,1883,2033,Q
200510056,2005-09-25,R A Fall Open,ON,38,0,3.5,2184,2174,R
200510172,2005-10-20,Ron F Rodgers 2005 Open,ON,38,0,4.0,2220,2189,R
200511030,2005-10-15,National Capital Open,ON,14,0,3.0,2107,2172,R
200511079,2005-11-15,Seaway Valley Open,ON,26,0,3.5,2087,2157,R
200512063,2005-12-01,2005 RA Autumn Frost A,ON,6,0,1.5,2016,2129,R
200601053,2005-12-15,RA Active Championship,ON,27,107184,3.5,1894,2021,Q
200601081,2006-01-15,RA Winter Open,ON,37,132741,4.0,2138,2136,R
200602041,2006-02-05,2006 Kingston Open,ON,9,127519,3.0,2000,2110,R
200602077,2006-02-16,2006 RA Club Championship,ON,43,120736,6.0,2124,2143,R
200603047,2006-03-05,RA Spring Open 2006 A Section,ON,23,107391,2.0,1993,2113,R
200604087,2006-04-06,RACC 2006 Spring Thaw RR Section 1,ON,4,107184,3.0,2258,2143,R
200605061,2006-05-07,RN Webb Memorial,ON,28,127300,3.5,2089,2139,R
200605070,2006-04-20,RA April Active,ON,26,107184,6.0,2229,2084,Q
200606029,2006-06-01,RA Pickup 1,ON,40,120736,3.5,2177,2147,R
200606033,2006-06-11,Eastern Ontario Open A,ON,27,107391,3.5,2137,2149,R
200608019,2006-07-20,RA Pickup 2,ON,41,106629,1.0,2008,2150,R
200608040,2006-07-30,RA Summer Open,ON,31,132741,5.0,2187,2170,R
200609033,2006-08-31,RACC Pickup 3,ON,35,107184,0.5,1915,2149,R
200609059,2006-09-10,RA Fall Open,ON,41,105738,3.5,2061,2137,R
200609063,2006-09-14,RA Intro Active,ON,37,103050,4.5,2279,2117,Q
200610132,2006-10-22,2006 National Capital Open Section,ON,13,106863,3.5,2239,2157,R
200610150,2006-10-26,Ron F Rodgers Open Section 2006,ON,36,106856,4.5,1934,2142,R
200612066,2006-11-19,2006 Seaway Valley Open,ON,26,108267,3.5,2326,2271,R
