eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
200004091,2000-04-01,CYCC Scarborough Qual U10,ON,12,0,3.0,1006,1014,R
200005054,2000-05-06,Scarborough May Youth,ON,14,0,3.5,1285,1154,R
200006022,2000-04-30,ON CYCC Provincial Champ U10,ON,36,0,2.5,896,1088,R
200006078,2000-06-03,Scarborough Youth 10,ON,22,0,2.0,993,1074,R
200006112,2000-06-15,Scarborough CC Spring RR SecF,ON,6,0,1.5,1327,1107,R
200007024,2000-07-08,Scarborough Youth 11,ON,8,0,3.0,1366,1189,R
200007032,2000-07-16,Scarborough Sunday Summer Swiss B,ON,18,0,1.0,1284,1197,R
200010015,2000-09-16,Scarborough Youth 12,ON,10,0,1.0,1066,1174,R
200011046,2000-11-04,Scarborough Youth 14,ON,6,0,3.5,1509,1280,R
200012080,2000-11-25,Scarborough Youth 15,ON,4,0,0.5,1084,1233,R
200101057,2000-12-16,Scarborough Youth 16,ON,11,0,3.0,1370,1259,R
200102015,2001-01-14,Chess Academy of Canada Jan 14 Sec3,ON,4,0,3.0,1681,1311,R
200103019,2001-02-18,Chess Academy of Canada Feb 18 Sec1,ON,4,0,1.0,1547,1332,R
200103042,2001-02-25,Chess Academy of Canada Feb 25 Sec1,ON,4,0,2.0,1806,1384,R
200104064,2001-04-05,Scarborough Thursday Spring RR5,ON,6,0,4.0,1739,1472,R
200104083,2001-03-24,Toronto CYCC Qualifier 1 U10,ON,9,0,4.0,1358,1469,R
200104090,2001-04-01,Chess Academy April Advanced 1,ON,4,0,1.5,1563,1479,R
200104113,2001-04-07,Toronto CYCC Qualifier 3 U12U10,ON,5,0,3.0,1424,1484,R
200104119,2001-04-12,SCC Thursday Spring RR extra game,ON,2,0,1.0,1914,1501,R
200104122,2001-04-14,Scarborough Youth 20,ON,9,0,3.5,1627,1521,R
200105044,2001-04-29,Chess Ac of Canada April 29 sec 1,ON,4,0,1.5,1496,1521,R
200105113,2001-05-13,Ontario High School 2001 Champion,ON,44,0,2.0,1427,1514,R
200105121,2001-05-13,Chess Academy Adv 1 May 13,ON,4,0,1.5,1483,1511,R
200105147,2001-05-21,DCC Victoria Day U1600,ON,16,0,4.0,1291,1481,R
200105148,2001-05-21,DCC Victoria Day U1800,ON,11,0,1.0,2172,1508,R
200105165,2001-05-26,Scarborough Mayflower Active,ON,22,0,2.5,1612,1614,Q
200105169,2001-05-24,Scarborough CC Thurs Spring Swiss,ON,35,0,4.5,2010,1724,R
200106015,2001-05-27,Chess Academy May 27,ON,4,0,1.5,1606,1710,R
200106018,2001-06-02,Ont CYCC U10,ON,20,0,4.5,1646,1719,R
200106065,2001-06-17,Fathers Day U2000,ON,18,0,2.5,1740,1725,R
200107003,2001-06-26,Tuesday Summer Swiss,ON,12,0,2.0,1665,1713,R
200107011,2001-07-07,CYCC 2001 U10,NB,40,0,5.0,1607,1695,R
200108005,2001-06-30,Scarborough Youth 23,ON,21,0,3.5,1541,1687,R
200108011,2001-07-12,SCC Thursday Spring Swiss,ON,26,0,3.0,1544,1667,R
200108015,2001-07-17,Scarborough CC Tues Summer Active 1,ON,15,0,3.5,1849,1721,Q
200108025,2001-08-06,DCC 2001 Simcoe Day Champs U2100,ON,34,0,3.0,1832,1696,R
200109013,2001-08-16,Scarborough Thurs Summer,ON,17,0,3.5,1735,1706,R
200109024,2001-09-03,Macedonian Labour Day U1800,ON,33,0,3.0,1681,1700,R
200109030,2001-07-31,Scarborough Tues Summer 2,ON,9,0,3.0,1725,1722,Q
200109085,2001-09-22,DCC Saturday Active 17 U2000,ON,22,0,3.5,1677,1713,Q
200110004,2001-09-23,Chess Academy of Canada  1,ON,4,0,3.0,1686,1714,R
200110043,2001-09-30,Chess Academy of Canada 3,ON,4,0,3.0,1491,1717,R
200110067,2001-10-08,DCC Thanksgiving U2100,ON,41,0,3.0,1918,1785,R
200110099,2001-10-14,Chess Academy Canada Advanced 1,ON,4,0,2.0,1633,1774,R
200111026,2001-10-18,SCC Thursday Fall Swiss,ON,28,0,5.0,1903,1810,R
200111027,2001-10-18,SCC Tuesday Fall Swiss,ON,6,0,2.0,1984,1829,R
200111034,2001-11-11,DCC Toronto Remembrance Day U2000,ON,42,0,2.5,1632,1793,R
200111076,2001-11-18,Chess Academy Canada Advanced 1,ON,4,0,1.5,1611,1771,R
200112014,2001-11-25,Chess Academy Canada Advanced 1,ON,4,0,2.0,1676,1761,R
200112036,2001-12-02,Chess Academy Canada Advanced 1,ON,4,0,2.0,1595,1747,R
200112062,2001-12-10,Scarborough December Active,ON,8,0,3.0,1954,1779,Q
200201009,2001-12-30,2001 Toronto Christmas U2100,ON,37,0,2.0,1891,1776,R
200201016,2001-12-22,DCC Christmas Active Open,ON,28,0,3.0,1851,1796,Q
200201021,2002-01-05,DCC Saturday Active 21 U2000,ON,17,0,4.0,1977,1856,Q
200202073,2002-02-10,Chess Academy Canada 1,ON,4,0,1.0,1439,1738,R
200203047,2002-03-02,DCC Saturday Active 23,ON,33,0,2.5,1775,1844,Q
200203116,2002-03-10,DCC Toronto Class U2000,ON,21,0,2.5,1875,1766,R
200204045,2002-03-31,DCC Toronto U1900,ON,20,0,5.0,2017,1826,R
200204079,2002-04-01,SCC Championship,ON,12,0,4.0,1911,1856,R
200204094,2002-04-10,DCC Spring Fever 3 Wednesday Swiss,ON,32,0,3.5,1874,1861,R
200204107,2002-03-28,SCC Thursday Spring Swiss,ON,23,0,3.5,1848,1858,R
200204109,2002-04-03,SCC Extra Games,ON,4,0,0.0,1729,1853,R
200204151,2002-04-03,SCC Extra Games Active,ON,4,0,1.0,2449,1868,Q
200205056,2002-05-11,DCC March into April   2,ON,17,0,3.0,1767,1851,R
200205063,2002-05-04,DCC May Day Saturday Active,ON,38,0,3.0,1928,1883,Q
200205095,2002-05-15,DCC Mayflower 3,ON,37,0,4.0,1989,1881,R
200205109,2002-05-20,DCC Victoria Day 2002 U2100,ON,16,0,4.5,2173,1995,R
200205113,2002-05-26,CYCC ON Provincials U10,ON,31,0,4.5,1723,1990,R
200206028,2002-05-30,SCC Thursday Spring Swiss,ON,25,0,1.5,2190,2006,R
200206042,2002-06-02,SCC Love of the Game U2100,ON,15,0,4.0,2114,2026,R
