eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199908065,1999-08-22,1999 August Summer Open U2100,ON,20,100942,3.5,2178,2178,R
199909030,1999-09-06,Macedonian U2200,ON,23,0,3.5,2106,2139,R
199910055,1999-10-17,1999 October Fall Open,ON,26,100942,4.0,2717,2263,R
199911058,1999-11-14,TO Remembrance Day Open,ON,23,100942,3.0,2247,2259,R
200001005,1999-12-04,1999 Ontario Junior Championship,ON,6,103371,4.0,2349,2278,R
200001029,1999-12-28,Pan Am Open,ON,36,106974,3.0,2114,2262,R
200001044,2000-01-08,New Millennium Sat Active,ON,36,100942,5.5,2382,2382,Q
200002023,2000-01-16,January Winter Open,ON,19,100942,3.0,2167,2252,R
200002068,2000-02-06,St Valentines Day Champ Open,ON,20,100942,3.5,2368,2264,R
200003049,2000-03-08,Toronto Closed Champ 2000,ON,12,100942,8.0,2396,2290,R
200003052,2000-03-12,2000 Toronto Class Master Sec,ON,19,0,3.5,2466,2310,R
200005019,2000-04-23,2000 Toronto Open Chess Champ,ON,46,0,3.0,2065,2282,R
200005038,2000-04-15,Scarborough Spring Active,ON,24,0,4.5,2254,2318,Q
200006023,2000-04-30,ON CYCC Provincial Champ U12,ON,52,0,5.0,1851,2282,R
200006029,2000-05-01,ON CYCC Prov Champ U12 Playoff,ON,4,0,2.0,2068,2283,R
200006042,2000-05-07,Canadian Junior,QC,36,0,4.0,1940,2239,R
200006068,2000-05-22,Ontario Open Championship,ON,46,0,3.5,2333,2250,R
200006113,2000-06-18,Second Annual Fathers Day Open,ON,18,0,2.5,2310,2256,R
200008034,2000-08-20,Toronto Summer International Open,ON,60,100942,4.5,2205,2247,R
200009023,2000-09-04,Macedonian Labour Day Open,ON,32,0,3.5,2185,2240,R
200010036,2000-09-16,Kitchener Active Open,ON,12,0,4.0,2259,2301,Q
200010040,2000-09-23,DCC Sat Fall Active Open,ON,20,100942,3.0,2156,2263,Q
200010066,2000-10-09,Toronto Thanksgiving 2000 Open,ON,23,100942,5.0,2546,2276,R
200010109,2000-10-21,DCC Saturday Halloween Active Open,ON,16,100942,3.5,2239,2260,Q
200011067,2000-11-12,2000 Toronto Remembrance Day Open,ON,21,100942,2.5,2245,2273,R
200011090,2000-11-05,Scarborough November Active,ON,24,0,4.5,2154,2254,Q
200012093,2000-12-03,Ontario Junior Championship,ON,6,0,3.0,2145,2268,R
200012102,2000-11-25,DCC Saturday Nov Active Open,ON,21,100942,5.0,2467,2280,Q
200012105,2000-12-10,Scarborough Christmas Active,ON,24,0,5.0,2261,2292,Q
200101040,2000-12-30,2000 Toronto Christmas Champs Open,ON,22,0,3.0,2175,2259,R
200102009,2001-01-07,Canadian Junior 2001,QC,40,0,7.0,2386,2283,R
200102104,2001-02-11,St Valentines Day Champ 2001 Open,ON,13,0,2.5,2196,2275,R
200103075,2001-02-18,ICC Feb 18th Active,ON,19,0,3.5,2039,2276,Q
200103077,2001-02-24,DCC February Active Open,ON,21,0,4.5,2182,2268,Q
200104125,2001-04-15,2001 Toronto Open Chess Championshi,ON,32,0,3.5,2195,2271,R
200105069,2001-05-05,DCC Saturday May Day Active Open,ON,16,0,4.0,2189,2258,Q
