eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200307077,2003-07-20,2003 Canadian Open,ON,141,0,6.5,2431,2435
200308014,2003-08-02,SWOCL Futurity,ON,10,0,9.0,2575,2464
200308021,2003-08-10,2003 Guelph ProAm Int Open,ON,38,0,6.5,2572,2483
200808014,2008-08-04,3rd Edmonton International,AB,25,109502,5.0,2423,2472
200809042,2008-09-20,2008 Battle of Alberta,AB,24,104137,1.0,2349,2468
200812084,2008-12-14,2008 WBX Team Tournament,AB,36,135072,3.0,2246,2452
200903008,2009-02-26,Edmonton Championship 2009,AB,16,140705,7.0,2316,2456
200903025,2009-03-01,Northern Alberta Open,AB,57,109502,4.5,2375,2460
200904048,2009-04-12,2009 Alberta Closed,AB,6,104137,4.0,2574,2484
200905098,2009-05-18,Calgary International Chess Classic,AB,20,104137,6.5,2551,2510
200907018,2009-07-19,2009 Canadian Open,AB,203,135072,7.5,2637,2556
200908017,2009-08-16,2009 Canadian Zonal Ch,ON,31,111830,5.0,2285,2518
200912084,2009-12-21,4th Edmonton International,AB,10,104137,3.5,2365,2494
201005064,2010-05-24,2010 Calgary International,AB,18,104137,6.0,2584,2520
201008010,2010-08-02,5th Edmonton International,AB,10,135072,6.5,2540,2530
201008039,2010-08-21,2010 Battle of Alberta,AB,24,104137,0.5,2340,2523
201010015,2010-10-11,2010 Alberta Open,AB,52,104137,5.0,2413,2519
201010052,2010-10-24,2010 ECC Fall Sectional A,AB,6,135072,4.0,2458,2517
201102065,2011-02-24,2011 Edmonton Ch,AB,16,144013,7.5,2510,2530
201104061,2011-04-24,2011 Alberta Closed Ch,AB,6,104137,4.0,2545,2533
201105052,2011-05-23,2011 Calgary International Classic,AB,10,104137,6.0,2519,2531
201108007,2011-08-01,6th Edmonton International,AB,10,135072,5.5,2480,2522
201109028,2011-09-24,2011 Battle of Alberta,AB,24,104137,1.5,2490,2521
201110012,2011-10-10,2011 Alberta Open,AB,34,135072,5.0,2485,2521
201110057,2011-10-30,2011 Edmonton Fall Sectional A,AB,6,143057,4.5,2492,2525
201111033,2011-11-20,2011 Southern AB Open,AB,34,104137,2.0,1965,2495
201202012,2012-02-19,2012 Northern Alberta Open,AB,33,148100,4.0,2376,2490
201202019,2012-02-23,2012 Edmonton Ch,AB,16,109502,5.0,2222,2466
201204005,2012-04-08,2012 AB Closed Ch,AB,6,101736,3.0,2452,2464
201205023,2012-05-21,2012 Calgary International Classic,AB,18,104137,6.0,2559,2481
201207005,2012-07-02,7th Edmonton International,AB,10,109502,5.0,2516,2487
201207023,2012-07-13,2012 Canadian Open Ch,BC,78,103043,6.5,2382,2473
201208021,2012-08-18,2012 Battle of AB,AB,25,148100,2.0,2457,2475
201210030,2012-10-28,2012 Edmonton Fall Sectional A,AB,6,143057,3.5,2596,2487
201212033,2012-12-16,2012 WBX Team Tournament,AB,34,140705,4.5,2420,2490
201302020,2013-02-17,2013 Northern Alberta Open,AB,36,148100,4.0,2429,2492
201302047,2013-02-28,2013 Edmonton Closed Ch,AB,16,109502,6.5,2404,2494
201303052,2013-03-31,2013 Alberta Closed Ch,AB,6,101768,3.5,2556,2501
201305004,2013-05-20,2013 Calgary International,AB,20,105606,5.5,2491,2502
201307002,2013-07-01,8th Edmonton International,AB,10,109502,4.0,2460,2494
201307014,2013-07-07,2013 Fort McMurray Open,AB,25,154251,4.5,2394,2499
201307035,2013-07-20,2013 Canadian Open,ON,178,110490,7.0,2512,2508
201307044,2013-07-28,2013 Quebec Open - Invitational,QC,55,126146,5.0,2444,2496
201309024,2013-09-07,2013 Battle of Alberta,AB,24,154453,1.5,2538,2497
201404050,2014-04-20,2014 Alberta Closed Ch,AB,6,131213,3.5,2486,2496
201407029,2014-07-06,2014 Fort McMurray Open,AB,30,135072,4.0,2173,2485
201409025,2014-09-13,2014 Battle of Alberta,AB,24,135072,2.0,2697,2493
201410022,2014-10-13,2014 Alberta Open,AB,43,145711,5.5,2539,2502
201503001,2015-02-26,Edmonton Championship 2015,AB,16,109502,6.0,2365,2492
201504039,2015-04-05,2015 AB Closed Championship,AB,6,135072,2.0,2267,2468
201707002,2017-06-25,2017 Edmonton International Closed,AB,18,156393,5.0,2418,2459
201906080,2019-06-23,14th Edmonton International,AB,10,158246,5.5,2485,2469
201912071,2019-12-15,2019 WBX Tournament,AB,53,140705,4.0,2489,2476
202409024,2024-09-02,Edmonton International 2024,AB,28,165292,3.5,2288,2457
