eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200509073,2005-08-16,Eric Lawson at 2005 Continental,FO,12,0,0.0,1974,2229
200706184,2007-07-15,2007 Canadian Open,ON,280,100944,7.0,2544,2517
200706201,2007-07-28,2007 Quebec Open Section A,QC,39,131182,5.5,2547,2524
200807058,2008-07-27,Canadian Open 2008 Section A,QC,48,106007,6.0,2601,2557
200811001,2008-09-02,Montreal International,QC,10,121276,3.5,2424,2538
200905098,2009-05-18,Calgary International Chess Classic,AB,20,104137,6.5,2547,2544
200906070,2009-06-27,Championnat Invitation du Québec,QC,10,126146,7.5,2694,2586
200907018,2009-07-19,2009 Canadian Open,AB,203,135072,6.5,2483,2582
200907032,2009-07-25,Championnat Ouvert du Quebec-A,QC,20,121276,6.0,2712,2610
200909021,2009-09-07,Tournoi international de Montréal,QC,12,106007,6.0,2654,2626
200909023,2009-09-13,15th Annual Medicine Hat Open,AB,22,104137,5.0,2545,2638
201007051,2010-07-31,Ch ouvert du Québec Sec Invitation,QC,26,126146,6.0,2600,2638
201107036,2011-07-30,2011 Quebec Invitational,QC,31,123360,6.0,2700,2654
201205023,2012-05-21,2012 Calgary International Classic,AB,18,104137,6.5,2625,2651
201207005,2012-07-02,7th Edmonton International,AB,10,109502,6.0,2586,2641
201207039,2012-07-28,Ch Ouvert du Quebec Invitation 2012,QC,32,123360,5.5,2610,2636
201208017,2012-08-11,2012 Canadian Closed Ch,QC,36,148330,7.0,2679,2644
201209011,2012-09-09,2012 Ch Ouvert de Montreal A,QC,39,106007,4.0,2477,2638
201210006,2012-10-08,2012 Ch Elite POM du Quebec,QC,29,131928,5.5,2575,2638
201307044,2013-07-28,2013 Quebec Open - Invitational,QC,55,126146,6.5,2695,2650
201407019,2014-06-29,9th Edmonton International,AB,10,148100,5.5,2614,2645
201408003,2014-07-26,Canadian Open - 2400+,QC,43,106007,6.0,2677,2653
201806064,2018-06-24,13th Edmonton International,AB,10,158246,8.0,2736,2681
201810026,2018-10-07,2018 Varennes Open,QC,41,142188,4.5,2728,2698
