eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200706184,2007-07-15,2007 Canadian Open,ON,280,100944,7.0,2436,2416
202301013,2023-01-08,Excelsior January Open,ON,18,139674,3.0,2242,2407
202302023,2023-02-05,2023 Excelsior February Top,ON,29,139674,3.5,2290,2398
202302081,2023-02-20,Hart House Reading Week Crown,ON,25,150532,3.5,2340,2391
202303065,2023-03-12,2023 Excelsior March Open,ON,99,139674,2.5,2085,2373
202303120,2023-03-26,2023 Aurora Spring Open Master,ON,20,147050,2.0,2221,2361
202304094,2023-04-23,2023 Excelsior April Open Top,ON,18,139674,3.0,2357,2363
202305046,2023-05-07,Collingwood Somborac Festival Crown,ON,13,175273,3.5,2331,2364
202305108,2023-05-22,2023 Ontario Open,ON,32,106856,3.0,2116,2337
202306099,2023-06-17,2023 Excelsior June IM Norm,ON,10,139674,3.5,2237,2320
202308007,2023-07-30,2023 Canadian Open,ON,124,144419,6.5,2333,2328
