eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
201301043,2013-01-27,The Knights of Chess January,ON,25,125681,0.0,1231,1231
201303025,2013-03-14,2013 SCC Winter Swiss U1400,ON,41,109746,4.0,1368,1329
201304108,2013-05-16,2013 SCC Reserves 1400+,ON,56,109746,2.0,1301,1313
201306072,2013-06-27,2013 SCC Spring into Summer - U1800,ON,42,109746,3.0,1710,1408
201307025,2013-07-12,2013 CYCC - U12,ON,49,106856,3.0,1406,1409
201308027,2013-08-18,2013 NAYCC - U12,ON,52,107391,3.5,1263,1350
201308042,2013-08-25,2013 Mississauga Open - U1600,ON,59,102646,4.0,1429,1369
201309008,2013-09-02,2013 Toronto Labour Day U1600,ON,40,106342,5.5,1723,1567
201310018,2013-10-14,2013 Toronto Thanksgiving U1700,ON,18,106342,4.0,1530,1560
201311037,2013-09-12,2013 Howard Ridout Mem - U1600,ON,21,109746,3.5,1336,1495
201311038,2013-09-12,2013 Howard Ridout Mem - U1800,ON,27,109746,0.0,1166,1482
201312039,2013-12-19,2013 SCC Falling Leaves Swiss U1600,ON,17,109746,4.5,1594,1512
201402014,2014-02-06,2014 SCC Jack Frost Swiss - U1800,ON,32,109746,4.0,1748,1636
201403040,2014-03-20,2014 SCC Winter Swiss - U1800,ON,29,143315,3.5,1631,1633
201405028,2014-05-15,2014 SCC Ch,ON,125,143315,4.5,1598,1631
201407008,2014-06-26,2014 SCC Spring into summer U1800,ON,27,0,3.0,1663,1659
201409010,2014-09-01,2014 Toronto Labour Day U1800,ON,13,106342,2.5,1526,1626
201410025,2014-10-13,2014 Toronto Thanksgiving  U1700,ON,13,106342,3.5,1530,1601
201411006,2014-10-30,2014 Howard Ridout U1800,ON,42,143315,6.5,1844,1774
201412056,2014-12-18,Falling Leaves 1800 plus,ON,29,143315,2.5,1751,1769
201502026,2015-02-12,2015 Jack Frost 1800 plus,ON,28,143315,3.5,2141,1903
201504003,2015-03-26,Scarborough Winter Swiss  1800 plus,ON,31,143315,3.5,2207,2012
201505080,2015-05-21,2015 SCC Club Championship,ON,126,143315,4.0,1607,1960
201505090,2015-05-24,OYCC 2015 Under 14 Open,ON,41,127489,2.5,1562,1919
201506029,2015-06-06,Mississauga June Standard U2000,ON,8,154420,1.5,1624,1873
201507006,2015-06-25,2015 Spring into Summer 1800 plus,ON,28,143315,2.5,1973,1891
201507032,2015-07-05,Aurora Summer Open 2015 - U2000,ON,15,153005,4.0,2092,1950
201509008,2015-08-30,2015 Mississauga Open U2000,ON,32,108202,4.0,1866,1940
201510012,2015-10-05,2015 Aurora Fall Open U2000,ON,18,153005,4.5,2065,1966
201511002,2015-10-29,2015 Howard Ridout Mem 1800 plus,ON,33,143315,5.0,1977,1969
201511011,2015-11-02,ACC 5th Anniversary Swiss Crown,ON,14,0,1.5,1893,1958
201512038,2015-12-14,ACC Bonfire Swiss Crown,ON,14,0,3.0,2003,1968
201512049,2015-12-20,2015 Hart House Holidays U2200,ON,21,0,2.5,2090,1995
201512067,2015-12-18,Falling Leaves 1800 Plus,ON,31,158604,3.5,1844,1959
201602003,2016-02-01,ACC Make or Break Swiss Crown,ON,14,0,2.5,1986,1960
201602031,2016-02-11,2016 Jack Frost 1800 Plus,ON,29,158604,3.5,2032,1977
201602069,2016-02-21,2016 Hart House Reading Week U2200,ON,23,135360,1.5,1876,1958
201603013,2016-03-01,Greater Toronto Chess League 2016,ON,38,109412,3.5,2248,2089
201603053,2016-03-20,2016 Aurora Spring Pro-Am - PRO,ON,11,153005,2.5,2241,2141
201603057,2016-03-21,Annex Club Championship Crown,ON,17,0,4.0,2280,2196
201603081,2016-03-27,2016 Hart House Spring Open Crown,ON,21,127516,1.0,1827,2122
201605010,2016-05-02,ACC Spring Training Swiss Crown,ON,11,135360,2.0,1870,2073
201605061,2016-05-15,OYCC 2016 U14,ON,34,127489,3.0,1847,2050
201605080,2016-05-23,Ontario Open 2016 - U2200,ON,31,135360,5.0,2320,2173
201606050,2016-06-19,Guelph Summer ProAm Pro,ON,23,111830,1.5,1907,2119
201606062,2016-06-20,ACC Get On Board Swiss Crown,ON,12,135360,2.5,1852,2075
201607021,2016-07-08,CYCC 2016 U14 Open,ON,45,102868,5.0,2012,2078
201607043,2016-07-25,ACC Summer Swiss Crown,ON,18,135360,3.5,2043,2078
201608010,2016-08-01,Canadian Amateur Over 2000,ON,11,127489,4.0,2201,2117
201608066,2016-08-28,Hamilton Summer Open Top Guns,ON,19,102646,2.5,2211,2137
201609016,2016-09-12,ACC August Swiss Crown,ON,11,102713,2.5,2084,2126
201609027,2016-09-18,KW Fall Open,ON,9,106868,1.5,1921,2085
201610006,2016-10-02,Aurora Fall Open 2016 - OPEN,ON,17,153005,2.5,2069,2082
201610060,2016-10-24,ACC Back to the Grind Swiss Crown,ON,15,102713,3.5,2285,2155
201612002,2016-12-05,ACC Sub-Zero Swiss Crown,ON,15,102713,4.0,2241,2173
201612042,2016-12-18,2016 Holidays Open - U2200,ON,32,127516,3.0,2195,2176
201702001,2016-12-05,ACC New Year Swiss Crown,ON,19,102713,3.5,2263,2194
201702060,2017-02-12,Guelph Winter Pro Am Pro,ON,18,111830,2.0,2140,2185
201702069,2017-02-13,ACC What's My Name Swiss Crown,ON,15,102713,1.0,2042,2174
201702090,2017-02-20,Hart House Reading Week U2200,ON,26,127516,4.0,2200,2179
201703042,2017-03-12,Reidstra Memorial Open,ON,12,100298,3.5,2254,2194
201703045,2017-03-14,Greater Toronto Chess League 2017,ON,61,105861,4.0,2210,2210
201703050,2017-03-17,Philip Master Invitational,ON,13,162989,3.0,2175,2205
201704014,2017-04-02,2017 Aurora Spring Open Open,ON,8,110949,2.5,2167,2201
201704026,2017-04-03,2017 ACC Club Championship,ON,20,102713,1.5,1885,2176
201705002,2017-04-16,"CMA Futurity # 03, Section B",ON,6,151138,2.0,2059,2152
201705058,2017-05-07,2017 OYCC U16 Open,ON,14,127489,3.5,1971,2141
201705081,2017-05-16,ACC April Flurries Swiss Crown,ON,10,102713,1.0,2161,2142
201706068,2017-06-18,Guelph Summer Pro Am Pro,ON,19,111830,3.0,2174,2148
201707027,2017-07-10,ACC June Bug Swiss Masters,ON,6,102713,2.0,1996,2125
201708006,2017-07-30,2017 Aurora Summer Open,ON,22,147050,2.5,2217,2141
201708018,2017-08-07,Canadian Amateur Over 1600,ON,20,127489,1.5,2039,2142
201708019,2017-08-07,Canadian Amateur Over 2000,ON,6,111830,2.5,2140,2142
201708033,2017-08-13,Canadian Junior 2017,ON,33,110299,5.0,2153,2153
201708053,2017-08-28,ACC Summer in the City Masters,ON,10,102713,0.5,1939,2128
201710032,2017-10-15,2017 Aurora Fall Open - Open,ON,25,147050,3.5,2347,2184
201710037,2017-10-16,ACC Chess on Film Masters,ON,8,102713,2.5,2485,2205
201711009,2017-10-26,SCC Howard Ridout - 1800 plus,ON,27,121329,5.0,2237,2209
201711104,2017-11-27,ACC No Snow Please Crown,ON,14,102713,1.5,2221,2210
201712008,2017-12-03,Mississauga Open 2017 Premier,ON,19,108832,3.5,2186,2209
201712045,2017-12-14,SCC Falling Leaves1800plus,ON,22,121329,4.0,2315,2230
201712047,2017-12-17,Hart House Holidays Open 2017 Crown,ON,20,127516,2.0,2192,2226
201801075,2018-01-28,2018 Ontario Junior Chess Champions,ON,12,110299,2.5,1923,2198
201802004,2018-02-04,2018 Oakville Winter Open  Open,ON,22,110299,1.5,2023,2163
201803073,2018-03-20,Greater Toronto Chess League 2018,ON,57,109412,5.5,2381,2247
201803090,2018-03-25,2018 Aurora Spring Open OPEN,ON,20,147050,2.5,2053,2227
201805073,2018-05-13,2018 OYCC U16,ON,11,127489,4.0,1950,2221
201805089,2018-05-21,Ontario Open 2018 Crown,ON,28,102713,2.0,2113,2208
201805108,2018-05-24,SCC 1800plus Championship,ON,19,121329,5.5,2293,2219
201806004,2018-06-03,2018 Golden Horseshoe Championship,ON,25,154420,3.0,2194,2217
201806013,2018-06-04,2018 Toronto Closed Championship,ON,8,102713,2.0,2117,2204
201807022,2018-07-05,2018 CYCC U16 Open,QC,30,160222,5.0,2023,2192
201808043,2018-08-12,2018 Canadian Junior Champion Open,ON,25,154420,5.5,2162,2181
201808064,2018-08-26,Hamilton Summer Open Top Guns,ON,16,102646,3.0,2274,2200
201809012,2018-09-03,Toronto Open 2018 Crown,ON,26,102713,4.0,2429,2229
