eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199806007,1998-05-18,Toronto International Open,ON,54,0,6.0,2633,2616
200008034,2000-08-20,Toronto Summer International Open,ON,60,100942,7.0,2789,2637
200009001,2000-08-01,2000 Quebec Open,QC,70,0,6.5,2453,2616
200009003,2000-08-14,Tournoi international de Montreal,QC,12,0,8.5,2714,2637
200108044,2001-07-28,Championnat Ouvert du Quebec 2001,QC,49,0,7.5,2661,2649
200109037,2001-08-13,Tournoi International de Montreal,QC,12,0,7.5,2646,2649
200208031,2002-08-05,Tournoi International de Montreal,QC,12,0,5.0,2490,2613
200308018,2003-08-03,Tournoi International de Montreal,QC,12,0,8.5,2753,2642
200408049,2004-08-15,Montreal International A 2004,QC,12,0,5.5,2538,2618
200706201,2007-07-28,2007 Quebec Open Section A,QC,39,131182,6.0,2616,2620
200807058,2008-07-27,Canadian Open 2008 Section A,QC,48,106007,6.5,2644,2607
201007034,2010-07-19,2010 Canadian Open,ON,265,111830,6.5,2624,2614
201107027,2011-07-17,48th Canadian Open Ch 2011,ON,152,100234,6.5,2639,2622
201107036,2011-07-30,2011 Quebec Invitational,QC,31,123360,6.0,2659,2634
201207028,2012-07-20,2012 Toronto International - Crown,ON,20,111830,4.5,2502,2621
201207039,2012-07-28,Ch Ouvert du Quebec Invitation 2012,QC,32,123360,5.0,2508,2601
201307035,2013-07-20,2013 Canadian Open,ON,178,110490,6.0,2482,2590
201307044,2013-07-28,2013 Quebec Open - Invitational,QC,55,126146,6.5,2692,2608
202208007,2022-08-01,Nova Scotia Mayflower Open,NS,75,126660,5.0,2276,2602
202306123,2023-06-23,2023 Excelsior June GM Norm,ON,10,139674,4.0,2447,2575
202306124,2023-06-25,2023 Excelsior June Open Ch Top,ON,29,121329,2.0,2502,2576
202308021,2023-08-04,2023 Quebec Open Section A,QC,42,106007,6.5,2513,2569
