eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
200108044,2001-07-28,Championnat Ouvert du Quebec 2001,QC,49,0,5.5,2438,2432,R
200109037,2001-08-13,Tournoi International de Montreal,QC,12,0,6.0,2557,2460,R
200207012,2002-06-26,Champ Invitation du Quebec 2002,QC,10,0,4.0,2365,2442,R
200208031,2002-08-05,Tournoi International de Montreal,QC,12,0,5.0,2509,2458,R
200408014,2004-07-24,Quebec Open 2004,QC,67,0,5.5,2389,2447,R
200408050,2004-08-15,Montreal International B 2004,QC,12,0,3.5,2308,2417,R
200510053,2005-09-25,2005 Quebec Closed,QC,10,0,7.0,2426,2422,R
200608018,2006-07-15,Quebec Open,QC,47,121276,5.5,2353,2412,R
200609050,2006-08-16,Montreal Empress 2006 Section B,QC,10,131182,3.5,2391,2409,R
200610013,2006-09-16,2006 Quebec Closed,QC,10,101027,6.5,2366,2406,R
200706201,2007-07-28,2007 Quebec Open Section A,QC,39,131182,4.0,2181,2378,R
200807058,2008-07-27,Canadian Open 2008 Section A,QC,48,106007,4.5,2293,2362,R
200906070,2009-06-27,Championnat Invitation du Québec,QC,10,126146,3.5,2358,2366,R
200907032,2009-07-25,Championnat Ouvert du Quebec-A,QC,20,121276,3.0,2205,2344,R
201007051,2010-07-31,Ch ouvert du Québec Sec Invitation,QC,26,126146,4.5,2407,2360,R
201107036,2011-07-30,2011 Quebec Invitational,QC,31,123360,4.0,2227,2336,R
201508041,2015-07-26,2015 Francophonie Rapide Open,QC,73,106007,5.0,2436,2411,Q
201608003,2016-07-29,Championnat Ouvert du Quebec 2016,QC,58,152936,5.5,2317,2336,R
201901025,2019-01-06,Montreal Winter Classic Open,QC,13,111469,4.5,2404,2345,R
201909002,2019-08-04,Montreal Summer Classic Open,QC,13,121329,4.0,2376,2350,R
