eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199607008,1996-05-13,Teodoro vs Teodoro,ON,2,0,5.0,2363,2194,R
199609084,1996-08-11,NBIO Under 2200,ON,44,110641,5.0,2168,2186,R
199609106,1996-09-02,1996 Macedonian U2200,ON,35,106342,3.0,2033,2155,R
199611064,1996-10-27,TO Paul Keres Active Open,ON,21,0,3.0,2185,2213,Q
199611078,1996-11-17,Scarborough Active,ON,39,0,3.0,2155,2201,Q
199612061,1996-11-30,GTCL Active Team Championship,ON,33,0,0.5,2000,2169,Q
199703025,1997-02-15,Toronto Reserves,ON,12,0,9.5,2361,2299,R
199704055,1997-03-30,Toronto Open,ON,41,0,4.0,2427,2315,R
199704077,1997-04-06,Scarborough Active,ON,52,0,6.0,2392,2263,Q
199705055,1997-04-19,Scarborough Active,ON,45,0,4.0,2031,2225,Q
199708033,1997-08-03,Simcoe Day Open,ON,20,0,1.5,2106,2294,R
199709032,1997-09-01,Macedonian Labour Day Open,ON,30,0,3.0,2190,2269,R
199709064,1997-09-27,North York Active,ON,43,106693,5.0,2416,2295,Q
199710043,1997-10-04,Toronto Open Active,ON,33,100902,5.0,2213,2284,Q
199711035,1997-10-26,Keres Memorial Active Master,ON,21,0,1.5,1803,2191,Q
199711072,1997-11-22,Metro Toronto Active,ON,39,0,5.0,2324,2229,Q
199712016,1997-11-23,Ontario Closed,ON,10,0,2.0,2145,2224,R
199801028,1997-12-06,Greater Toronto Active,ON,34,0,3.5,2143,2214,Q
199801035,1998-01-10,Ontario Open,ON,30,0,4.0,2075,2188,Q
199802065,1998-02-08,Burlington Winter Open,ON,40,0,4.0,2321,2237,R
199802073,1998-02-11,Toronto Closed Champ Reserve,ON,10,0,6.0,2304,2258,R
199802083,1998-01-24,Hamilton January Active,ON,29,100991,4.5,2115,2183,Q
199807016,1998-07-05,Toronto Canada Day Open,ON,38,0,3.0,2206,2250,R
199807043,1998-07-08,Daez vs Teodoro,ON,2,0,6.5,2452,2300,R
199809041,1998-09-07,Macedonian Open,ON,73,106342,2.5,1969,2274,R
199810017,1998-09-26,3rd K W Fall Act Open,ON,18,0,3.0,1963,2156,Q
199811092,1998-10-31,HCCC Halloween Active,ON,22,100991,3.0,1874,2094,Q
199904029,1999-04-04,1999 Toronto Open,ON,53,0,2.5,2046,2250,R
199909026,1999-09-06,Macedonian Open,ON,33,0,3.5,2164,2240,R
199912021,1999-11-21,Scarborough November Active,ON,31,0,3.5,2057,2089,Q
200003049,2000-03-08,Toronto Closed Champ 2000,ON,12,100942,8.0,2399,2272,R
200005019,2000-04-23,2000 Toronto Open Chess Champ,ON,46,0,3.0,2123,2253,R
