eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199908053,1999-08-08,St John Summer 99 Open,NL,20,0,4.5,1827,2267
199909013,1999-09-05,NF Open 99,NL,23,0,4.5,1883,2271
199910011,1999-09-26,Rumble in the Goulds,NL,12,0,4.0,1729,2271
200001029,1999-12-28,Pan Am Open,ON,36,106974,3.0,2236,2268
200002023,2000-01-16,January Winter Open,ON,19,100942,4.0,2482,2289
200002068,2000-02-06,St Valentines Day Champ Open,ON,20,100942,3.5,2353,2294
200003052,2000-03-12,2000 Toronto Class Master Sec,ON,19,0,4.0,2555,2321
200005019,2000-04-23,2000 Toronto Open Chess Champ,ON,46,0,2.5,2191,2310
200008034,2000-08-20,Toronto Summer International Open,ON,60,100942,4.5,2298,2308
200111032,2001-11-11,DCC Toronto Remembrance Day Open,ON,25,0,1.5,2247,2304
