eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
202203026,2022-02-20,2022 CUCC Championship,ON,52,151157,1.5,1741,1741,Q
202205039,2022-05-20,May Toronto Norm,ON,10,107391,5.0,2380,2410,R
202205044,2022-05-23,2022 Ontario Open - Crown,ON,32,152286,3.5,2314,2401,R
202211087,2022-11-12,Hart House Rapid Raffle Fundraiser,ON,29,150532,4.5,2188,2404,Q
202302001,2023-01-29,CUCC - Championship Section,ON,48,167285,3.0,2275,2392,R
202302081,2023-02-20,Hart House Reading Week Crown,ON,25,150532,4.0,2520,2407,R
202303002,2023-02-07,GTCL 2023 Pool A,ON,37,150532,2.0,2612,2415,R
202303012,2023-02-28,GTCL 2023  Gold Cup,ON,19,150532,2.0,2379,2412,R
202303124,2023-03-26,5th Ivy League Challenge,ON,29,150532,2.0,2410,2411,R
202304068,2023-04-16,2023 Excelsior April Blitz,ON,26,139674,7.5,2127,2352,Q
202309033,2023-09-04,2023 Toronto Open Crown,ON,31,158338,0.0,0,2411,R
202310075,2023-10-22,Hart House October Open - Crown,ON,20,185035,2.5,2359,2407,R
202312038,2023-12-10,Hart House Holidays Open - Crown,ON,16,150532,2.0,2166,2392,R
202402006,2024-01-28,Canadian University Championship,ON,68,163765,3.0,2225,2377,R
202402078,2024-02-12,2023 Toronto Women's Closed,ON,10,148196,5.0,1541,2377,R
202404029,2024-04-02,2024 Canadian Women Zonal,ON,49,150532,7.5,2303,2379,R
202404123,2024-04-08,2024 Candidates Blitz,ON,120,158338,5.0,1900,2312,Q
202412069,2024-12-09,2024 GTCL Cup - Championship,ON,40,148196,3.0,2092,2294,Q
