eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200308021,2003-08-10,2003 Guelph ProAm Int Open,ON,38,0,4.5,2263,2319
200310080,2003-10-12,KW Oktoberfest Open,ON,21,0,3.0,2230,2312
200311007,2003-11-02,2003 Guelph Fall ProAm Open,ON,13,0,3.5,2383,2321
200402010,2004-02-01,Guelph Winter ProAm Open,ON,26,0,3.5,2274,2319
200405056,2004-05-02,Guelph Spring Pro Am  Pro,ON,20,0,3.0,2318,2319
200408030,2004-08-02,Guelph ProAm International 2004,ON,30,0,5.5,2403,2333
200409031,2004-08-29,Canadian Closed 2004,ON,69,0,5.0,2338,2333
200410105,2004-10-10,KW Oktoberfest Open  OPEN,ON,18,0,3.0,2052,2312
200412026,2004-11-14,Guelph Fall Pro Am 2004  Pro,ON,17,0,2.5,2226,2305
200506067,2005-05-17,GTCL 2004 2005 Cup,ON,30,0,0.5,2295,2305
200506068,2005-05-31,GTCL 2004 2005 League,ON,44,0,0.5,2313,2305
200508003,2005-07-25,Guelph Futurity 2005,ON,10,0,4.0,2247,2295
