eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199607013,1996-06-01,Calgary Open,AB,26,0,5.5,2133,2188,R
199607021,1996-06-11,Calgary Spring Tournament,AB,31,0,6.0,2132,2196,R
199607066,1996-07-22,Canadian Open 1996,AB,147,0,7.0,2309,2262,R
199610080,1996-10-14,Alberta Open,AB,41,0,4.0,2042,2221,R
199611031,1996-10-31,Battle of Alberta,AB,24,101750,0.0,1843,2191,R
199702020,1997-01-26,Alberta January,AB,12,104462,3.5,2253,2201,R
199703070,1997-02-23,Northern AB Open,AB,28,104728,3.0,2128,2194,R
199703082,1997-03-04,Calgary Closed 1,AB,8,104462,5.5,2457,2300,R
199705003,1997-03-30,Alberta Closed,AB,8,100909,4.5,2337,2305,R
199706066,1997-04-27,April Open Active,AB,10,104462,3.0,2295,2241,Q
199707003,1997-06-10,Calgary Team 1,AB,8,108406,2.5,2175,2292,R
199707060,1997-07-20,Canadian Open,MB,188,100925,6.5,2312,2304,R
199708038,1997-08-10,NBIO Open,ON,59,120817,4.5,2245,2293,R
199708062,1997-08-16,Battle of Alberta,AB,24,0,1.0,2028,2272,R
199710029,1997-09-02,Active Elephant O1800,AB,10,104462,4.0,2229,2242,Q
199710061,1997-10-13,Alberta Open,AB,32,101750,4.5,2280,2281,R
199803072,1998-03-15,March of Kings Open,AB,26,0,4.5,2306,2292,R
199805006,1998-04-07,Calgary Open,AB,27,102428,3.5,2293,2298,R
199806007,1998-05-18,Toronto International Open,ON,54,0,4.0,2295,2297,R
199809008,1998-08-15,Battle of Alberta 1998,AB,25,0,1.0,2333,2300,R
199809021,1998-09-06,ACA Calgary Over 1800,AB,16,0,4.0,2396,2310,R
199810039,1998-10-12,Alberta Open,AB,52,101495,5.0,1920,2309,R
199812035,1998-11-15,Southern Alberta Open,AB,29,101495,3.0,2248,2304,R
199901064,1998-12-08,Calgary December Active,AB,25,101495,6.0,2455,2270,Q
199903093,1999-03-21,Calgary March of Kings,AB,23,0,4.0,2207,2301,R
199905062,1999-04-04,Alberta Closed,AB,8,100909,2.0,2121,2276,R
199906101,1999-06-13,Select Six,AB,6,0,3.0,2360,2284,R
199907017,1999-07-11,1999 Canadian Open,BC,204,100205,6.0,1917,2232,R
199908004,1999-06-27,Canada Day Open,AB,28,101495,4.0,2192,2232,R
199908068,1999-07-28,Late July Active Section 1,AB,10,105606,5.5,2444,2291,Q
199909002,1999-08-14,Battle of Alberta,AB,24,101750,1.0,2186,2230,R
199909023,1999-09-05,Alberta Over 1800,AB,13,0,3.5,2301,2237,R
199911081,1999-11-14,Southern Alberta Open,AB,38,101495,3.5,2139,2230,R
200004049,2000-03-14,Calgary Closed Chess Champ Sec 1,AB,8,0,4.5,2323,2243,R
200005045,2000-04-23,Alberta Closed Championship,AB,8,0,4.0,2261,2245,R
200006127,2000-05-01,Keres Open 2000,BC,42,100314,4.0,2042,2204,R
200007030,2000-07-16,2000 Canadian Open,AB,193,0,7.0,2284,2221,R
200008032,2000-08-12,Battle of Alberta,AB,22,100909,2.0,2471,2231,R
200011001,2000-10-01,Alberta Open,AB,35,0,4.0,2134,2225,R
200103092,2001-02-20,Calgary Closed 2001 Section 1,AB,8,0,5.5,2320,2238,R
200103096,2001-02-25,Northern Alberta Open,AB,29,0,3.0,2080,2230,R
200105077,2001-04-15,Alberta Closed 2001,AB,8,0,6.0,2511,2270,R
200106061,2001-06-17,BC Alberta Masters B,BC,6,0,2.0,2183,2261,R
200108046,2001-08-05,Anderson Rock Lacroix farewell,AB,31,0,3.0,1836,2234,R
200109005,2001-08-29,Canadian Closed  Zonal 2001,QC,31,0,3.5,2132,2219,R
200109019,2001-09-01,Sept Over 1800,AB,12,0,4.5,2448,2241,R
200110071,2001-07-31,Calgary Chess Club Active 2,AB,20,0,4.5,1915,2273,Q
200110072,2001-08-14,Calgary Chess Club Active 3,AB,18,0,6.0,2246,2285,Q
200110077,2001-10-08,Alberta Open,AB,46,0,4.5,2207,2242,R
200110089,2001-08-11,Battle of Alberta,AB,24,0,0.5,2122,2238,R
200203015,2002-02-19,Calgary Closed,AB,8,0,5.0,2312,2248,R
200203051,2002-02-18,Alberta Closed,AB,8,0,5.0,2342,2263,R
200204047,2002-04-01,2002 Canadian Closed,BC,36,0,5.0,2284,2267,R
200207061,2002-07-09,CCC Active 1,AB,18,0,3.5,1798,2249,Q
200208021,2002-07-23,CCC Active 2,AB,21,0,1.5,1634,2226,Q
200208034,2002-08-10,Battle of Alberta,AB,24,0,0.0,1960,2255,R
200209005,2002-09-01,Alberta Over 1800,AB,12,0,3.0,2190,2250,R
200210139,2002-10-14,2002 Alberta Open,AB,40,0,4.0,2131,2239,R
200211089,2002-11-17,Southern Alberta Open,AB,36,0,3.0,2117,2231,R
200305007,2003-04-08,March Sectional A,AB,6,0,2.0,2160,2224,R
200305030,2003-04-20,Alberta Closed,AB,8,0,3.0,2099,2207,R
200309006,2003-08-16,Battle Of Alberta 2003,AB,24,0,0.0,1862,2188,R
200309022,2003-09-01,Abe Yanofsky Memorial Open,MB,35,0,4.0,2225,2201,R
200310085,2003-10-13,2003 Alberta Open,AB,59,0,5.0,2171,2206,R
200311048,2003-11-16,Southern Alberta Open,AB,30,0,4.0,2263,2216,R
200401008,2004-01-04,Western Canadian New Years Open,AB,24,0,4.5,2164,2220,R
200402051,2004-02-17,2004 Calgary Closed,AB,8,0,5.0,2266,2226,R
200403021,2004-03-07,ECC March Sectional B,AB,6,0,3.5,2445,2243,R
200405021,2004-04-11,Alberta Closed,AB,8,0,5.0,2337,2256,R
200407049,2004-06-06,June Sectional Section A,AB,6,0,2.5,2325,2263,R
200411010,2004-10-11,Alberta Open 2004,AB,49,0,4.5,2164,2258,R
200503071,2005-02-21,AB Closed 2005,AB,6,0,0.5,1968,2229,R
200504072,2005-04-03,Edmonton Spring Sectional B,AB,6,0,3.0,2235,2229,R
200506051,2005-06-12,Edmonton June Sectional A,AB,6,0,2.0,2248,2230,R
200507066,2005-07-17,2005 Canadian Open,AB,222,0,7.0,2395,2266,R
200508026,2005-08-01,Guelph ProAm 2005,ON,35,0,4.0,2255,2263,R
