eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
200807051,2008-07-05,Hamilton Junior Championship 2008,ON,16,101459,2.0,1000,1039,R
200907005,2009-07-05,Hamilton Junior Championship 2009,ON,17,102646,2.0,988,1022,R
200908025,2009-08-23,Hamilton Summer Open 2009 - Junior,ON,23,102646,2.5,1148,1074,R
200911028,2009-11-08,2009 Guelph Fall Pro Am U1400,ON,14,111830,2.0,1079,1082,R
201002013,2010-02-07,2010 Guelph Winter ProAm U1400,ON,13,111830,2.5,1179,1110,R
201003022,2010-03-14,2010 Hamilton Winter Open - Juniors,ON,15,102646,3.0,1199,1138,R
201005043,2010-05-16,2010 OYCC U10B,ON,28,127489,3.0,1255,1166,R
201005066,2010-05-24,2010 Ontario Open U1600,ON,43,100234,1.5,1107,1159,R
201007026,2010-07-09,2010 Hamilton Summer Series,ON,12,102646,2.0,1659,1222,R
201011009,2010-11-07,2010 Guelph Fall ProAm U1700,ON,20,111830,2.0,1340,1245,R
201012005,2010-12-04,2010 Winter Open U1700,ON,18,147889,1.0,1087,1222,R
201012055,2010-12-19,2010 Hart House Holidays U1500,ON,18,127516,2.0,1174,1215,R
201102006,2011-02-06,2011 Guelph Winter ProAm U1600,ON,10,111830,4.0,1553,1294,R
201102018,2011-02-11,2011 Low Budget Winter Special,ON,23,102646,1.5,1444,1305,R
201102061,2011-02-21,Hart House Reading Week U1600,ON,25,127516,4.5,1670,1404,R
201103091,2011-03-27,2011 Hamilton Winter U1900,ON,33,102646,2.0,1619,1443,R
201104002,2011-04-01,March Series 2011,ON,20,102646,1.5,1500,1444,R
201104007,2011-04-03,2011 CYCC Qual U11B U8B U12G U10G,ON,12,142973,5.0,1502,1484,R
201105023,2011-05-08,2011 Guelph Spring ProAm U1900,ON,22,111830,2.5,1580,1500,R
201105056,2011-05-23,2011 Ontario Open U1600,ON,22,108832,4.0,1599,1534,R
201105073,2011-05-29,2011 OYCC U10 Open,ON,23,127489,4.5,1436,1537,R
201107002,2011-06-30,HCCC June Series 2011,ON,20,102646,2.5,1677,1561,R
201107014,2011-07-08,2011 HCC Spring Series,ON,18,102646,2.5,1475,1551,R
201107016,2011-07-09,2011 Canadian Youth Ch U10 Open,ON,40,127489,5.0,1615,1582,R
201108019,2011-08-19,SummerSeries2011,ON,15,102646,3.5,1919,1646,R
201108025,2011-08-21,Hamilton Summer Open U2000,ON,37,102646,5.0,2040,1747,R
201109011,2011-09-05,2011 Toronto Labour Day U2000,ON,46,106974,3.5,1661,1730,R
201109026,2011-09-19,2011 KW Fall U2100,ON,10,127489,2.0,1671,1722,R
201111004,2011-11-04,2011 Hamilton City CC Ch,ON,31,108202,4.0,1905,1777,R
201111010,2011-11-06,2011 Guelph Fall ProAm U2000,ON,28,111830,2.5,1672,1756,R
201112029,2011-12-16,2011 Hamilton Holiday Series,ON,23,108202,3.0,1639,1761,R
201202008,2012-02-10,2012 Low Budget Winter Special,ON,22,102646,3.5,1788,1784,R
201202010,2012-02-12,2012 Guelph Winter ProAm U2000,ON,29,111830,2.5,1646,1754,R
201202017,2012-02-20,2012 Hart House Reading Week U1900,ON,32,132393,4.0,1747,1751,R
201203025,2012-03-18,2012 Hamilton Winter U2000,ON,35,102646,2.0,1637,1728,R
201203032,2012-03-23,2012 Hamilton Winter Series,ON,30,102646,3.5,1773,1740,R
201204046,2012-04-29,2012 OYCC U12 Open,ON,52,127489,3.5,1429,1706,R
201205005,2012-05-04,2012 Hamilton Spring Series,ON,29,102646,3.5,1892,1743,R
201206007,2012-06-08,HCCC May Series 2012,ON,20,108202,3.0,2062,1768,R
201206025,2012-06-24,2012 Guelph Summer ProAm U2000,ON,29,111830,4.5,2030,1880,R
201207011,2012-07-06,2012 Canadian Youth Ch U12 Open,BC,44,145502,5.0,1654,1871,R
201207030,2012-07-20,2012 Toronto International - U1900,ON,34,111830,5.0,1906,1878,R
201208009,2012-08-06,2012 Canadian Amateur Ch Over 1600,ON,30,127489,2.0,1557,1786,R
201209006,2012-09-03,2012 Labour Day at Hart House-U1900,ON,51,127516,3.0,1616,1744,R
201209015,2012-09-16,2012 KW Fall Open U2000,ON,28,106868,2.5,1853,1766,R
201210045,2012-10-13,2012 Oktoberfest Quick Open,ON,27,106868,3.5,2059,2009,Q
201211004,2012-11-04,2012 Guelph Fall ProAm U2000,ON,27,111830,3.0,1952,1820,R
201301007,2013-01-06,2013 Hart House Winter U2200,ON,34,127516,2.5,1988,1860,R
201302012,2013-02-10,2013 Guelph Winter ProAm U2000,ON,36,111830,2.5,1672,1830,R
201302038,2013-02-24,2013 Hart House Reading Week U2200,ON,21,127516,2.5,1980,1855,R
201303016,2013-03-10,2013 KW Riedstra Memorial U2000,ON,29,103023,4.0,1960,1876,R
201303041,2013-03-24,2013 Hamilton Winter U2000,ON,28,102646,3.5,1813,1866,R
201304006,2013-04-07,2013 Guelph Spring ProAm U2000,ON,31,111830,3.5,1901,1873,R
201304075,2013-04-28,2013 OYCC U12,ON,39,127489,4.5,1710,1880,R
201306004,2013-06-02,2013 Guelph PreSummer ProAm - U2000,ON,31,111830,3.5,1966,1916,R
201306047,2013-06-15,2013 KW Quick Team Ch,ON,70,106868,3.0,2024,2016,Q
201307025,2013-07-12,2013 CYCC - U12,ON,49,106856,4.5,1841,1942,R
201308027,2013-08-18,2013 NAYCC - U12,ON,52,107391,5.5,1675,1883,R
201308041,2013-08-25,2013 Mississauga Open - Top Guns,ON,19,102646,2.0,1929,1892,R
201309050,2013-09-21,2013 Campbellville Summer - Elite,ON,12,108202,2.0,1993,2009,Q
201311069,2013-11-17,2013 Campbellville Open - Elite,ON,19,108202,2.0,1957,1904,R
201401029,2014-01-26,2014 Guelph Winter ProAm - Pro,ON,18,111830,2.5,2055,1925,R
201402039,2014-02-17,2014 Hart House Reading Wk - U2200,ON,37,127516,3.0,1960,1934,R
201403072,2014-03-29,2014 Guelph Olympic Waive - Quad A,ON,4,128800,2.0,2063,1949,R
201404060,2014-04-20,2014 OYCC - U14,ON,34,127489,4.0,1842,1995,R
201405014,2014-05-11,2014 Mississauga May Reg - Open,ON,26,154420,3.0,2164,2037,R
201406011,2014-06-08,2014 Guelph Pre-Summer ProAm Pro,ON,20,111830,2.0,2110,2071,R
201407032,2014-07-07,Aurora Summer Open 2014 - Open,ON,28,153005,2.0,2106,2098,R
201407047,2014-07-18,CJCE CYCC 2014 - U14 OUVERT OPEN,QC,45,106007,6.0,2203,2176,R
201407057,2014-07-27,2014 Brantford Olympiad Waive Tourn,ON,11,105731,3.5,2061,2021,Q
201408002,2014-07-23,Canadian Open 2014 Section B,QC,95,106007,0.0,0,2176,R
201408016,2014-08-04,2014 North American Junior Champion,ON,49,127489,4.0,1980,2122,R
201408034,2014-08-16,Campbellville Lunch Active 2014 Eli,ON,18,108202,2.5,2216,2061,Q
201408037,2014-08-23,Hamilton Summer Open 2014 - Top Gun,ON,24,102646,3.0,2237,2145,R
201409031,2014-09-14,Mississauga Open 2014 Top Guns,ON,25,108202,3.5,2142,2143,R
201410041,2014-10-19,Mississauga October Standard Open,ON,18,154420,2.5,2294,2168,R
201411011,2014-11-02,2014 Guelph Fall ProAm Pro,ON,21,111830,2.5,2214,2175,R
201412006,2014-11-30,Campbellville Open 2014 Elite,ON,16,108832,3.5,2262,2206,R
201412058,2014-12-21,Hart House Holidays Open Crown,ON,22,156644,1.5,2090,2194,R
201502014,2015-02-08,Guelph Winter ProAm Pro Section,ON,25,111830,2.5,2124,2180,R
201502030,2015-02-16,2015 Hart House Reading Week Crown,ON,21,156644,3.5,2411,2249,R
201503021,2015-03-15,Aurora Spring Open 2015 - Open,ON,22,153005,3.0,2218,2245,R
201504105,2015-04-11,Ontario Active #2,ON,12,105731,4.5,2100,2108,Q
201505023,2015-05-02,2015 Campbellville Active Elite,ON,15,108832,3.0,2325,2184,Q
201505090,2015-05-24,OYCC 2015 Under 14 Open,ON,41,127489,4.5,2114,2249,R
201506009,2015-06-06,Mississauga June Standard Premier,ON,15,154420,3.0,2403,2272,R
201506060,2015-06-21,2015 Guelph Summer ProAm Pro,ON,20,0,3.5,2422,2297,R
201507043,2015-07-09,CYCC2015 U14 Open,ON,42,160235,6.5,2248,2314,R
201507052,2015-07-16,2015 Canadian Closed,ON,44,111830,4.5,2289,2308,R
201508004,2015-07-30,2015 North American Junior,ON,47,111830,4.0,2190,2287,R
201508030,2015-08-16,2015 Hamilton Open  Top Guns,ON,16,102646,3.5,2198,2279,R
201509006,2015-08-30,2015 Mississauga Open Open,ON,28,108202,3.5,2315,2283,R
201510009,2015-10-05,2015 Aurora Fall Open,ON,19,153005,3.0,2325,2287,R
201512034,2015-12-05,Toronto Rapid Open,ON,30,138247,2.0,2129,2172,Q
201512046,2015-12-20,2015 Hart House Holidays Crown,ON,25,0,3.0,2325,2290,R
201601028,2016-01-10,Guelph Winter Pro Am Pro,ON,20,111830,4.0,2476,2313,R
201602065,2016-02-21,2016 Hart House Reading Week Open,ON,21,135360,2.5,2293,2311,R
201603039,2016-03-13,2016 Riedstra Memorial Open,ON,14,103023,3.5,2449,2335,R
201603081,2016-03-27,2016 Hart House Spring Open Crown,ON,21,127516,3.0,2401,2353,R
201604092,2016-04-23,OHSCC 2016 Championship,ON,20,108098,4.5,2093,2352,R
201605033,2016-05-07,Mississauga May Standard Premier,ON,14,108202,2.5,2282,2346,R
201606050,2016-06-19,Guelph Summer ProAm Pro,ON,23,111830,3.0,2211,2335,R
201606080,2016-06-25,2016 KW Team Tournament,ON,50,139599,4.0,2285,2215,Q
201608031,2016-08-11,2016 NAYCC U16,ON,41,102868,5.0,2067,2298,R
201608066,2016-08-28,Hamilton Summer Open Top Guns,ON,19,102646,4.0,2370,2305,R
201610049,2016-10-22,Mississauga Open 2016 Premier,ON,23,108202,3.0,2383,2311,R
201611022,2016-11-06,Guelph Fall ProAm Pro,ON,18,111830,2.5,2055,2287,R
201612041,2016-12-18,2016 Holidays Open - Crown,ON,23,127516,3.0,2494,2306,R
201702060,2017-02-12,Guelph Winter Pro Am Pro,ON,18,111830,4.5,2558,2340,R
201702086,2017-02-20,Hart House Reading Week Open,ON,23,127516,2.5,2450,2348,R
201704017,2017-04-02,2017 Guelph Spring Pro-Am - Pro,ON,21,111830,2.5,2227,2336,R
201704042,2017-04-08,Ontario HS Championship,ON,34,108098,5.0,2190,2331,R
201705058,2017-05-07,2017 OYCC U16 Open,ON,14,127489,4.0,2359,2334,R
201706068,2017-06-18,Guelph Summer Pro Am Pro,ON,19,111830,3.5,2292,2330,R
201707022,2017-07-10,2017 CYCC U16 Open,ON,20,101770,6.0,2260,2332,R
201708006,2017-07-30,2017 Aurora Summer Open,ON,22,147050,3.0,2248,2324,R
201708033,2017-08-13,Canadian Junior 2017,ON,33,110299,7.0,2407,2339,R
201708046,2017-08-20,Hamilton Summer Open 2017 Top Guns,ON,10,102646,3.0,2208,2328,R
201709010,2017-09-04,2017 Toronto Open Crown,ON,28,102713,3.5,2317,2326,R
201802004,2018-02-04,2018 Oakville Winter Open  Open,ON,22,110299,4.0,2514,2347,R
201802068,2018-02-19,Hart House Reading Week 2018 Crown,ON,25,127516,4.5,2618,2403,R
201805063,2018-05-12,2018 OHSCC - Championship,ON,27,108098,4.0,2232,2397,R
201808037,2018-08-03,2018 Montreal Summer Classic Invite,QC,10,160222,4.5,2401,2398,R
201904094,2019-04-22,2019 Canada Zonal,ON,36,107391,4.5,2328,2385,R
201908042,2019-08-20,NAYCC 2019 U18 Open,ON,37,101034,5.0,2289,2370,R
202001039,2020-01-19,CUCC 2020 Championship,ON,42,168908,3.0,1909,2344,R
202203026,2022-02-20,2022 CUCC Championship,ON,52,151157,4.0,2126,2308,Q
202302001,2023-01-29,CUCC - Championship Section,ON,48,167285,3.0,2092,2324,R
202302081,2023-02-20,Hart House Reading Week Crown,ON,25,150532,4.0,2473,2344,R
202303124,2023-03-26,5th Ivy League Challenge,ON,29,150532,2.5,2346,2344,R
202402006,2024-01-28,Canadian University Championship,ON,68,163765,2.5,2333,2344,R
202403026,2024-03-02,UToronto vs UWaterloo A Blitz,ON,12,150532,5.5,2300,2306,Q
202403036,2024-03-03,UToronto vs UWaterloo A Rapid,ON,12,150532,2.5,2304,2306,Q
