eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
200807062,2008-07-27,Canadian Open 2008 Section E,QC,87,106007,5.0,1273,1284,R
200907022,2009-07-24,2009 CYCC U10 Open,BC,19,129909,5.0,1564,1436,R
201008001,2010-07-31,Championnat ouvert du Québec-Ouvert,QC,51,106007,4.0,1882,1616,R
201008029,2010-08-19,2010 NA Youth Ch U12 Open,QC,37,101034,5.0,1746,1676,R
201103016,2011-03-06,2011 Ottawa Spring Open,ON,38,107391,2.5,2073,1729,R
201107018,2011-07-09,2011 Canadian Youth Ch U12 Open,ON,45,127489,6.5,2084,1845,R
201107027,2011-07-17,48th Canadian Open Ch 2011,ON,152,100234,4.0,2200,1946,R
201107037,2011-07-30,2011 Quebec Open,QC,59,134227,6.5,2182,2035,R
201109015,2011-09-11,Championnat Ouvert de Montreal 2011,QC,47,123360,2.5,2136,2046,R
201112017,2011-12-11,Varennes Invitation 2011,QC,6,106007,3.0,2324,2105,R
201112039,2011-12-30,Tournoi du Pere-Noel 2011,QC,44,110490,2.5,1921,2072,R
201205016,2012-05-13,2012 McGill Open Ch,QC,19,148358,2.5,2178,2094,R
201207040,2012-07-28,Championnat Ouvert du Quebec 2012,QC,57,131928,6.0,2133,2127,R
201208017,2012-08-11,2012 Canadian Closed Ch,QC,36,148330,2.5,2064,2102,R
201208022,2012-08-19,CMA Superfest Chess Event 2012,QC,14,101034,2.5,2076,2098,R
201209011,2012-09-09,2012 Ch Ouvert de Montreal A,QC,39,106007,3.0,2354,2201,R
201210006,2012-10-08,2012 Ch Elite POM du Quebec,QC,29,131928,3.0,2091,2170,R
201211032,2012-11-18,Tournoi D'Echecs de Varennes 2012,QC,11,142188,3.5,2256,2187,R
201212059,2012-12-31,2013 Canadian Junior Ch,ON,10,101034,2.5,2210,2196,R
201301031,2013-01-20,2013 Ch par classe DESJARDINS du QC,QC,19,152937,2.5,2330,2218,R
201302010,2013-02-10,2013 Ch Junior PEPSICO du Quebec,QC,24,152936,4.0,2113,2236,R
201303006,2013-03-03,2013 Gatineau Open,QC,39,100337,3.0,2041,2222,R
201304095,2013-05-05,2013 McGill Open 2000+,QC,21,148330,3.0,2366,2234,R
201306078,2013-06-30,2013 Jeunes Espoirs,QC,6,106007,8.5,2253,2249,R
201307044,2013-07-28,2013 Quebec Open - Invitational,QC,55,126146,3.5,2249,2260,R
201308033,2013-08-18,2013 NAYCC - U18,ON,29,107391,5.5,2260,2280,R
201309028,2013-09-08,2013 Montreal Ch Open,QC,34,106007,2.5,2163,2269,R
201310015,2013-10-14,2013 Quebec Elite Ch,QC,21,106007,4.5,2314,2274,R
201311053,2013-11-10,2013 Varennes Open,QC,24,142188,3.5,2404,2295,R
201402004,2014-01-19,2014 Quebec YCC - U16,QC,6,144425,4.0,1946,2289,R
201402016,2014-02-09,2014 Quebec Junior Ch,QC,19,106007,4.0,2042,2282,R
201405008,2014-05-04,2014 McGill Open - 2000+,QC,30,148330,3.5,2242,2278,R
201406039,2014-06-22,2014 Championnat Ouvert de Laval -,QC,18,134227,4.5,2424,2293,R
201407048,2014-07-18,CJCE CYCC 2014 - U16 OUVERT OPEN,QC,23,106007,5.5,2403,2320,R
201408003,2014-07-26,Canadian Open - 2400+,QC,43,106007,4.0,2290,2315,R
201409034,2014-09-07,CHAMPIONNAT OUVERT DE MONTRÉAL 2014,QC,33,131928,2.5,2059,2291,R
201411030,2014-11-09,Varennes 2014,QC,27,142188,2.0,1993,2281,R
201503010,2015-03-08,2015 Gatineau Open Ouverte,QC,26,100337,2.5,2063,2260,R
201504065,2015-01-18,Quebec Youth CC U16,QC,10,144425,3.5,1940,2253,R
201504111,2015-04-19,2015 Quebec Junior  Championnat,QC,14,106007,3.0,1979,2240,R
201505018,2015-05-03,McGill Open 2015,QC,39,148330,2.5,1938,2220,R
201507003,2015-06-21,Championnat Ouvert de Laval 2015,QC,34,0,4.0,2369,2239,R
201507012,2015-06-28,CHOC DES GÉNÉRATIONS 2015 (Match),QC,10,131928,4.0,2474,2269,R
