eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199609080,1996-08-11,NBIO Open Section,ON,79,103427,4.5,2205,2226,R
199612061,1996-11-30,GTCL Active Team Championship,ON,33,0,2.5,2259,2072,Q
199701070,1996-12-29,Toronto Xmas Open,ON,44,100902,2.5,2108,2212,R
199703090,1997-03-06,Scarborough Thursday,ON,41,0,5.5,2310,2239,R
199704022,1997-03-23,Scarborough W RR 1,ON,8,0,2.5,2065,2197,R
199705072,1997-05-08,Scarborough Thursday 1,ON,8,100904,3.5,2282,2217,R
199706026,1997-05-25,Scarborough Sunshine O,ON,36,100904,4.5,2175,2213,R
199707025,1997-06-26,Scarborough Thurs Spring,ON,40,100904,5.0,2374,2253,R
199708023,1997-07-27,Scarborough Sunday RR1,ON,8,100904,4.5,2271,2258,R
199708030,1997-07-31,Scarborough Thursday Summer,ON,38,0,4.0,2271,2262,R
199710076,1997-10-23,Scarborough Thurs Fall O,ON,36,100904,5.0,2341,2281,R
199711059,1997-11-16,Scarborough Sunday Open,ON,31,100904,2.5,2033,2253,R
199801026,1998-01-18,1997 John Kohlfurst Sun Swiss Open,ON,28,0,4.0,2317,2265,R
199802017,1998-01-22,Scarborough 97 98 Club Champ 1,ON,10,0,4.5,2198,2241,R
199802072,1998-02-11,Toronto Closed Champ Premier,ON,12,0,1.5,2047,2156,R
199803038,1998-03-05,Bent Jensen Open,ON,34,0,3.5,2176,2160,R
199808035,1998-08-09,FCGIO Under 2200,ON,54,0,4.0,2037,2121,R
199809029,1998-08-22,Susies Chess Party,ON,22,0,3.0,2246,2112,Q
199809041,1998-09-07,Macedonian Open,ON,73,106342,2.0,2042,2105,R
199903037,1999-03-07,99 TO Class Expert,ON,21,0,1.0,1934,2084,R
199904028,1999-04-04,1999 Toronto Open U2100,ON,32,0,4.5,2230,2112,R
199906061,1999-05-24,Victoria Day Open U2200,ON,24,0,4.0,2328,2155,R
199906115,1999-04-30,Scarborough April Active,ON,28,0,4.0,2281,2132,Q
199910055,1999-10-17,1999 October Fall Open,ON,26,100942,3.0,2257,2170,R
199911049,1999-11-10,DCC Autumn Wednesday Swiss,ON,21,100942,2.5,1819,2153,R
199912026,1999-12-12,Scarborough Christmas Active,ON,51,0,4.0,2192,2144,Q
200002030,2000-01-20,Scarborough CC Champ A,ON,11,0,5.5,2295,2175,R
200003049,2000-03-08,Toronto Closed Champ 2000,ON,12,100942,4.0,2085,2140,R
200004099,2000-03-18,Scarborough Spring Active,ON,34,0,3.5,1998,2127,Q
200005038,2000-04-15,Scarborough Spring Active,ON,24,0,2.5,1622,2073,Q
200008045,2000-08-26,DCC Saturday Summer Active Open,ON,18,100942,2.5,1994,2053,Q
200009023,2000-09-04,Macedonian Labour Day Open,ON,32,0,0.5,1892,2099,R
200010066,2000-10-09,Toronto Thanksgiving 2000 Open,ON,23,100942,1.0,1811,2077,R
200105069,2001-05-05,DCC Saturday May Day Active Open,ON,16,0,3.0,2119,2066,Q
200106043,2001-05-29,GTCL 2000 2001 League,ON,56,0,1.0,2226,2083,R
200109022,2001-09-03,Macedonian Labour Day Open,ON,30,0,1.0,1868,2057,R
200110065,2001-10-08,DCC Thanksgiving Open,ON,24,0,2.0,1832,2012,R
200203047,2002-03-02,DCC Saturday Active 23,ON,33,0,2.5,2039,2067,Q
200203117,2002-03-10,DCC Toronto Class U2200,ON,14,0,3.5,2222,2046,R
200204043,2002-03-31,DCC Toronto Open,ON,23,0,2.5,1917,2020,R
200210167,2002-10-19,KW Game in 1 Championship Open,ON,10,0,3.0,2195,2053,R
200311063,2003-11-24,BGC Tournament No 19,ON,5,0,2.0,1914,2031,R
200405099,2004-05-10,BGC 34,ON,8,0,4.0,2037,2036,R
200407065,2004-07-01,BCG  No 40,ON,8,0,5.0,2150,2067,R
200409036,2004-08-30,BGC  No 45,ON,8,0,6.5,2291,2128,R
200409068,2004-09-21,BGC  No 50,ON,6,0,2.0,2088,2120,R
200412018,2004-11-08,BGC  No 56,ON,8,0,1.5,1897,2058,R
200412055,2004-11-21,November Open  2004,ON,37,0,0.0,1734,2032,R
200504166,2005-04-24,Rite of Spring 2005,ON,24,0,1.5,1887,2013,R
200506032,2005-05-29,BGC May Open,ON,35,0,3.0,2177,2036,R
200509037,2005-09-05,Toronto Macedonian Labour Day U2200,ON,17,0,3.5,2082,2046,R
200605149,2006-05-22,Ontario Open 2006 Under 2200,ON,16,101072,3.5,2055,2048,R
200607024,2006-07-03,Canada Day Open 2006,ON,36,128173,4.5,2004,2039,R
200701055,2006-12-30,2006 Holidays Open,ON,49,128173,3.5,1969,2077,R
200802029,2008-02-03,Guelph Winter ProAm 2008 Pro,ON,19,111830,1.0,1953,2053,R
200901009,2008-12-21,2008 Hart House Holidays Open,ON,37,106974,0.5,1781,2030,R
200904068,2009-04-19,PWC Toronto Open,ON,83,101805,2.5,2240,2062,R
200909013,2009-09-07,2009 Toronto Labour Day Open,ON,35,106974,1.0,1872,2020,R
201202018,2012-02-20,2012 Hart House Reading Week U2200,ON,28,132393,2.5,1883,1993,R
201206060,2012-06-25,2012 GTCL Rapid Teams,ON,50,102713,3.5,2052,2067,Q
201207031,2012-07-20,2012 Toronto International - U2200,ON,27,111830,2.5,2194,2016,R
201209007,2012-09-03,2012 Labour Day at Hart House-U2200,ON,33,127516,2.5,1892,1989,R
201302038,2013-02-24,2013 Hart House Reading Week U2200,ON,21,127516,3.5,2074,2026,R
201303045,2013-03-25,2013 Annex CC Ch,ON,19,127516,2.5,2010,2022,R
201304045,2013-04-08,2013 GTCL Teams Rapid Cup,ON,66,102713,4.0,1963,2065,Q
201304103,2013-05-13,2013 Annex CC Spring Fling - Crown,ON,10,127516,3.0,1951,2008,R
201306041,2013-06-17,Annex CC Backyard BBQ - Crown,ON,15,127516,4.0,2280,2081,R
201308019,2013-08-19,2013 Annex CC SummerFest - Crown,ON,20,135360,3.0,2037,2075,R
201309011,2013-09-02,2013 Toronto Labour Day U2200,ON,18,106342,4.0,2169,2097,R
201309063,2013-09-30,2013 ACC Peaches and Cream - Crown,ON,13,127516,2.5,2156,2109,R
201311054,2013-11-11,2013 ACC Ghosts and Gobblin - Crown,ON,20,135360,1.5,1543,2040,R
201312017,2013-12-16,2013 ACC Scarf Weather - Crown,ON,23,135360,3.5,2154,2065,R
201312028,2013-12-22,2013 Hart House Holidays - U2200,ON,37,125156,2.0,1959,2046,R
201402039,2014-02-17,2014 Hart House Reading Wk - U2200,ON,37,127516,4.0,2130,2065,R
201402058,2014-02-25,2014 ACC Ch - Crown,ON,27,135360,2.5,1959,2039,R
201403078,2014-03-31,2014 ACC Goodbye Winter - Crown,ON,18,135360,0.0,1646,2007,R
201404067,2014-04-20,2014 Toronto Open - U2200,ON,32,135360,3.0,1961,1997,R
201405027,2014-05-13,2014 Toronto Reserves,ON,8,135360,3.5,2098,2026,R
201405036,2014-05-19,2014 Ontario Open - U2100,ON,24,106974,3.5,1979,2013,R
201406009,2014-05-26,2014 GTCL Cup,ON,71,135360,2.5,1699,2013,Q
201406045,2014-06-21,2014 KW Team Tournament,ON,41,106868,3.5,1830,1998,Q
201407020,2014-06-30,2014 ACC Welcome Summer Swiss Crown,ON,19,0,2.5,2065,2024,R
201408025,2014-08-11,2014 ACC Drum and Dance Swiss Crown,ON,19,0,3.0,2034,2027,R
201409007,2014-09-01,2014 Toronto Labour Day Open,ON,31,106342,2.5,2147,2055,R
201409043,2014-09-22,2014 ACC Hit the Books Crown,ON,22,0,3.0,2060,2060,R
201411018,2014-11-03,ACC Frankenstein Swiss Crown,ON,20,0,2.5,1956,2039,R
201412020,2014-12-08,ACC Norway Swiss Crown,ON,22,0,3.0,2192,2064,R
201412036,2014-12-15,ACC Yearend Rapid 2014,ON,32,135360,4.0,1908,1997,Q
201412061,2014-12-21,Hart House Holidays Open U2200,ON,39,156644,2.5,2144,2077,R
201502002,2015-02-02,ACC Snow Quall Swiss Crown,ON,17,0,1.5,2002,2074,R
201503046,2015-03-24,ACC Club Championship Crown,ON,20,0,3.0,2030,2064,R
201505001,2015-04-05,2015 ACC Spring is Sprung Crown,ON,17,135360,4.0,2266,2129,R
201506047,2015-06-08,GTCL Cup 2015,ON,67,0,1.5,1776,1957,Q
201507016,2015-06-29,2015 ACC Growing Gardens Crown,ON,18,0,3.0,2129,2131,R
201509041,2015-09-21,ACC Dog Days Swiss Crown,ON,16,0,1.0,1824,2119,R
201512055,2015-12-21,ACC Pawn Sacrifice Blitz,ON,24,135360,5.0,1907,1938,Q
201611017,2016-10-31,ACC Halloween Rapid Swiss,ON,24,102713,4.0,1682,1894,Q
201612042,2016-12-18,2016 Holidays Open - U2200,ON,32,127516,2.0,1909,2093,R
201709013,2017-09-04,2017 Toronto Open U2200,ON,41,102713,5.0,2214,2120,R
201712060,2017-12-18,ACC 2017 Holiday Rapid Swiss,ON,32,102713,3.5,1641,1946,Q
201802073,2018-02-19,Hart House Reading Week 2018 U2200,ON,31,127516,3.5,2073,2108,R
201812031,2018-12-10,ACC Winter is Coming Crown,ON,16,102713,3.0,2273,2123,R
