eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
199607018,1996-06-06,RA Pickup 1,ON,43,0,4.0,2353,2301,R
199607019,1996-06-09,RA Fast Traffic V,ON,12,0,3.0,2218,2296,R
199607026,1996-06-16,Eastern Ontario Open A,ON,27,0,4.0,2445,2315,R
199607052,1996-06-30,RA Fast Traffic VI,ON,13,0,2.0,2026,2295,R
199609016,1996-05-20,Ontario O,ON,43,0,4.0,2429,2314,R
199609037,1996-07-11,RA Pickup 2,ON,44,0,2.0,2139,2297,R
199609080,1996-08-11,NBIO Open Section,ON,79,103427,4.0,2229,2272,R
199609100,1996-08-29,RA Pickup 3,ON,42,0,2.0,2153,2248,R
199610096,1996-10-24,RA OKeefe,ON,56,0,2.0,2000,2222,R
199612032,1996-12-05,Autumn Frost B,ON,4,0,3.5,2250,2229,R
199701041,1997-01-02,Tandem Fast Traffic,ON,33,0,1.0,2114,2220,R
199701088,1997-01-12,RA Winter Open,ON,21,0,3.0,2389,2250,R
199702042,1997-02-10,Ottawa Reserves,ON,10,0,4.5,2212,2238,R
199703034,1997-02-20,RA CC Champ,ON,58,0,5.0,2283,2258,R
199703045,1997-03-02,Paradoxicon Open,ON,13,0,3.5,2354,2277,R
199703100,1997-03-16,RA Open,ON,16,101613,1.5,2106,2257,R
199703112,1997-03-13,RA Active,ON,38,0,4.5,2123,2210,Q
199705018,1997-04-17,RA Spring Pickup,ON,18,0,3.0,2351,2270,R
199705033,1997-04-24,RA Spring Frost B,ON,6,0,2.5,2414,2287,R
199706055,1997-06-05,RA Pickup 1,ON,38,0,3.5,2311,2293,R
199706060,1997-06-15,Eastern Ontario Open,ON,17,101613,2.5,2184,2276,R
199708014,1997-07-17,RA Pickup 2,ON,41,0,1.5,2098,2240,R
199708067,1997-08-24,Renfrew Open,ON,30,109428,3.5,2407,2280,R
199709016,1997-08-28,RA Pickup 3,ON,34,0,5.0,2413,2306,R
199709052,1997-09-28,Ottawa Open,ON,79,100944,3.0,2344,2310,R
199710028,1997-10-13,1997 Ontario Open,ON,36,100319,4.5,2277,2314,R
199711017,1997-10-30,RA OKeefe,ON,58,101613,7.0,2447,2336,R
199711041,1997-11-02,Outaouais A,QC,29,122008,3.0,2172,2320,R
199712046,1997-12-11,Autumn Frost A,ON,4,0,3.0,2326,2321,R
199801023,1998-01-11,Ottawa RA Winter Open,ON,20,0,3.5,2344,2325,R
199802080,1998-02-19,RA Club Championship,ON,57,0,3.5,2110,2304,R
199803073,1998-03-15,RA Spring Open,ON,87,0,3.0,2277,2301,R
199805030,1998-04-23,RA Spring Frost,ON,52,0,3.5,2439,2315,R
199805060,1998-03-12,RA Active Chess Championship,ON,40,0,6.5,2309,2266,Q
199806030,1998-06-04,RA Pick Up 1,ON,48,0,3.0,2226,2304,R
199806055,1998-06-14,Eastern Ontario Open,ON,74,0,3.0,2312,2305,R
199807046,1998-07-19,1998 Canadian Open,ON,223,101613,7.0,2319,2309,R
199809007,1998-08-13,Renfrew Open,ON,31,100319,3.0,2196,2298,R
199809035,1998-08-27,RA Tandem Pick Up,ON,52,0,6.0,2277,2290,R
199810006,1998-09-20,Ottawa Open,ON,88,101613,1.0,2149,2282,R
199811027,1998-10-15,RA OKeefe 1998,ON,50,101613,4.5,2190,2278,R
199811093,1998-11-05,RA Active Champ,ON,48,0,4.5,2278,2270,Q
199901004,1998-12-10,RA Autum Frost,ON,50,0,3.0,2368,2287,R
199901060,1999-01-16,RA Winter Open,ON,66,100055,3.0,2237,2283,R
199902056,1999-02-18,RA Club Championship,ON,47,0,4.5,2203,2278,R
199904010,1999-03-21,RA Spring Open Sec 1,ON,16,101613,2.0,2357,2284,R
199904064,1999-04-01,RA Spring Frost,ON,44,0,4.0,2408,2299,R
199905036,1999-04-22,RA Tandem,ON,34,0,6.0,2366,2317,R
199905078,1999-05-02,Arnprior Open,ON,37,0,3.0,2321,2319,R
199911029,1999-10-21,Okeefe 1999,ON,52,0,5.5,2329,2330,R
199911097,1999-11-01,1999 RA Active Chess Championship,ON,38,0,2.0,1730,2240,Q
200001036,2000-01-06,RA Autumn Frost,ON,45,0,0.5,2016,2311,R
200002029,2000-01-17,RA Winter Open,ON,13,0,3.0,2424,2320,R
200003011,2000-02-17,RA Club Champioship,ON,48,0,5.0,2222,2315,R
200004064,2000-03-19,RA Spring Open,ON,18,0,3.5,2347,2318,R
200005003,2000-04-02,RA Spring Frost,ON,44,101613,4.0,2443,2330,R
200005018,2000-04-20,RA April Tandem Swiss,ON,29,0,7.0,2333,2341,R
200006103,2000-06-08,RA May PickUP,ON,30,0,1.0,2639,2347,R
200006104,2000-06-11,Eastern Ontario June Open Sec A,ON,16,0,2.0,2021,2322,R
200008011,2000-07-20,RA PickUp Number 2,ON,33,0,3.0,2177,2304,R
200009017,2000-08-31,RA PickUp 3,ON,32,0,6.0,2594,2338,R
200010022,2000-09-17,Ottawa EOCA Open,ON,17,100944,3.5,2420,2345,R
200011026,2000-10-26,RA OKeefe 2000,ON,48,0,5.0,2214,2333,R
200012089,2000-11-30,RA Autumn Frost Pickup,ON,13,0,1.0,2303,2334,R
200012090,2000-11-30,RA Autumn Frost,ON,36,0,2.5,2327,2333,R
200101081,2000-12-21,RA Active Club Championship,ON,24,0,3.0,2206,2240,Q
200102023,2001-01-14,RA Winter Open,ON,19,0,3.5,2444,2342,R
200102111,2001-02-15,RA Club Championship 2001,ON,42,0,4.5,2157,2323,R
200103115,2001-03-25,EOCA RA Spring Open Sec 1,ON,13,0,2.5,2243,2317,R
200104043,2001-03-29,RA Spring Frost,ON,32,0,4.5,2459,2333,R
200106025,2001-06-07,RA Pick Up no 1,ON,33,0,2.0,2096,2304,R
200106051,2001-06-10,Eastern Ontario Open,ON,51,0,3.5,2401,2311,R
