eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199706060,1997-06-15,Eastern Ontario Open,ON,17,101613,2.5,2271,2238
199708014,1997-07-17,RA Pickup 2,ON,41,0,0.0,1985,2228
199709052,1997-09-28,Ottawa Open,ON,79,100944,2.5,2171,2217
199801023,1998-01-11,Ottawa RA Winter Open,ON,20,0,2.5,2240,2222
199802080,1998-02-19,RA Club Championship,ON,57,0,3.5,2077,2196
199803073,1998-03-15,RA Spring Open,ON,87,0,0.5,1941,2155
199805030,1998-04-23,RA Spring Frost,ON,52,0,1.5,2164,2156
199807046,1998-07-19,1998 Canadian Open,ON,223,101613,7.0,2327,2250
199901004,1998-12-10,RA Autum Frost,ON,50,0,2.5,2294,2255
199901060,1999-01-16,RA Winter Open,ON,66,100055,4.0,2503,2280
199902056,1999-02-18,RA Club Championship,ON,47,0,3.0,2261,2284
199904010,1999-03-21,RA Spring Open Sec 1,ON,16,101613,3.5,2586,2309
199910010,1999-09-26,Ottawa Open,ON,69,100944,3.0,2230,2306
199911029,1999-10-21,Okeefe 1999,ON,52,0,5.0,2119,2307
199911034,1999-10-24,Outaouais Open Sec A,QC,38,0,2.5,2136,2291
200002029,2000-01-17,RA Winter Open,ON,13,0,3.0,2267,2292
200002098,2000-02-13,Kingston Open,ON,19,0,3.0,2267,2290
200003011,2000-02-17,RA Club Champioship,ON,48,0,1.5,2062,2290
200004064,2000-03-19,RA Spring Open,ON,18,0,2.5,2219,2284
200005003,2000-04-02,RA Spring Frost,ON,44,101613,1.5,2130,2269
200005018,2000-04-20,RA April Tandem Swiss,ON,29,0,2.0,2326,2273
200005055,2000-05-07,Arnprior Open,ON,30,107494,2.0,2052,2255
200006104,2000-06-11,Eastern Ontario June Open Sec A,ON,16,0,3.5,2363,2263
200011060,2000-11-05,Outaouais Open,QC,22,106922,2.5,2007,2241
200103115,2001-03-25,EOCA RA Spring Open Sec 1,ON,13,0,1.5,2010,2222
200104043,2001-03-29,RA Spring Frost,ON,32,0,2.5,2085,2205
200105060,2001-05-06,Arnprior Open 2001,ON,27,0,4.5,2308,2217
200106025,2001-06-07,RA Pick Up no 1,ON,33,0,1.5,2451,2226
200106051,2001-06-10,Eastern Ontario Open,ON,51,0,2.0,2109,2216
200108013,2001-07-19,RA Pickup 2,ON,35,0,2.0,2342,2224
200204097,2002-04-14,MacIntosh Open,ON,29,0,3.0,2088,2219
200205045,2002-05-05,22nd Annual Arnprior Open,ON,20,0,4.5,2440,2238
200206046,2002-06-06,RA Pick Up 1,ON,33,0,1.0,2194,2236
200208054,2002-08-25,2002 Renfrew Open,ON,32,0,3.5,2255,2241
200210061,2002-09-22,RA Fall Open,ON,61,0,3.5,2029,2230
200210185,2002-10-24,Ron F Rodgers Memorial 2002,ON,42,0,4.0,2057,2210
200211102,2002-11-24,Seaway Valley Open,ON,27,0,3.5,2063,2205
200212019,2002-11-28,RA Autumn Frost A,ON,6,0,1.0,2035,2188
200301043,2003-01-12,RA Winter Open,ON,31,0,2.5,1999,2163
200303044,2003-02-20,RA Club Championship,ON,51,0,4.5,2194,2181
200303130,2003-03-23,RA Spring Open,ON,54,0,3.5,1949,2159
200304071,2003-04-03,RA Spring Frost Section 2,ON,4,0,4.5,2404,2210
200304098,2003-04-13,McIntosh April Open,ON,24,0,3.5,2109,2206
200306052,2003-06-08,Eastern Ontario Open,ON,33,0,3.5,2229,2208
200307076,2003-07-17,RA Pick Up 2,ON,46,0,0.0,1773,2198
200401028,2004-01-11,RA Winter Open,ON,27,0,3.0,2078,2182
200402055,2004-02-19,2004 RA Club Championship,ON,66,0,4.5,1828,2137
200403030,2004-03-07,RA Spring Open,ON,32,0,3.5,2166,2144
200404002,2004-04-01,2004 RA Spring Frost  B,ON,4,0,3.0,2175,2152
200404031,2004-04-04,2004 McIntosh Open,ON,36,0,4.0,2244,2171
200409072,2004-09-26,RA Fall Open Open Section,ON,27,0,4.0,2241,2197
200601081,2006-01-15,RA Winter Open,ON,37,132741,4.0,2253,2205
200602077,2006-02-16,2006 RA Club Championship,ON,43,120736,3.5,1902,2142
200603047,2006-03-05,RA Spring Open 2006 A Section,ON,23,107391,3.5,2308,2169
200604088,2006-04-06,RACC 2006 Spring Thaw RR Section 2,ON,4,107184,2.0,1967,2118
200604104,2006-04-09,MacIntosh Open 2006,ON,39,102011,4.5,2242,2146
200609059,2006-09-10,RA Fall Open,ON,41,105738,3.5,2119,2149
200702020,2007-01-21,2007 RA Winter Open,ON,40,132741,3.5,2089,2178
200703028,2007-03-04,RA Spring Open Section A,ON,27,107391,2.5,2033,2156
200703202,2007-04-15,2007 McIntosh Open,ON,22,108267,3.5,2091,2153
200706110,2007-06-10,Eastern Ontario Open Section A,ON,27,107391,3.0,2221,2163
200706184,2007-07-15,2007 Canadian Open,ON,280,100944,6.0,2098,2143
200709058,2007-09-16,RA Fall Open,ON,33,105738,4.5,2377,2183
200711017,2007-10-21,2007 National Capitial Open A,ON,27,107391,1.5,1902,2149
200711054,2007-11-01,Ron F Rodgers 2007,ON,39,106856,3.5,2112,2142
200712034,2007-12-06,Autumn Frost Tournament B,ON,6,120736,4.0,2403,2183
200802124,2008-02-21,RACC Championship 2008,ON,49,102011,3.5,1996,2152
200804096,2008-04-10,RA Spring Thaw Section B,ON,4,107158,3.5,2244,2175
201402051,2014-02-20,2014 RA Ch,ON,52,103753,4.5,2037,2150
201403001,2014-03-02,2014 Gatineau Open,QC,30,100337,2.5,1844,2106
201404034,2014-04-13,2014 McIntosh Open,ON,21,108267,4.0,2238,2133
201404087,2014-04-24,2014 Spring Thaw Swiss,ON,22,106856,3.0,2070,2122
201405001,2014-05-04,2014 Arnprior Open,ON,17,106856,2.5,1943,2108
201412042,2014-12-18,2014 Winter Frost B,ON,4,106856,3.5,2175,2123
201502048,2015-02-19,2015 RA Chess Club Ch,ON,55,106856,5.0,2096,2133
201503010,2015-03-08,2015 Gatineau Open Ouverte,QC,26,100337,1.5,1994,2101
201504079,2015-04-12,McIntosh Open 2015,ON,17,108267,2.5,1936,2090
201505050,2015-04-30,2015 Spring Thaw Pickup,ON,17,103050,0.0,1750,2077
201505051,2015-04-30,2015 Spring Thaw RR - A,ON,6,103050,2.0,2169,2097
201506037,2015-06-07,TORO 2015 Open,QC,31,100337,3.0,2139,2110
201506055,2015-06-18,2015 RA Pickup1,ON,59,106856,2.5,1982,2092
201507056,2015-07-23,2015 RA Pickup 2,ON,66,106856,2.5,1920,2079
201509004,2015-08-27,RA Pickup#3,ON,58,106856,3.0,2023,2071
201509037,2015-09-20,2015 RA Fall Open,ON,17,106856,2.0,2119,2083
201510037,2015-10-25,2015 National Capital Open,ON,15,106856,2.0,2138,2083
201511005,2015-10-29,2015 Ron Rodgers Open,ON,38,103754,5.0,2315,2187
201512060,2015-12-17,2015 Winter Frost Extra games,ON,14,151235,4.0,2151,2186
201602058,2016-02-18,2016 RA Club Championship,ON,54,106856,3.5,1982,2143
201603020,2016-03-06,2016 Gatineau Open,ON,27,100337,3.0,2057,2124
201604039,2016-04-10,2016 McIntosh Open,ON,14,108267,3.0,2051,2111
201605024,2016-04-14,RA Club RR A,ON,6,103050,2.5,2088,2106
201605030,2016-04-14,RA Club RR Pickup games,ON,16,103050,1.0,1827,2106
201606025,2016-06-05,TORO 2016 Open,QC,25,100337,3.0,2189,2112
201607001,2016-06-16,2016 RA pickup 1,ON,43,106856,3.0,2200,2120
201607042,2016-07-23,RA Pickup 2,ON,45,106856,1.5,1861,2073
201609004,2016-09-01,2016 RA Pickup # 3,ON,51,106856,3.5,2125,2081
201609031,2016-09-25,2016 RA Fall Open,ON,19,106856,3.0,2153,2094
201611007,2016-10-30,2016 National Capital Open,ON,17,106856,3.0,2305,2145
201611046,2016-11-03,2016 Ron Rodgers Open,ON,30,151235,4.0,2004,2112
201612036,2016-12-15,2016 Winter Frost Pickup,ON,18,106856,2.0,1798,2100
201703026,2017-03-02,2017 RA Club Championship,ON,65,106856,4.0,1922,2078
201703028,2017-03-05,2017 RA March Open,ON,19,106856,3.5,2360,2159
201705040,2017-04-30,RA Spring Thaw A,ON,6,103754,2.0,2111,2155
201705046,2017-04-30,RA Spring Thaw Pickup,ON,24,103754,1.0,2331,2162
201706088,2017-06-22,2017 RACC Pickup 1 - Open,ON,55,106856,1.5,1915,2122
201706090,2017-06-25,2017 Eastern Ontario Open,ON,18,106856,3.0,2062,2109
201708001,2017-07-27,2017 RA Pickup 2,ON,62,106856,2.5,1982,2093
201708032,2017-08-13,2017 Smiths Falls Open,ON,26,162452,4.0,2281,2152
201709004,2017-08-31,2017 RA Pickup # 3,ON,62,106856,3.5,2319,2181
201711027,2017-10-29,Almonte Open 2017,ON,29,103050,4.0,1977,2177
201711063,2017-11-09,RA Ron Rodgers 2017 Open,ON,32,151235,3.5,1946,2134
201712025,2017-12-10,2017 RA December Open,ON,14,106856,2.0,1952,2104
201801001,2017-12-28,2017 RA Winter Frost A,ON,6,106856,1.5,2035,2091
201803008,2018-03-01,2018 RA Chess Club Championship,ON,63,106856,5.0,2099,2103
201803010,2018-03-04,2018 RA March Open,ON,23,106856,2.5,2206,2120
201805004,2018-04-19,RA Spring Thaw B,ON,4,103754,5.0,2341,2204
201805041,2018-05-06,Arnprior Open 2018,ON,26,100319,4.0,2252,2213
201806058,2018-06-21,2018 RA Pickup 1,ON,55,106856,2.5,1848,2196
201808002,2018-07-26,RACC 2018 Pickup 2,ON,57,106856,2.5,1996,2172
