eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
199610008,1996-09-15,Ottawa Open,ON,24,101613,3.5,2387,2315
199610097,1996-10-27,Cornwall Open A,ON,20,0,3.0,2250,2309
199612013,1996-11-24,Championnat Outaouais Open,QC,47,0,3.0,2317,2311
199702041,1997-02-10,Ottawa Closed,ON,9,0,3.5,2292,2308
199703100,1997-03-16,RA Open,ON,16,101613,2.0,2377,2312
199706055,1997-06-05,RA Pickup 1,ON,38,0,0.5,2081,2303
199706060,1997-06-15,Eastern Ontario Open,ON,17,101613,3.0,2310,2304
199708014,1997-07-17,RA Pickup 2,ON,41,0,0.5,2385,2306
199801023,1998-01-11,Ottawa RA Winter Open,ON,20,0,2.5,2279,2303
199806030,1998-06-04,RA Pick Up 1,ON,48,0,1.5,2225,2298
199807046,1998-07-19,1998 Canadian Open,ON,223,101613,6.0,2290,2300
199904010,1999-03-21,RA Spring Open Sec 1,ON,16,101613,2.5,2314,2302
199906074,1999-06-10,RA Pick Up 1,ON,38,0,5.5,2422,2317
199906076,1999-06-13,Eastern Ontario Open Sec 1,ON,23,101613,3.0,2360,2322
199909005,1999-08-22,Renfrew Open,ON,31,109428,3.5,2344,2324
199910010,1999-09-26,Ottawa Open,ON,69,100944,3.0,2260,2318
199911034,1999-10-24,Outaouais Open Sec A,QC,38,0,4.0,2473,2334
200002029,2000-01-17,RA Winter Open,ON,13,0,2.5,2300,2332
200002098,2000-02-13,Kingston Open,ON,19,0,3.5,2417,2341
200004064,2000-03-19,RA Spring Open,ON,18,0,3.0,2302,2337
200111094,2001-11-19,Ottawa Closed Championship,ON,7,0,1.5,2105,2309
200201048,2002-01-13,RA Winter Open 2002 Open,ON,15,0,2.5,2237,2303
200208054,2002-08-25,2002 Renfrew Open,ON,32,0,3.5,2279,2304
200210061,2002-09-22,RA Fall Open,ON,61,0,3.0,1986,2280
200210200,2002-10-27,National Capital Open,ON,21,0,4.0,2529,2295
200211102,2002-11-24,Seaway Valley Open,ON,27,0,4.0,2277,2300
200212029,2002-12-01,2002 Ottawa Closed Championship,ON,6,0,2.5,2323,2302
200301043,2003-01-12,RA Winter Open,ON,31,0,3.5,2265,2301
200304098,2003-04-13,McIntosh April Open,ON,24,0,3.5,2210,2298
200306052,2003-06-08,Eastern Ontario Open,ON,33,0,3.0,2263,2295
200307076,2003-07-17,RA Pick Up 2,ON,46,0,1.5,2509,2304
200308042,2003-08-24,2003 Renfrew Open,ON,34,0,3.0,2035,2285
200311010,2003-11-02,2003 National Capital Open,ON,22,0,2.5,2023,2263
200311041,2003-11-16,2003 Seaway Valley Open,ON,31,0,3.5,2112,2253
200401028,2004-01-11,RA Winter Open,ON,27,0,3.5,2161,2246
200403030,2004-03-07,RA Spring Open,ON,32,0,3.5,2186,2243
200404031,2004-04-04,2004 McIntosh Open,ON,36,0,4.0,2226,2244
200406055,2004-06-06,Eastern Ontario Open,ON,20,0,2.0,2038,2228
200407084,2004-07-22,RA Pickup 2,ON,57,0,1.0,2218,2228
200409013,2004-08-26,RA Pickup 3,ON,47,0,4.0,2530,2252
200409072,2004-09-26,RA Fall Open Open Section,ON,27,0,3.0,2194,2246
200412064,2004-11-28,2004 Ottawa Championship,ON,7,0,3.0,2244,2246
200501030,2004-12-12,Blackburn Open 2004,ON,31,0,4.0,2215,2247
200503089,2005-03-05,Ontario Closed,ON,12,0,2.0,2221,2245
200504081,2005-04-03,McIntosh Open 2005,ON,37,0,3.5,2151,2238
200505125,2005-05-23,Ontario Open,ON,24,0,2.5,2020,2218
200510172,2005-10-20,Ron F Rodgers 2005 Open,ON,38,0,3.5,2147,2214
200512063,2005-12-01,2005 RA Autumn Frost A,ON,6,0,3.0,2374,2226
200602077,2006-02-16,2006 RA Club Championship,ON,43,120736,5.0,2244,2231
200606033,2006-06-11,Eastern Ontario Open A,ON,27,107391,4.0,2304,2240
200609059,2006-09-10,RA Fall Open,ON,41,105738,1.5,1954,2225
200702095,2007-02-15,RA Club Championship,ON,47,120736,6.0,2338,2274
200711017,2007-10-21,2007 National Capitial Open A,ON,27,107391,3.5,2276,2273
200712007,2007-11-18,2007 Seaway Valley Open,ON,18,108267,4.5,2448,2291
200806015,2008-06-01,Eastern Ontario Open,ON,62,107391,3.5,2309,2292
200809026,2008-09-07,RA Fall Open,ON,55,107391,2.0,2007,2266
200810116,2008-10-26,Seaway Valley Open 2008,ON,27,108267,4.0,2274,2271
200811102,2008-11-23,2008 National Capital Open,ON,65,107391,2.5,2287,2276
200903001,2009-02-26,RACC Championship,ON,51,102011,5.0,2157,2272
200904032,2009-04-05,2009 McIntosh Open,ON,27,102011,3.5,2071,2264
200906073,2009-06-28,2009 Eastern Ontario Open Section A,ON,24,107391,4.0,2408,2290
200909046,2009-09-27,2009 RA Fall Open Section A,ON,29,107391,1.5,2124,2279
201103016,2011-03-06,2011 Ottawa Spring Open,ON,38,107391,1.0,2051,2256
201110003,2011-10-02,2011 Ottawa Autumn Open B,ON,25,107391,3.0,2031,2239
201110043,2011-10-23,2011 Seaway Valley Open,ON,28,102011,4.0,2244,2244
201211025,2012-11-18,2012 Ottawa Winter Open,ON,16,106856,2.5,2221,2241
201302021,2013-02-17,2013 Ottawa Spring Open,ON,22,106856,1.5,2042,2225
201303006,2013-03-03,2013 Gatineau Open,QC,39,100337,3.5,2272,2233
201304009,2013-04-07,2013 Seaway Valley Open,ON,23,102011,3.0,2055,2220
201306055,2013-06-23,2013 Eastern Ontario Open,ON,19,106856,2.5,2209,2219
201307035,2013-07-20,2013 Canadian Open,ON,178,110490,5.0,2281,2232
201409038,2014-09-21,2014 RA Fall Open,ON,16,106856,3.5,2166,2226
201503010,2015-03-08,2015 Gatineau Open Ouverte,QC,26,100337,2.5,2165,2221
201506037,2015-06-07,TORO 2015 Open,QC,31,100337,2.0,2091,2217
201507056,2015-07-23,2015 RA Pickup 2,ON,66,106856,2.5,2086,2206
201509004,2015-08-27,RA Pickup#3,ON,58,106856,4.0,2531,2219
201509037,2015-09-20,2015 RA Fall Open,ON,17,106856,3.0,2146,2211
201511005,2015-10-29,2015 Ron Rodgers Open,ON,38,103754,3.5,1890,2196
201512056,2015-12-17,2015 Winter Frost B,ON,4,151235,3.5,2202,2196
201602058,2016-02-18,2016 RA Club Championship,ON,54,106856,5.0,2039,2171
201609031,2016-09-25,2016 RA Fall Open,ON,19,106856,4.0,2468,2236
201701033,2017-01-15,2017 Ottawa Winter Open,ON,12,106856,3.5,2256,2238
201703028,2017-03-05,2017 RA March Open,ON,19,106856,3.5,2241,2239
201706090,2017-06-25,2017 Eastern Ontario Open,ON,18,106856,3.5,2273,2243
202310005,2023-10-01,2023 Ottawa Fall Open,ON,36,106856,3.0,2123,2231
