eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost,rating_type
201008036,2010-08-19,2010 NA Youth Ch U8 Girls,QC,12,101034,3.0,798,812,R
201302010,2013-02-10,2013 Ch Junior PEPSICO du Quebec,QC,24,152936,2.5,1715,1188,R
201307026,2013-07-12,2013 CYCC - U12G,ON,23,106856,5.5,1743,1373,R
201308028,2013-08-18,2013 NAYCC - U12G,ON,31,107391,7.0,1674,1640,R
201311053,2013-11-10,2013 Varennes Open,QC,24,142188,1.0,1752,1670,R
201402002,2014-01-19,2014 Quebec YCC - U12,QC,10,144425,4.0,1388,1643,R
201402016,2014-02-09,2014 Quebec Junior Ch,QC,19,106007,2.0,1664,1637,R
201407044,2014-07-18,CJCE CYCC 2014 - U12 FILLES GIRLS,QC,18,106007,6.5,1669,1666,R
201408020,2014-07-26,Canadian Open 2014 Section C,QC,98,106007,6.0,1916,1854,R
201411030,2014-11-09,Varennes 2014,QC,27,142188,2.0,1956,1877,R
201504064,2015-01-18,Quebec Youth CC U14,QC,13,144425,4.5,1800,1901,R
201504111,2015-04-19,2015 Quebec Junior  Championnat,QC,14,106007,2.0,1441,1826,R
201505018,2015-05-03,McGill Open 2015,QC,39,148330,2.0,1900,1838,R
201507003,2015-06-21,Championnat Ouvert de Laval 2015,QC,34,0,2.5,1929,1854,R
201507042,2015-07-09,CYCC2015 U14 Girls,ON,17,160235,5.0,1692,1830,R
201508001,2015-07-25,2015 Championnats Francophonie Open,QC,157,106007,5.0,2140,2035,R
201508016,2015-07-20,2015 Francophonie Blitz Open,QC,74,106007,5.5,2070,1965,Q
201509030,2015-09-13,2015 Montreal Open Championship,QC,40,131928,3.0,2334,2169,R
201605005,2016-04-24,2016 Championnats Jr Sr du Quebec,QC,16,106007,2.5,1810,2125,R
201605031,2016-05-01,Championnat Ouvert de McGill 2016,QC,37,148323,2.5,1881,2078,R
201606038,2016-06-04,Ch Jeunesse du Quebec 2016 U14,QC,8,134227,5.0,1851,1931,Q
201606071,2016-06-26,Choc des générations 2016,QC,10,131928,1.0,2017,2068,R
201607020,2016-07-08,CYCC 2016 U14 Girls,ON,12,102868,6.0,1949,2064,R
201608032,2016-08-11,2016 NAYCC U18 G,ON,23,102868,7.5,2137,2096,R
201610040,2016-10-09,2016 Varennes Open,QC,34,142188,2.5,2166,2102,R
201702065,2017-02-12,Quebec Girls Ch Polgar Qualifier,QC,8,101034,4.5,1777,2096,R
201704044,2017-04-09,Choc des générations 2017,QC,10,131928,1.0,2082,2089,R
201704067,2017-04-16,"CMA Futurity # 02, Section B",QC,6,101034,2.0,1954,2061,R
201705037,2017-03-05,Quebec Youth Ch U16,QC,7,134227,4.0,1895,2050,R
201705075,2017-05-14,CMA Quebec Young Starts Closed 1,QC,6,101034,5.0,2065,2056,R
201706094,2017-06-25,Championnat Ouvert de Laval 2017,QC,38,160324,3.5,2051,2069,R
201708043,2017-08-19,Quebec Open Section A,QC,41,148369,4.5,2199,2108,R
201708050,2017-08-12,Quebec Open Blitz,QC,35,148369,7.0,2093,2065,Q
201709010,2017-09-04,2017 Toronto Open Crown,ON,28,102713,3.5,2329,2202,R
201709015,2017-09-10,2017 Montreal Open A,QC,41,106007,3.0,2262,2218,R
201710048,2017-10-08,2017 Varennes Open,QC,59,142188,2.5,2104,2206,R
201801013,2017-12-31,Women's Zonal Féminin 2017-18,QC,10,106007,7.0,2282,2236,R
201804002,2018-03-18,2018 Trois-Rivières Open A,QC,47,165872,4.0,2530,2290,R
201804045,2018-04-08,2018 Choc des générations,QC,10,131928,3.0,2438,2314,R
201804084,2018-04-22,Championnat junior du Quebec 2018,QC,6,160222,2.5,2315,2314,R
201805111,2018-05-27,Open de Sherbrooke section A-B,QC,32,155271,4.0,2076,2310,R
201806038,2018-06-03,Montreal CYCC Qualifier U18,QC,9,139695,4.5,1989,2087,Q
201806064,2018-06-24,13th Edmonton International,AB,10,158246,1.5,2197,2288,R
201807023,2018-07-05,2018 CYCC U16U18 Girls,QC,11,160222,6.5,2140,2293,R
201807039,2018-07-14,2018 Canadian Open,QC,58,160222,5.0,2202,2279,R
201808008,2018-07-28,Quebec Open 2018,QC,51,160222,4.0,2174,2259,R
201809021,2018-09-09,2018 Montreal Open,QC,26,160222,3.0,2192,2251,R
201903082,2019-03-17,COM 2019 A,QC,35,106802,3.0,2145,2240,R
201904015,2019-03-31,Choc des générations 2019,QC,10,158096,3.0,2266,2242,R
201904016,2019-03-31,Quebec Closed 2019,QC,16,106007,0.5,2082,2236,R
201907057,2019-07-27,Championnat Ouvert du Québec A,QC,51,106007,6.0,2503,2299,R
201908042,2019-08-20,NAYCC 2019 U18 Open,ON,37,101034,6.0,2343,2312,R
201909022,2019-09-08,2019 Montreal Open,QC,28,170035,2.0,2113,2292,R
201910068,2019-10-13,Canadian International Open O2100,QC,55,0,2.0,2098,2277,R
202001041,2020-01-19,Le Blanc et Noir de St-Jean Section,QC,22,157694,3.0,2250,2276,R
202002044,2020-02-16,Carnaval 2020 A,QC,19,157964,3.5,2223,2275,R
202006011,2020-06-07,Juniors to Masters Charity Chess Op,ON,35,105650,4.0,1961,2195,Q
202108014,2021-08-04,Jung-Doknjas Invitational,BC,6,172857,5.5,2274,2224,Q
202204017,2022-04-10,2022 Choc des generations,QC,10,131928,2.0,2251,2272,R
202204019,2022-04-18,2022 Canada Women Zonal,ON,14,107391,9.0,2342,2300,R
202205039,2022-05-20,May Toronto Norm,ON,10,107391,3.0,2215,2288,R
202205044,2022-05-23,2022 Ontario Open - Crown,ON,32,152286,4.0,2519,2337,R
202206032,2022-06-12,Eastern Ontario GM norm,ON,10,106856,3.5,2409,2361,R
202207039,2022-07-17,2022 Canadian Open,ON,251,111830,5.5,2188,2333,R
202208017,2022-06-26,Ch ouvert de Laval Section A,QC,52,134227,4.0,2347,2339,R
202305105,2023-05-21,46e Championnat Ouvert dela Maurice,QC,34,170035,3.5,2496,2349,R
202306069,2023-06-11,Cdn Transnational Classic Crown,QC,55,158338,2.0,2191,2321,R
202306129,2023-06-25,Championnat Ouvert de Laval 2023,QC,54,134227,4.0,2394,2329,R
202309016,2023-09-10,2023 Excelsior September Open,ON,15,139674,1.5,2189,2318,R
202401028,2023-12-30,2023 Tournoi du Pere Noel A,QC,67,106007,4.0,2299,2318,R
202404029,2024-04-02,2024 Canadian Women Zonal,ON,49,150532,7.5,2341,2338,R
202405113,2024-05-20,2024 Ontario Open Crown,ON,34,158338,4.5,2511,2362,R
202406035,2024-06-02,Maplewood Professional Cup Open,QC,46,175344,3.0,2428,2379,R
202407009,2024-06-23,Championnat ouvert de Laval 2024 A,QC,42,134227,3.5,2535,2389,R
202408084,2024-08-20,10th francophones classic,QC,125,106007,6.5,2415,2408,R
202408092,2024-08-18,10th francophones Blitz,QC,81,106007,7.5,2010,2211,Q
202408093,2024-08-19,10th francophones Rapid,QC,87,106007,6.0,2195,2218,Q
202408095,2024-08-24,FIDE Rapid by Blitz Bishops,QC,16,171509,5.5,2194,2223,Q
