eventId,eventDate,eventName,eventLocation,numPlayers,organizer,score,ratingPerf,ratingPost
200907018,2009-07-19,2009 Canadian Open,AB,203,135072,4.5,2006,2105
201601044,2016-01-17,2016 Victoria Championship Premier,BC,27,104186,4.0,1982,2090
201603087,2016-03-28,10th Grand Pacific Open Premier,BC,52,103043,3.5,2199,2120
201701043,2017-01-15,Victoria-Vancouver,BC,10,104186,2.0,2052,2113
201801047,2018-01-14,Victoria Open RR Invitational,BC,6,104186,4.5,2445,2233
201802024,2018-02-12,2018 BC Open Premier,BC,37,104186,3.0,2087,2218
201803009,2018-03-04,2018 Nanaimo Spring Open,BC,26,106287,3.5,2255,2225
201804016,2018-04-02,Grand Pacific Open Premier,BC,43,104186,4.5,2400,2264
201805085,2018-05-21,2018 Paul Keres Memorial Premier,BC,36,103043,4.5,2361,2287
201810094,2018-10-28,2018 Jack Taylor Memorial Premier,BC,42,103043,5.0,2416,2316
201901053,2019-01-20,2019 Victoria Open Premier,BC,41,104186,4.0,2136,2308
201902048,2019-02-18,2019 BC Open Premier,BC,32,104186,4.5,2311,2311
201904097,2019-04-22,GPO 2019 Premier,BC,49,127485,4.0,2361,2327
202002048,2020-02-17,BC Open Premier,BC,45,104186,4.0,2265,2323
202301031,2023-01-15,2023 Victoria Championship,BC,58,104186,5.0,1802,2308
202304016,2023-04-10,Grand Pacific Open Premier,BC,41,104186,3.5,2155,2290
202305109,2023-05-22,Keres Memorial Premier,BC,32,103043,3.5,2293,2290
202308069,2023-08-20,Lynn Stringer Memorial Premier,BC,33,104186,3.5,2211,2285
202411018,2024-10-27,2024 Jack Taylor Memorial Premier,BC,39,104186,4.0,2044,2279
